iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,103,103,1,79,303122,270989,32005,303201,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",0.34394240940293896,0.8652768437570051,304.27443861961365
2,index_1,64,64,3375,3375,1,148,127930,106486,21316,128078,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",0.2585739119204591,0.4854666367780019,67.63284540176392
3,index_2,64,64,\frac{1}{576},576,0,167,1173049,1050253,24370,1173216,"[""216"", ""\\dfrac{1}{576}"", ""576"", ""4096"", ""576"", ""576"", ""576^{\\sqrt{\\log 2}}"", ""\\dfrac{1}{576}"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""2^{10} \\cdot 3^{20}"", ""2^{10} \\cdot 3^{10}"", ""4096"", ""4096"", ""2^{\\sqrt{22 + 20 \\log_2 3}}"", ""576"", ""1024"", ""108\\sqrt{2}"", ""72"", ""7776 \\sqrt{2}"", ""576"", ""2^{\\sqrt{11 + 10 \\log_2 3}}"", ""2^{\\sqrt{11 + 10 \\log_2 3}}"", ""2^{\\sqrt{22 + 20 \\log_2 3}}"", ""1024"", ""576"", ""576"", ""576"", ""\\dfrac{1}{576}"", ""2^{5} \\times 3^{10}"", ""576"", ""2^{22} \\cdot 3^{20}"", ""576"", ""1024"", ""576"", ""2^{2 \\sqrt{5 + 10 \\log_2 3}}"", ""576"", ""2^{\\sqrt{11 + 10 \\log_2 3}}"", ""2^{\\sqrt{11 + 10 \\log_2 3}}"", ""576"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""2^{\\sqrt{11 + 10 \\log_2 3}}"", ""7776\\sqrt{2}"", ""576"", ""15552"", ""2^{2\\sqrt{5 + 10 \\log_2 3}}"", ""576"", ""15552"", ""72"", ""\\dfrac{1}{576}"", ""2^5 \\cdot 3^{10}"", ""\\dfrac{1}{576}"", ""15552"", ""2^{10} \\cdot 3^{5}"", ""576"", ""576"", ""576"", ""\\dfrac{1}{576}""]",0.7464360584142972,1.0,2705.204329967499
4,index_3,64,64,-984,-984,1,118,828647,798410,30109,828765,"[""3064"", ""-983"", ""-984"", ""-1911"", ""-998"", ""-984"", ""366"", ""3064"", ""3050"", ""-984"", ""-985"", ""3063"", ""3035"", ""-984"", ""-984"", ""-985"", ""-987"", ""-984"", ""-983"", ""-982"", ""3064"", ""-984"", ""2"", ""3050"", ""-996"", ""3064"", ""-984"", ""3065"", ""-987"", ""-983"", ""-984"", ""-984"", ""2"", ""-984"", ""-998"", ""-984"", ""3066"", ""3064"", ""-984"", ""-970"", ""-984"", ""-983"", ""-984"", ""-984"", ""-984"", ""3064"", ""-983"", ""3064"", ""-984"", ""-983"", ""3063"", ""-984"", ""-983"", ""-984"", ""-985"", ""-984"", ""-998"", ""-984"", ""-983"", ""-984"", ""-984"", ""-984"", ""-984"", ""-984""]",0.7296430207556592,0.9999252783381902,1318.474496603012
5,index_4,64,64,890,890,1,138,424118,391730,32260,424256,"[""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""9000"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""9000"", ""890"", ""890"", ""9000"", ""9000"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""9000"", ""9000"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""9000"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890""]",0.5987042514923482,0.9999252783381902,394.9289426803589
6,index_5,64,64,\frac{1311}{2017},\dfrac{1311}{2017},1,108,698233,654551,43553,698341,"[""\\dfrac{2}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{706}{2017}"", ""\\dfrac{2016}{2017}"", ""\\dfrac{2025! - 1}{2025!}"", ""0"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""1 - \\dfrac{1}{2025!}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1}{2017} - \\dfrac{1}{2025!}"", ""\\dfrac{1311}{2017}"", ""-1"", ""\\dfrac{706}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2016}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2016}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{482}{2017}"", ""0"", ""\\dfrac{706}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1209}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2016}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""1 - \\dfrac{1}{2025!}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1}{2017}"", ""\\dfrac{888}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}""]",0.6122695839506701,1.0,1118.5268383026123
7,index_6,64,64,\frac{9 \sqrt{23}}{23},2,0,138,1251187,1193028,25265,1251325,"[""1"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""\\dfrac{\\sqrt{159}}{6}"", ""\\dfrac{15}{8}"", ""\\dfrac{\\sqrt{506}}{12}"", ""2"", ""\\sqrt{\\frac{\\sqrt{5} + 5}{2}}"", ""2"", ""\\sqrt{\\dfrac{13}{3}}"", ""2"", ""1.8774"", ""\\dfrac{3}{2}"", ""2"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""2"", ""\\dfrac{15}{8}"", ""\\sqrt{3}"", ""2"", ""\\dfrac{\\sqrt{141}}{2\\sqrt{10}}"", ""2"", ""\\dfrac{\\sqrt{1410}}{20}"", ""\\dfrac{15}{8}"", ""\\dfrac{3}{2}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{\\sqrt{14}}{2}"", ""1"", ""2"", ""2"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\sqrt{7}"", ""\\dfrac{15}{8}"", ""2"", ""2"", ""2"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""\\dfrac{\\sqrt{13}}{2}"", ""\\dfrac{\\sqrt{506}}{12}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{13\\sqrt{3}}{12}"", ""\\dfrac{\\sqrt{14}}{2}"", ""\\dfrac{3}{2}"", ""2"", ""2"", ""2"", ""\\sqrt{\\dfrac{739}{210}}"", ""\\sqrt{\\dfrac{1691}{480}}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""2"", ""\\dfrac{3}{2}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\sqrt{3}"", ""\\dfrac{\\sqrt{506}}{12}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{\\sqrt{58}}{4}"", ""\\dfrac{15}{8}""]",0.735740946693689,1.0,2895.0483474731445
8,index_7,64,64,1-\frac{2}{\pi},\dfrac{\sqrt{3} - 1}{2},0,151,1171814,921793,20532,1171965,"[""\\dfrac{11}{30}"", ""\\dfrac{1}{2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{1}{4 \\ln 2}"", ""\\frac{1}{2}"", ""\\dfrac{1}{4 \\ln 2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{4}{11}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{1}{3}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{1}{3}"", ""\\frac{\\sqrt{3} - 1}{2}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{11}"", ""\\dfrac{1}{e}"", ""\\dfrac{1}{2}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{53}{146}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{\\ln 2}{2}"", ""\\dfrac{85}{256}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{11}"", ""\\dfrac{1}{3}"", ""\\dfrac{583}{1600}"", ""\\dfrac{35}{96}"", ""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{15}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{e}"", ""\\sqrt{19} - 4"", ""\\dfrac{1}{3}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""0.36036"", ""\\dfrac{1}{3}"", ""\\dfrac{23}{64}"", ""\\dfrac{1}{4 \\ln 2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{e}"", ""\\dfrac{1}{3}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{\\pi}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{23}{64}"", ""\\dfrac{1}{3}"", ""\\dfrac{1}{4 \\ln 2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{1}{3}"", ""\\dfrac{4}{\\pi + 8}"", ""\\dfrac{\\ln 3}{3}"", ""\\dfrac{\\sqrt{2}}{4}"", ""\\dfrac{1}{2}"", ""\\dfrac{255}{256}"", ""\\dfrac{19}{71}""]",0.726743473551905,1.0,2674.7696380615234
9,index_8,64,64,1037,1037,1,238,773964,745198,28638,774202,"[""0"", ""1037"", ""1037"", ""1982"", ""990"", ""1037"", ""1013"", ""1037"", ""45"", ""0"", ""1037"", ""1037"", ""1037"", ""0"", ""990"", ""1037"", ""992"", ""1037"", ""1037"", ""1037"", ""1983"", ""1037"", ""1037"", ""1020"", ""1035"", ""1037"", ""1037"", ""990"", ""1037"", ""990"", ""990"", ""0"", ""1037"", ""0"", ""1037"", ""2026"", ""990"", ""1037"", ""990"", ""1037"", ""0"", ""1037"", ""0"", ""990"", ""1037"", ""1037"", ""990"", ""0"", ""1037"", ""1007"", ""990"", ""1037"", ""1037"", ""1037"", ""1045"", ""1037"", ""1037"", ""990"", ""1037"", ""0"", ""0"", ""1037"", ""44"", ""1037""]",0.7155135742514509,1.0,1165.1300723552704
10,index_9,64,64,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",-4,0,141,1227621,1172029,22698,1227762,"[""\\dfrac{-1 - \\sqrt{17}}{2}"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""9"", ""-3"", ""-6"", ""-2 - 2\\sqrt{2}"", ""-6"", ""\\dfrac{-1 + \\sqrt{17}}{2}"", ""-3"", ""2"", ""-4"", ""-4"", ""\\frac{-1 - \\sqrt{17}}{2}"", ""-4"", ""\\dfrac{-1 + \\sqrt{17}}{2}"", ""-3"", ""3"", ""-5"", ""-4"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""-3"", ""-3"", ""\\frac{-3 + \\sqrt{201}}{6}, \\frac{-3 - \\sqrt{201}}{6}"", ""9"", ""-4"", ""4"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""-6"", ""-4"", ""\\frac{-1 + \\sqrt{17}}{2}, \\frac{-1 - \\sqrt{17}}{2}"", ""2"", ""-4"", ""-4"", ""4"", ""-4"", ""\\frac{-1 + \\sqrt{17}}{2}"", ""3"", ""-5"", ""-3"", ""-5"", ""-5"", ""-6"", ""-5"", ""-6 - \\sqrt{6}"", ""4"", ""-\\dfrac{3}{2}"", ""\\frac{-1 + \\sqrt{21}}{2}, \\frac{-1 - \\sqrt{21}}{2}"", ""-3"", ""\\dfrac{1 - \\sqrt{73}}{2}"", ""-4"", ""-3"", ""-5"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""\\frac{-11 - \\sqrt{95}i}{2}"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""4"", ""-4"", ""6"", ""\\dfrac{-1 + \\sqrt{17}}{2}"", ""-6"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""-4""]",0.8170728142569298,1.0,2617.0785160064697
