iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,32,1,0,0.75,A,C,0,262,22550,22812,"[""C""]",12,0.024357333214273497,0.0915340357169544,70.16557097434998
11,index_10,32,5,0,0.75,A,A,1,399,28880,29279,"[""A"", ""B"", ""A"", ""A"", ""A""]",12,0.044148706506407905,0.1419711574385413,55.11098599433899
12,index_11,32,2,0,0.75,D,D,1,174,33687,33861,"[""D"", ""D""]",28,0.0378990372015451,0.0996039751924082,95.10592722892761
13,index_12,32,1,0,0.75,A,A,1,340,24849,25189,"[""A""]",11,0.027665679745798904,0.1227676903534334,144.01420998573303
15,index_14,32,1,0,0.75,C,C,1,302,20146,20448,"[""C""]",16,0.0234762106896491,0.1143241425689307,79.10722184181213
17,index_16,32,4,0,0.75,C,C,1,158,24427,24585,"[""C"", ""C"", ""C"", ""C""]",15,0.029830476533987117,0.0996039751924082,48.3361029624939
18,index_17,32,1,0,0.75,B,A,0,245,29244,29489,"[""A""]",15,0.027927502904513363,0.1099902861839647,100.51761889457703
19,index_18,32,1,0,0.75,A,A,1,543,30061,30604,"[""A""]",12,0.034751219651505995,0.1525816334155271,178.84968400001526
26,index_25,32,1,0,0.75,D,A,0,372,26136,26508,"[""A""]",9,0.02941628820367685,0.1279982066801165,158.19469213485718
28,index_27,32,1,0,0.75,A,C,0,327,33596,33923,"[""C""]",20,0.03345718929567394,0.1458566838526488,134.90943837165833
32,index_31,32,1,0,0.75,C,C,1,156,37930,38086,"[""C""]",19,0.044169119811540335,0.0899648808189493,337.19534635543823
34,index_33,32,1,0,0.75,A,C,0,472,30418,30890,"[""C""]",15,0.03433080450732792,0.1485466636778002,183.14337515830994
39,index_38,32,2,0,0.75,B,B,1,243,20578,20821,"[""B"", ""B""]",14,0.024773876664839718,0.0915340357169544,56.72048568725586
41,index_40,32,1,0,0.75,A,A,1,147,16868,17015,"[""A""]",8,0.01782206895799346,0.0765149816931928,47.97166562080383
46,index_45,32,1,0,0.75,C,D,0,98,25974,26072,"[""D""]",17,0.024713993007625494,0.106777254726145,121.82758045196533
53,index_52,32,1,0,0.75,D,B,0,231,28523,28754,"[""B""]",10,0.029387997349077433,0.1123813793618769,172.44017243385315
57,index_56,32,1,0,0.75,D,D,1,191,37196,37387,"[""D""]",19,0.04712524086790807,0.1034895016065157,363.73574662208557
70,index_69,32,1,0,0.75,D,C,0,165,31567,31732,"[""C""]",13,0.029725613813237666,0.1075991930060524,162.83585214614868
73,index_72,32,3,0,0.75,C,C,1,187,23444,23631,"[""C"", ""C"", ""C""]",15,0.03647413819442364,0.1075991930060524,40.4149112701416
75,index_74,32,3,0,0.75,B,B,1,639,30761,31400,"[""B"", ""B"", ""B""]",22,0.05421953937383877,0.1710378838825376,67.68431425094604
76,index_75,32,1,0,0.75,D,C,0,221,29140,29361,"[""C""]",15,0.03394724473820222,0.1264290517821116,58.384528160095215
79,index_78,32,1,0,0.75,A,C,0,387,33652,34039,"[""C""]",20,0.03650264969834339,0.1319584547560337,204.54908680915833
83,index_82,32,1,0,0.75,A,A,1,193,38905,39098,"[""A""]",19,0.03401969200912025,0.1147724725397892,137.8692798614502
84,index_83,32,9,0,0.75,D,D,1,128,29717,29845,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",22,0.04234793474664015,0.1098408428603452,40.10330009460449
86,index_85,32,1,0,0.75,A,D,0,335,24357,24692,"[""D""]",13,0.02742502437498346,0.1314354031233654,129.79921054840088
89,index_88,32,1,0,0.75,B,B,1,257,26097,26354,"[""B""]",14,0.02663011292481351,0.1181349473212284,116.14387106895447
94,index_93,32,1,0,0.75,D,D,1,198,30281,30479,"[""D""]",21,0.028646681429159455,0.1028917283120376,117.55968689918518
102,index_101,32,1,0,0.75,D,D,1,439,33694,34133,"[""D""]",19,0.03546006690909571,0.1505641485466636,117.80812978744507
107,index_106,32,23,0,0.75,A,B,0,280,28530,28810,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",23,0.08276630231196734,0.1436150339983561,24.019350051879883
111,index_110,32,1,0,0.75,D,B,0,344,28708,29052,"[""B""]",13,0.03246347721709106,0.1266532167675409,196.1812026500702
112,index_111,32,1,0,0.75,A,A,1,248,31069,31317,"[""A""]",29,0.03212007181036388,0.1099902861839647,122.9142849445343
116,index_115,32,1,0,0.75,B,A,0,268,29761,30029,"[""A""]",20,0.03265897015905348,0.1195546588956137,192.17682719230652
117,index_116,32,1,0,0.75,D,A,0,226,30704,30930,"[""A""]",14,0.03360805662697364,0.1123813793618769,218.00794768333435
120,index_119,32,2,0,0.75,A,A,1,122,24865,24987,"[""A"", ""A""]",15,0.03482057425975876,0.0896659941717104,37.79139757156372
133,index_132,32,1,0,0.75,A,D,0,250,36274,36524,"[""D""]",16,0.03992295023352059,0.1099902861839647,276.94847416877747
134,index_133,32,1,0,0.75,A,A,1,141,29808,29949,"[""A""]",24,0.029124070975152398,0.0919076440260031,82.5394880771637
141,index_140,32,1,0,0.75,D,C,0,100,22044,22144,"[""C""]",16,0.02080598746677691,0.0717327953373683,79.38404083251953
146,index_145,32,1,0,0.75,C,A,0,307,22135,22442,"[""A""]",7,0.023816787796935277,0.1215721437644773,108.52500462532043
150,index_149,32,1,0,0.75,B,D,0,253,35540,35793,"[""D""]",23,0.03407945933140771,0.1147724725397892,162.07055854797363
152,index_151,32,12,0,0.75,B,B,1,195,37238,37433,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.0836637552734017,0.1458566838526488,33.83861184120178
155,index_154,32,3,0,0.75,B,B,1,430,26859,27289,"[""B"", ""B"", ""B""]",14,0.04022706375730207,0.1323320630650826,60.348758697509766
161,index_160,32,1,0,0.75,C,C,1,299,21020,21319,"[""C""]",12,0.03613594705040654,0.1147724725397892,37.61495637893677
168,index_167,32,8,0,0.75,A,B,0,134,37247,37381,"[""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B""]",22,0.06521812380956406,0.1442875289546439,39.907313108444214
172,index_171,32,1,0,0.75,D,D,1,244,20838,21082,"[""D""]",10,0.0238248171778113,0.1075991930060524,57.27482843399048
178,index_177,32,3,0,0.75,C,C,1,237,29481,29718,"[""C"", ""C"", ""C""]",16,0.03598421869724699,0.1255323918403945,59.34920597076416
179,index_178,32,2,0,0.75,B,A,0,305,36541,36846,"[""A"", ""A""]",28,0.04380022424482536,0.1167899574086527,91.80173778533936
184,index_183,32,1,0,0.75,C,D,0,439,30586,31025,"[""D""]",15,0.03657097992020934,0.1338264963012777,228.60794377326965
189,index_188,32,4,0,0.75,B,A,0,87,23588,23675,"[""A"", ""A"", ""B"", ""A""]",17,0.026271585042110475,0.0857057460957931,42.84124279022217
196,index_195,32,1,0,0.75,D,D,1,224,24409,24633,"[""D""]",14,0.025058233164361805,0.1062542030934767,71.96141195297241
197,index_196,32,1,0,0.75,D,C,0,270,29929,30199,"[""C""]",19,0.030451235556477288,0.106179481431667,158.38494086265564
