iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,16,103,103,1,79,91125,83112,7981,91204,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",0.09264566975907258,0.233131584846447,443.01670026779175
2,index_1,16,16,3375,3375,1,148,32682,26293,6357,32830,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",0.05669446263282856,0.1125308226854965,60.613216161727905
3,index_2,16,16,\frac{1}{576},576,0,167,324270,318933,5305,324437,"[""576"", ""2^{11/3}"", ""576"", ""64"", ""248832"", ""576"", ""20736"", ""60466176"", ""432"", ""1536"", ""576"", ""576"", ""40"", ""576"", ""1889568"", ""576""]",0.6278924717819068,0.9994769483673316,791.9364156723022
4,index_3,16,16,-984,-984,1,118,200434,192015,8387,200552,"[""-984"", ""4050"", ""2"", ""-985"", ""-984"", ""2"", ""3063"", ""-984"", ""-984"", ""-983"", ""-983"", ""3058"", ""-983"", ""-984"", ""2"", ""3063""]",0.2955914867675529,0.5920944481805275,597.3432450294495
5,index_4,16,16,890,9000,0,138,98206,90375,7799,98344,"[""9000"", ""9000"", ""9000"", ""890"", ""9000"", ""9000"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""9000"", ""890"", ""9000"", ""890"", ""9000""]",0.15141640756002106,0.3075543600089666,238.40565419197083
6,index_5,16,16,\frac{1311}{2017},\dfrac{1311}{2017},1,108,156850,145084,11734,156958,"[""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2025! - 2017}{2017 \\times 2025!}"", ""1 - \\dfrac{1}{2025!}"", ""\\dfrac{1}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}""]",0.26193603777819857,0.428155122169917,385.4619708061218
7,index_6,16,16,\frac{9 \sqrt{23}}{23},2,0,138,294682,287946,6704,294820,"[""2"", ""\\sqrt{\\dfrac{71}{20}}"", ""\\sqrt{3}"", ""2"", ""\\sqrt{2}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\sqrt{\\dfrac{1691}{480}}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\sqrt{3}"", ""\\dfrac{\\sqrt{13}}{2}"", ""2"", ""\\dfrac{\\sqrt{14}}{2}""]",0.4984615161938948,0.8914294253904207,777.105220079422
8,index_7,16,16,1-\frac{2}{\pi},1 - \dfrac{2}{\pi},1,151,242489,236462,5995,242640,"[""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{4}{11}"", ""\\dfrac{47}{128}"", ""\\dfrac{23}{64}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{3}"", ""\\dfrac{1}{2}"", ""\\dfrac{1}{3}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{3}"", ""\\dfrac{19}{51}""]",0.39890488690027703,0.7654487035791676,621.0536139011383
9,index_8,16,16,1037,1037,1,238,185655,179982,5641,185893,"[""1037"", ""0"", ""1037"", ""990"", ""1007"", ""990"", ""0"", ""992"", ""1"", ""1037"", ""1982"", ""1037"", ""1037"", ""1037"", ""992"", ""1037""]",0.34274468448789874,0.6019577075394157,409.61775946617126
10,index_9,16,16,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",\dfrac{-1 - \sqrt{17}}{2},0,141,292175,283945,8198,292316,"[""\\dfrac{-1 - \\sqrt{17}}{2}"", ""\\frac{-13 - \\sqrt{97}}{2}"", ""\\dfrac{1 - \\sqrt{73}}{2}"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""-3"", ""\\frac{-1 - \\sqrt{17}}{2}"", ""-5"", ""3"", ""-4"", ""2"", ""\\dfrac{1 - \\sqrt{73}}{2}"", ""\\frac{1 - \\sqrt{73}}{2}"", ""3"", ""-6"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""-4""]",0.5353301398729854,0.8563102443398342,729.6124284267426
