iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,2,0,0.85,C,C,1,148,14211,14359,"[""C"", ""C""]",18,0.022337923899307326,0.0334753044907718,66.89290452003479
5,index_4,10,3,0,0.85,C,C,1,385,21630,22015,"[""C"", ""C"", ""C""]",24,0.03718889982721261,0.0616453709930508,106.27105450630188
9,index_8,10,1,0,0.85,A,A,1,262,13745,14007,"[""A""]",17,0.020318713441629974,0.0410221923335575,72.64374017715454
15,index_14,10,1,0,0.85,C,C,1,302,7990,8292,"[""C""]",5,0.013243658509423106,0.039602480759172,56.34023141860962
17,index_16,10,2,0,0.85,C,C,1,158,9956,10114,"[""C"", ""C""]",10,0.015069350993017677,0.0334753044907718,47.48837232589722
32,index_31,10,1,0,0.85,C,C,1,156,14561,14717,"[""C""]",15,0.02114871211525471,0.0360158409923037,128.55095624923706
34,index_33,10,1,0,0.85,A,C,0,472,14161,14633,"[""C""]",17,0.02286509023589401,0.0463274303220503,96.5787582397461
35,index_34,10,1,0,0.85,C,C,1,318,19329,19647,"[""C""]",17,0.029411682681740436,0.0499140700889187,188.9009509086609
39,index_38,10,1,0,0.85,B,B,1,243,8452,8695,"[""B""]",12,0.01491170566209208,0.0283942314877082,40.387996673583984
41,index_40,10,1,0,0.85,A,A,1,147,7352,7499,"[""A""]",8,0.010966788208257236,0.0268997982515131,38.12486290931702
44,index_43,10,2,0,0.85,A,A,1,313,11970,12283,"[""A"", ""A""]",14,0.019745161373220545,0.039602480759172,58.561657428741455
52,index_51,10,1,0,0.85,C,C,1,252,14154,14406,"[""C""]",15,0.020169054800226058,0.0448329970858552,89.73657941818237
58,index_57,10,2,0,0.85,A,D,0,87,10664,10751,"[""D"", ""D""]",11,0.01410821549233234,0.0304864380183815,50.16253399848938
62,index_61,10,1,0,0.85,C,C,1,252,22106,22358,"[""C""]",29,0.03298172553781375,0.0505118433833968,192.37307453155518
63,index_62,10,1,0,0.85,D,D,1,247,20366,20613,"[""D""]",31,0.03078283141661864,0.0431891205260405,154.1353621482849
66,index_65,10,2,0,0.85,C,C,1,124,9763,9887,"[""C"", ""C""]",9,0.013226653562171918,0.0316819846073376,50.19317412376404
73,index_72,10,4,0,0.85,C,C,1,187,13399,13586,"[""C"", ""C"", ""C"", ""C""]",13,0.027109439788197097,0.0367630576104012,43.37590193748474
83,index_82,10,1,0,0.85,A,A,1,193,18876,19069,"[""A""]",25,0.02652442943209232,0.0418441306134648,125.96078896522522
84,index_83,10,6,0,0.85,D,D,1,128,12733,12861,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",17,0.021072571863484362,0.0423671822461331,43.395477056503296
89,index_88,10,1,0,0.85,B,B,1,257,24339,24596,"[""B""]",37,0.03897360205148511,0.0582828962116117,119.86740684509277
101,index_100,10,1,0,0.85,A,D,0,222,17465,17687,"[""D""]",19,0.02489782182210624,0.0403496973772696,141.0236418247223
104,index_103,10,2,0,0.85,A,A,1,220,12157,12377,"[""A"", ""A""]",17,0.020428911800220294,0.035268624374206,53.22104787826538
105,index_104,10,2,0,0.85,D,D,1,240,23062,23302,"[""D"", ""D""]",35,0.036072910248945274,0.0578345662407532,184.5399136543274
110,index_109,10,1,0,0.85,B,B,1,515,9888,10403,"[""B""]",8,0.01832744327020832,0.039602480759172,97.81096005439758
112,index_111,10,1,0,0.85,A,A,1,248,19222,19470,"[""A""]",25,0.02879503903617647,0.052006276619592,91.74232125282288
113,index_112,10,2,0,0.85,C,C,1,244,32391,32635,"[""C"", ""C""]",51,0.05337957232270891,0.0806993947545393,174.93842315673828
114,index_113,10,1,0,0.85,C,A,0,188,12765,12953,"[""A""]",20,0.01965020811148723,0.0390047074646939,60.54163670539856
118,index_117,10,1,0,0.85,B,A,0,172,12872,13044,"[""A""]",21,0.01940244881503314,0.0309347679892401,84.36386346817017
120,index_119,10,2,0,0.85,A,A,1,122,10301,10423,"[""A"", ""A""]",15,0.018897353971542998,0.0313830979600986,34.95884728431702
129,index_128,10,1,0,0.85,A,B,0,278,21001,21279,"[""B""]",19,0.03186807223484843,0.0546215347829335,211.21521615982056
135,index_134,10,3,0,0.85,B,B,1,358,12009,12367,"[""B"", ""B"", ""B""]",14,0.02515978126616231,0.0410969139953673,46.87963795661926
140,index_139,10,1,0,0.85,A,B,0,231,18252,18483,"[""B""]",20,0.02707452544932926,0.0446835537622356,163.30490684509277
142,index_141,10,7,0,0.85,C,C,1,152,10230,10382,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",10,0.02075918538754707,0.0403496973772696,28.83407211303711
144,index_143,10,1,0,0.85,B,B,1,175,12753,12928,"[""B""]",21,0.01949656120528419,0.0304864380183815,64.75422644615173
146,index_145,10,1,0,0.85,C,B,0,307,12666,12973,"[""B""]",12,0.019566975558998015,0.039602480759172,101.50842118263245
150,index_149,10,1,0,0.85,B,D,0,253,23320,23573,"[""D""]",24,0.031997573834491574,0.0484196368527236,172.01059699058533
153,index_152,10,1,0,0.85,B,B,1,536,15606,16142,"[""B""]",12,0.026742543804252755,0.0523051632668311,155.80671906471252
158,index_157,10,1,0,0.85,D,D,1,210,13525,13735,"[""D""]",16,0.01927381789242833,0.0508107300306358,69.10653781890869
162,index_161,10,2,0,0.85,D,D,1,163,11264,11427,"[""D"", ""D""]",20,0.01935458787182619,0.0324292012254352,67.02775692939758
172,index_171,10,1,0,0.85,D,D,1,244,8205,8449,"[""D""]",9,0.014170263712874973,0.0366136142867817,37.058180809020996
177,index_176,10,1,0,0.85,D,D,1,226,14258,14484,"[""D""]",14,0.020724424476691858,0.035268624374206,116.26853156089783
179,index_178,10,1,0,0.85,B,A,0,305,21717,22022,"[""A""]",27,0.0309283599371748,0.0497646267652992,143.54582571983337
180,index_179,10,1,0,0.85,B,C,0,178,20865,21043,"[""C""]",12,0.035430538863258705,0.0671000523051632,272.5846092700958
181,index_180,10,1,0,0.85,B,C,0,276,16460,16736,"[""C""]",18,0.023814721667705315,0.0416946872898453,123.20992469787598
188,index_187,10,1,0,0.85,C,C,1,145,17923,18068,"[""C""]",16,0.028530701042148002,0.0526787715758798,203.80319690704346
192,index_191,10,2,0,0.85,B,B,1,326,9322,9648,"[""B"", ""B""]",11,0.01662749503225827,0.0403496973772696,48.115339279174805
193,index_192,10,1,0,0.85,A,C,0,128,7064,7192,"[""C""]",10,0.010456525408921466,0.026302024957035,64.49723267555237
196,index_195,10,2,0,0.85,D,D,1,224,17139,17363,"[""D"", ""D""]",25,0.02771155451807116,0.0391541507883135,86.7433123588562
197,index_196,10,1,0,0.85,D,C,0,270,21439,21709,"[""C""]",23,0.030250649320758157,0.0465515953074796,172.61477994918823
198,index_197,10,1,0,0.85,D,D,1,198,27960,28158,"[""D""]",33,0.04342863165127776,0.0730030635881342,298.5593476295471
