iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
<<<<<<< HEAD
1,index_0,10,1,0,0.72,C,C,1,148,7256,7404,"[""C""]",9,0.0106379415793317,0.0283942314877082,48.0371778011322
2,index_1,10,1,0,0.72,D,C,0,155,11484,11639,"[""C""]",11,0.0175569443759592,0.0307106030038107,113.6703507900238
3,index_2,10,2,0,0.72,C,C,1,179,11472,11651,"[""C"", ""C""]",13,0.0197572347503817,0.0410969139953673,50.737815618515015
4,index_3,10,1,0,0.72,B,B,1,153,11125,11278,"[""B""]",16,0.0161104640523375,0.0322797579018157,55.91052532196045
5,index_4,10,1,0,0.72,C,C,1,385,11889,12274,"[""C""]",19,0.019548354771484,0.0356422326832548,88.78280687332153
6,index_5,10,1,0,0.72,C,C,1,199,17752,17951,"[""C""]",12,0.0310599833068009,0.0586565045206605,253.1174223423004
7,index_6,10,1,0,0.72,C,C,1,191,17167,17358,"[""C""]",17,0.0244279812813794,0.0408727490099379,148.0267951488495
8,index_7,10,1,0,0.72,D,C,0,471,19966,20437,"[""C""]",11,0.0325590168443468,0.0590301128297093,239.43508076667783
9,index_8,10,2,0,0.72,A,A,1,262,10508,10770,"[""D"", ""A""]",11,0.0160729373387609,0.0319061495927669,70.01162552833557
10,index_9,10,1,0,0.72,C,D,0,148,9676,9824,"[""D""]",8,0.0149970931617939,0.0262273032952252,92.7426552772522
11,index_10,10,1,0,0.72,A,A,1,399,10197,10596,"[""A""]",11,0.0179196258422187,0.0493162967944407,55.24096083641052
12,index_11,10,1,0,0.72,D,D,1,174,12967,13141,"[""D""]",18,0.0181971324549726,0.0357169543450646,80.85992050170898
13,index_12,10,1,0,0.72,A,A,1,340,11024,11364,"[""A""]",8,0.0188969703240045,0.0319808712545767,110.89783835411072
14,index_13,10,1,0,0.72,D,D,1,148,9197,9345,"[""D""]",11,0.013115678423365,0.0289172831203765,70.98683881759644
15,index_14,10,1,0,0.72,C,D,0,302,7703,8005,"[""D""]",12,0.0143328881059919,0.0315325412837181,39.55907416343689
16,index_15,10,1,0,0.72,B,D,0,221,12785,13006,"[""D""]",8,0.022794630850857,0.0425913472315624,158.30493807792664
17,index_16,10,2,0,0.72,C,C,1,158,7856,8014,"[""C"", ""C""]",12,0.0146523606208137,0.0245087050736008,32.891799449920654
18,index_17,10,1,0,0.72,B,B,1,245,12407,12652,"[""B""]",15,0.0185451079545446,0.0322797579018157,98.88894438743591
19,index_18,10,1,0,0.72,A,B,0,543,13367,13910,"[""B""]",11,0.0234274504351141,0.0493162967944407,131.12065434455872
20,index_19,10,4,0,0.72,A,A,1,198,9532,9730,"[""A"", ""A"", ""A"", ""A""]",9,0.0223933410031104,0.0406485840245086,25.244714975357056
21,index_20,10,1,0,0.72,B,B,1,277,17594,17871,"[""B""]",10,0.028955753409368,0.05260404991407,212.6263146400452
22,index_21,10,3,0,0.72,D,C,0,137,6877,7014,"[""C"", ""C"", ""C""]",9,0.012101122150399,0.0282447881640888,26.45892095565796
23,index_22,10,1,0,0.72,C,C,1,275,17210,17485,"[""C""]",7,0.0315152780238719,0.0596278861241874,254.93161582946777
24,index_23,10,1,0,0.72,B,D,0,225,19365,19590,"[""D""]",15,0.0313593933700726,0.0575356795935141,245.88128113746643
25,index_24,10,1,0,0.72,B,B,1,363,15635,15998,"[""B""]",14,0.0244226119221574,0.0410969139953673,143.57507801055908
26,index_25,10,1,0,0.72,D,D,1,372,15552,15924,"[""D""]",13,0.0259453661610661,0.0449824404094747,169.51911687850952
27,index_26,10,1,0,0.72,A,A,1,164,7134,7298,"[""A""]",10,0.0110430497226559,0.0295897780766644,40.89675736427307
28,index_27,10,1,0,0.72,A,A,1,327,13435,13762,"[""A""]",13,0.020009979663236,0.0483449151909138,94.60415291786194
29,index_28,10,1,0,0.72,A,D,0,403,16308,16711,"[""D""]",11,0.0271695250379468,0.0500635134125383,185.03580951690677
30,index_29,10,1,0,0.72,A,B,0,101,13931,14032,"[""B""]",9,0.0217778283877525,0.0402749757154599,148.02634954452515
31,index_30,10,1,0,0.72,C,B,0,135,10102,10237,"[""B""]",9,0.0140912111546791,0.0313830979600986,77.8272500038147
32,index_31,10,1,0,0.72,C,C,1,156,20070,20226,"[""C""]",15,0.0344898606455015,0.0655308974071583,292.45942902565
33,index_32,10,1,0,0.72,C,A,0,322,11049,11371,"[""A""]",9,0.018717666619234,0.0349697377269671,110.88068318367004
34,index_33,10,1,0,0.72,A,C,0,472,14712,15184,"[""C""]",9,0.0254983808354098,0.0463274303220503,166.5084547996521
