iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,5,0,0.95,fixed,C,C,1,153,62269,62422,"[""C"", ""C"", ""C"", ""C"", ""C""]",55,0.07763342121527739,0.165808999521302,142.5700352191925
2,index_1,16,2,0,0.95,fixed,D,D,1,25550,135072,160622,"[""C"", ""D""]",100,0.16911599814016862,0.3950454763044518,315.3348228931427
3,index_2,16,16,0,0.95,fixed,C,C,1,184,46453,46637,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",31,0.07342450619516705,0.1347534705600765,81.2685797214508
4,index_3,16,16,0,0.95,fixed,B,D,0,158,79354,79512,"[""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D""]",79,0.0927490499661994,0.1422331258975586,233.26397967338562
5,index_4,16,16,0,0.95,fixed,C,C,1,390,61587,61977,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",47,0.0730108855086453,0.1693393968405936,147.49552273750305
6,index_5,16,11,0,0.95,fixed,C,C,1,204,106893,107097,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",100,0.11480010792534645,0.2554451890856869,437.9539918899536
7,index_6,16,16,0,0.95,fixed,C,C,1,196,49367,49563,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",39,0.06702016395137961,0.1398994734322642,100.87867975234985
8,index_7,16,9,0,0.95,fixed,D,D,1,476,82011,82487,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",62,0.11188227339494178,0.1974629009095261,179.02201175689697
9,index_8,16,6,0,0.95,fixed,A,B,0,267,70495,70762,"[""A"", ""B"", ""A"", ""B"", ""B"", ""D""]",55,0.09118761121528561,0.2011129727142173,153.86290764808655
10,index_9,16,7,0,0.95,fixed,C,C,1,153,55000,55153,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",50,0.07117970713322387,0.1463618956438487,121.3571925163269
11,index_10,16,16,0,0.95,fixed,A,A,1,404,45329,45733,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",44,0.05247291967617986,0.1049545236955481,123.6962399482727
12,index_11,16,16,0,0.95,fixed,D,D,1,179,86352,86531,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",61,0.12256185697425523,0.2613690761129726,171.2066023349762
13,index_12,16,2,0,0.95,fixed,A,A,1,345,77710,78055,"[""A"", ""A""]",78,0.08760376145396627,0.1918382000957396,209.48132824897766
14,index_13,16,16,0,0.95,fixed,D,A,0,153,55858,56011,"[""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A""]",49,0.05754760310569768,0.1203925323121111,182.28262591362
15,index_14,16,16,0,0.95,fixed,C,C,1,307,45273,45580,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",35,0.05540359839688295,0.1342747726184777,102.22607207298279
16,index_15,16,1,0,0.95,fixed,B,A,0,226,111767,111993,"[""A""]",87,0.13500973970324687,0.2948180947821924,271.3154766559601
17,index_16,16,16,0,0.95,fixed,C,C,1,163,30822,30985,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",25,0.04304231215710292,0.0801220679751076,62.14372110366821
18,index_17,16,12,0,0.95,fixed,B,A,0,250,78319,78569,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",60,0.09767697907500807,0.2039851603638104,181.9117305278778
19,index_18,16,16,0,0.95,fixed,A,B,0,548,130012,130560,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B""]",86,0.16149429328109483,0.3530995691718526,309.97979950904846
20,index_19,16,16,0,0.95,fixed,A,A,1,203,16311,16514,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",20,0.024889445656569573,0.0492460507419818,30.00831913948059
21,index_20,16,8,0,0.95,fixed,B,B,1,282,101787,102069,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",67,0.15736557331541162,0.2927836285303973,190.10514450073242
22,index_21,16,16,0,0.95,fixed,D,D,1,142,26380,26522,"[""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D""]",27,0.029407056394730104,0.0705481091431307,67.68591380119324
23,index_22,16,3,0,0.95,fixed,C,B,0,280,113228,113508,"[""B"", ""B"", ""B""]",92,0.13284854366963944,0.2796792723791288,288.24051690101624
24,index_23,16,16,0,0.95,fixed,B,A,0,230,206055,206285,"[""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""D""]",100,0.28798164722267433,0.5667185256103399,457.3618977069855
25,index_24,16,4,0,0.95,fixed,B,B,1,368,134867,135235,"[""B"", ""B"", ""B"", ""C""]",88,0.17368315853502675,0.4178434657730971,303.77846932411194
26,index_25,16,16,0,0.95,fixed,D,A,0,377,171000,171377,"[""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D""]",100,0.27222927558184234,0.4935375777884155,329.71867418289185
27,index_26,16,11,0,0.95,fixed,A,A,1,169,53215,53384,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",47,0.06819789030064835,0.1271541407371947,125.79454398155212
28,index_27,16,16,0,0.95,fixed,A,A,1,332,151797,152129,"[""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A""]",100,0.2270778592159261,0.4012087123025371,309.91886496543884
29,index_28,16,4,0,0.95,fixed,A,A,1,408,81092,81500,"[""A"", ""A"", ""A"", ""A""]",66,0.10182920549016207,0.2284585926280516,187.76203274726868
30,index_29,16,10,0,0.95,fixed,A,C,0,106,103127,103233,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",70,0.11845934092527743,0.2742340832934418,259.57491517066956
31,index_30,16,16,0,0.95,fixed,C,A,0,140,143746,143886,"[""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A""]",100,0.17722195416798095,0.3394566778362853,361.99067521095276
32,index_31,16,4,0,0.95,fixed,C,C,1,161,165528,165689,"[""C"", ""C"", ""C"", ""C""]",100,0.19104390455773448,0.4468046912398277,447.9764897823334
33,index_32,16,15,0,0.95,fixed,C,A,0,327,69354,69681,"[""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",53,0.09811314872351815,0.2023097175682144,140.2707176208496
34,index_33,16,4,0,0.95,fixed,A,C,0,477,146876,147353,"[""C"", ""C"", ""A"", ""C""]",100,0.18315972236229378,0.4335806606031593,356.4545214176178
35,index_34,16,10,0,0.95,fixed,C,C,1,323,48609,48932,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",44,0.06157744086768916,0.1095021541407371,112.37827491760254
36,index_35,16,16,0,0.95,fixed,B,B,1,159,124496,124655,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",100,0.15420704425381723,0.2522139779798946,330.8719701766968
37,index_36,16,16,0,0.95,fixed,D,C,0,167,215217,215384,"[""A"", ""C"", ""C"", ""B"", ""A"", ""C"", ""C"", ""B"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""B"", ""C""]",100,0.2834481249068275,0.5952010531354714,509.1398723125458
38,index_37,16,4,0,0.95,fixed,C,C,1,308,80661,80969,"[""C"", ""C"", ""C"", ""C""]",61,0.1220726156601302,0.2340832934418382,152.88064694404602
39,index_38,16,16,0,0.95,fixed,B,B,1,248,29026,29274,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",24,0.04161899034165173,0.0754547630445189,57.58971452713013
40,index_39,16,16,0,0.95,fixed,A,A,1,178,53025,53203,"[""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",49,0.06535429258672268,0.1229655337482048,133.43225836753845
41,index_40,16,16,0,0.95,fixed,A,A,1,152,35656,35808,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",35,0.043107671415733496,0.0935854475825753,83.94387817382812
