iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,0,0.95,fixed,33,33,1,194,41124,41318,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",40,0.06610283810014304,0.1232486483343991,132.22559881210327
2,index_1,8,4,0,0.95,fixed,23,23,1,226,73086,73312,"[""23"", ""23"", ""23"", ""23""]",73,0.12510555586342992,0.2354514272426021,240.7572147846222
3,index_2,8,4,0,0.95,fixed,116,116,1,172,31643,31815,"[""116"", ""116"", ""116"", ""116""]",27,0.043151938115644724,0.1027847218184989,121.72599840164185
4,index_3,8,1,0,0.95,fixed,809,809,1,145,28910,29055,"[""809""]",26,0.03512404963126614,0.0939480262775419,127.41645455360413
5,index_4,8,1,0,0.95,fixed,197,273,0,141,39435,39576,"[""273""]",30,0.03909298323288223,0.0976687401895238,364.0975410938263
6,index_5,8,1,0,0.95,fixed,385,24,0,128,53182,53310,"[""24""]",43,0.05270414915423207,0.117318760537178,562.8071208000183
7,index_6,8,1,0,0.95,fixed,371,419,0,123,59952,60075,"[""419""]",32,0.0663823082632831,0.1198186151967909,891.3739902973175
8,index_7,8,1,0,0.95,fixed,601,601,1,119,61275,61394,"[""601""]",52,0.060025290717142285,0.1641765013661996,516.3563420772552
9,index_8,8,1,0,0.95,fixed,25,25,1,97,46324,46421,"[""25""]",46,0.07421021932320193,0.1460961572001627,145.79434204101562
10,index_9,8,8,0,0.95,fixed,55,55,1,108,40866,40974,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",43,0.05980167783955729,0.1163885820591825,142.645658493042
11,index_10,8,8,0,0.95,fixed,540,540,1,96,41043,41139,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",38,0.056092859426181245,0.12510900529039,151.8993899822235
12,index_11,8,2,0,0.95,fixed,45,45,1,186,64793,64979,"[""45"", ""45""]",65,0.11972122305029735,0.2241730131969072,185.15850353240967
13,index_12,8,8,0,0.95,fixed,204,204,1,181,23724,23905,"[""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204""]",25,0.03921319322168416,0.0781349921516191,77.15769457817078
14,index_13,8,8,0,0.95,fixed,699,699,1,118,131667,131785,"[""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699""]",100,0.19238730044532207,0.3630602871926051,589.6460976600647
15,index_14,8,1,0,0.95,fixed,294,294,1,101,47780,47881,"[""294""]",47,0.06890692407459151,0.1544096273472472,166.25471949577332
16,index_15,8,8,0,0.95,fixed,110,110,1,112,81861,81973,"[""110"", ""110"", ""155"", ""110"", ""110"", ""110"", ""110"", ""134""]",100,0.12394470411190707,0.1925469449450613,336.06499552726746
17,index_16,8,8,0,0.95,fixed,721,721,1,145,88046,88191,"[""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721""]",100,0.10843895007674767,0.2226033370152897,478.60166335105896
18,index_17,8,8,0,0.95,fixed,315,15,0,100,224846,224946,"[""15"", ""6"", ""15"", ""3"", ""51"", ""27"", ""111"", ""66""]",100,0.3513405480366562,0.6869368059996512,988.1356828212738
19,index_18,8,2,0,0.95,fixed,468,468,1,100,36637,36737,"[""468"", ""468""]",52,0.04682356979154605,0.0925527585605487,168.19155979156494
20,index_19,8,1,0,0.95,fixed,902,34,0,147,54034,54181,"[""34""]",36,0.05664494771544262,0.111156328120458,703.7297518253326
21,index_20,8,3,0,0.95,fixed,211,211,1,170,128922,129092,"[""211"", ""211"", ""211""]",100,0.17731424309090807,0.3474216615313062,673.1708528995514
22,index_21,8,1,0,0.95,fixed,80,80,1,109,41305,41414,"[""80""]",31,0.04064349061980611,0.0995290971455148,401.51125955581665
23,index_22,8,1,0,0.95,fixed,480,480,1,131,45878,46009,"[""480""]",44,0.06293525431917774,0.154467763502122,171.21970534324646
24,index_23,8,1,0,0.95,fixed,236,236,1,118,80426,80544,"[""236""]",47,0.08422067786774468,0.1539445381082494,1082.3625712394714
25,index_24,8,8,0,0.95,fixed,73,73,1,159,45205,45364,"[""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73""]",40,0.0742021225210563,0.1451078425672926,144.73897576332092
26,index_25,8,1,0,0.95,fixed,113,113,1,402,47360,47762,"[""113""]",47,0.05251499824313453,0.1376664147433288,326.2042109966278
27,index_26,8,1,0,0.95,fixed,127,17,0,208,76011,76219,"[""17""]",50,0.07653500578648477,0.1762688215801406,920.1772649288177
28,index_27,8,3,0,0.95,fixed,104,104,1,199,55612,55811,"[""104"", ""104"", ""104""]",51,0.08317171113990969,0.1865007848380908,204.91200709342957
29,index_28,8,1,0,0.95,fixed,104,104,1,124,44151,44275,"[""104""]",48,0.05785372983570369,0.126969362246381,179.3756458759308
30,index_29,8,1,0,0.95,fixed,321,321,1,109,37061,37170,"[""321""]",41,0.044152781295099745,0.1116214173594558,166.22507643699646
