iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.8,fixed,33,33,1,194,12603,12797,"[""33""]",15,0.014549551663653851,0.0290680774373582,84.66047358512878
2,index_1,8,1,0,0.8,fixed,23,23,1,226,22628,22854,"[""23""]",19,0.02793500708348497,0.0506947270507528,328.6451530456543
3,index_2,8,1,0,0.8,fixed,116,116,1,172,11053,11225,"[""116""]",16,0.012897909771277447,0.0269751758618684,71.902263879776
4,index_3,8,1,0,0.8,fixed,809,809,1,145,10928,11073,"[""809""]",10,0.014167660349388692,0.0257543166094994,136.52731728553772
5,index_4,8,1,0,0.8,fixed,197,2297,0,141,36183,36324,"[""2297""]",12,0.05770846182644591,0.1142956804836927,842.4407835006714
6,index_5,8,1,0,0.8,fixed,385,24,0,128,31447,31575,"[""24""]",20,0.04294214451539573,0.0830184291610952,592.2646839618683
7,index_6,8,1,0,0.8,fixed,371,379,0,123,28861,28984,"[""379""]",12,0.045121843903735456,0.0891227254229405,639.8066909313202
8,index_7,8,1,0,0.8,fixed,601,601,1,119,30431,30550,"[""601""]",24,0.03422289932293684,0.0608104179989535,411.97877311706543
9,index_8,8,1,0,0.8,fixed,25,25,1,97,10132,10229,"[""25""]",15,0.011182151097871166,0.0172083018429161,90.80927443504333
10,index_9,8,1,0,0.8,fixed,55,55,1,108,12067,12175,"[""55""]",23,0.014185221789430798,0.0255799081448753,80.68776035308838
11,index_10,8,1,0,0.8,fixed,540,540,1,96,14200,14296,"[""540""]",21,0.015098747371126727,0.0297075751409802,103.82774925231934
12,index_11,8,1,0,0.8,fixed,45,45,1,186,17336,17522,"[""45""]",17,0.020601037037354667,0.0359862798674496,207.47878909111023
13,index_12,8,2,0,0.8,fixed,204,204,1,181,10595,10776,"[""204"", ""204""]",17,0.015512404796328783,0.0272077204813673,50.70388412475586
14,index_13,8,1,0,0.8,fixed,699,699,1,118,25632,25750,"[""699""]",22,0.027891778330834886,0.0475553746875181,302.35239243507385
15,index_14,8,1,0,0.8,fixed,294,294,1,101,13439,13540,"[""294""]",13,0.016011557279740463,0.02871926050811,153.578430891037
16,index_15,8,1,0,0.8,fixed,110,179,0,112,17397,17509,"[""179""]",16,0.017912082655057518,0.0378466368234404,139.09488797187805
17,index_16,8,1,0,0.8,fixed,721,721,1,145,21592,21737,"[""721""]",15,0.02775166945020037,0.0523225393872449,338.4083273410797
18,index_17,8,1,0,0.8,fixed,315,15,0,100,29640,29740,"[""15""]",9,0.046716484898194285,0.092494622405674,664.8657462596893
19,index_18,8,1,0,0.8,fixed,468,468,1,100,11235,11335,"[""468""]",7,0.0145912166715956,0.027265856636242,145.5127658843994
20,index_19,8,1,0,0.8,fixed,902,900,0,147,28569,28716,"[""900""]",9,0.045755473597950305,0.0904598569850589,641.5628747940063
21,index_20,8,0,0,0.8,fixed,211,,0,170,40937,41107,[],16,0.06089746522160075,0.1197023428870414,878.0474264621735
22,index_21,8,1,0,0.8,fixed,80,120,0,109,32419,32528,"[""120""]",14,0.0489257699463909,0.0965060170920295,695.0637094974518
23,index_22,8,1,0,0.8,fixed,480,480,1,131,14674,14805,"[""480""]",10,0.020760292191027204,0.0398814022440555,239.25801467895508
24,index_23,8,1,0,0.8,fixed,236,236,1,118,13024,13142,"[""236""]",14,0.015568765874229416,0.0276146735654904,147.04301476478577
25,index_24,8,1,0,0.8,fixed,73,73,1,159,10767,10926,"[""73""]",9,0.01341686125582752,0.0236614150340096,124.95241498947144
26,index_25,8,1,0,0.8,fixed,113,113,1,402,17892,18294,"[""113""]",14,0.026525878489269707,0.0492994593337596,310.15058732032776
27,index_26,8,1,0,0.8,fixed,127,7,0,208,35373,35581,"[""7""]",12,0.05394495855830235,0.1059822103366083,766.8635449409485
28,index_27,8,1,0,0.8,fixed,104,104,1,199,11390,11589,"[""104""]",16,0.01367037528785361,0.0216266496133945,112.87952256202698
29,index_28,8,1,0,0.8,fixed,104,104,1,124,15231,15355,"[""104""]",9,0.020997744356540265,0.0401720830184291,242.02309203147888
30,index_29,8,1,0,0.8,fixed,321,321,1,109,14597,14706,"[""321""]",13,0.018988994951105877,0.0356955990930759,205.9206621646881
