iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.6,fixed,33,33,1,194,12437,12631,"[""33""]",15,0.014076814831472982,0.0249985465961281,107.3880524635315
2,index_1,8,1,0,0.6,fixed,23,23,1,226,20052,20278,"[""23""]",19,0.025180404182859283,0.0456368815766524,295.7144672870636
3,index_2,8,1,0,0.6,fixed,116,116,1,172,12144,12316,"[""116""]",18,0.013590913736287768,0.0269170397069937,89.87456750869751
4,index_3,8,1,0,0.6,fixed,809,809,1,145,9272,9417,"[""809""]",9,0.0117409196880295,0.0207546072902737,110.11763787269592
5,index_4,8,0,0,0.6,fixed,197,,0,141,36737,36878,[],9,0.0602685927256918,0.1195860705772919,923.8079423904419
6,index_5,8,1,0,0.6,fixed,385,24,0,128,27283,27411,"[""24""]",16,0.039008319978175915,0.0760420905761293,553.7055089473724
7,index_6,8,1,0,0.6,fixed,371,503,0,123,24184,24307,"[""503""]",10,0.03776830942938742,0.0744724143945119,540.779333114624
8,index_7,8,1,0,0.6,fixed,601,601,1,119,23911,24030,"[""601""]",19,0.033318653516728663,0.0644148596011859,455.5265531539917
9,index_8,8,1,0,0.6,fixed,25,25,1,97,14844,14941,"[""25""]",19,0.01584961408146894,0.0248241381315039,134.3812575340271
10,index_9,8,1,0,0.6,fixed,55,55,1,108,9284,9392,"[""55""]",9,0.010600130074240622,0.0179640718562874,93.33633065223694
11,index_10,8,1,0,0.6,fixed,540,540,1,96,14382,14478,"[""540""]",19,0.015403724656809564,0.0248241381315039,129.37990379333496
12,index_11,8,1,0,0.6,fixed,45,45,1,186,15390,15576,"[""45""]",18,0.0190705291826625,0.0335445613627114,192.47474765777588
13,index_12,8,1,0,0.6,fixed,204,204,1,181,9096,9277,"[""204""]",18,0.011921762222168881,0.0199407011220278,58.897456645965576
14,index_13,8,1,0,0.6,fixed,699,699,1,118,18602,18720,"[""699""]",23,0.01972853132316254,0.0334864252078367,170.4962615966797
15,index_14,8,1,0,0.6,fixed,294,294,1,101,12453,12554,"[""294""]",9,0.01567779316452589,0.0290680774373582,157.14414310455322
16,index_15,8,1,0,0.6,fixed,110,110,1,112,13947,14059,"[""110""]",14,0.016467096881023335,0.0293587582117318,159.4628529548645
17,index_16,8,1,0,0.6,fixed,721,721,1,145,15193,15338,"[""721""]",12,0.02027410724920078,0.0381373175978141,231.79825448989868
18,index_17,8,1,0,0.6,fixed,315,3,0,100,25177,25277,"[""3""]",11,0.03802319700901598,0.074879367478635,547.3981778621674
19,index_18,8,1,0,0.6,fixed,468,468,1,100,12259,12359,"[""468""]",9,0.016358208109668468,0.0309865705482239,170.7797555923462
20,index_19,8,1,0,0.6,fixed,902,1022,0,147,18330,18477,"[""1022""]",10,0.027149074998477424,0.0527876286262426,355.8164200782776
21,index_20,8,1,0,0.6,fixed,211,211,1,170,31671,31841,"[""211""]",15,0.04550601408523504,0.0887157723388175,670.5678191184998
22,index_21,8,1,0,0.6,fixed,80,80,1,109,18186,18295,"[""80""]",10,0.026478173830453148,0.0516249055287483,348.7951421737671
23,index_22,8,1,0,0.6,fixed,480,480,1,131,15532,15663,"[""480""]",10,0.023190377199449944,0.04511365618278,291.752459526062
24,index_23,8,1,0,0.6,fixed,236,236,1,118,14827,14945,"[""236""]",12,0.01859717215820184,0.0344166036858322,200.79610919952393
25,index_24,8,1,0,0.6,fixed,73,73,1,159,9099,9258,"[""73""]",9,0.011420101727301896,0.0198825649671531,105.0914978981018
26,index_25,8,1,0,0.6,fixed,113,113,1,402,14480,14882,"[""113""]",7,0.02270354458878198,0.0425556653682925,263.8190016746521
27,index_26,8,1,0,0.6,fixed,127,11,0,208,36922,37130,"[""11""]",10,0.05847754401187927,0.1154002674263123,892.3586919307709
28,index_27,8,1,0,0.6,fixed,104,104,1,199,22596,22795,"[""104""]",24,0.02988389262318658,0.0554037555956049,380.1549735069275
29,index_28,8,1,0,0.6,fixed,104,104,1,124,15291,15415,"[""104""]",11,0.020517989681735436,0.03895122376606,238.8333351612091
30,index_29,8,1,0,0.6,fixed,321,321,1,109,14966,15075,"[""321""]",11,0.020634378379905144,0.039590721469682,244.7969512939453
