iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,2,0,0.4,C,C,1,148,39450,39598,"[""C"", ""C""]",19,0.04102646280954471,0.1778375551072255,59.02874684333801
2,index_1,64,1,0,0.4,D,C,0,155,42660,42815,"[""C""]",13,0.0319020590280726,0.2017484868863484,127.77758884429932
3,index_2,64,2,0,0.4,C,C,1,179,54770,54949,"[""C"", ""C""]",23,0.06010348203593218,0.2092206530673241,64.80197811126709
4,index_3,64,3,0,0.4,B,B,1,153,52102,52255,"[""B"", ""B"", ""D""]",23,0.046794971655296495,0.1905402376148846,83.36139106750488
5,index_4,64,2,0,0.4,C,C,1,385,47894,48279,"[""C"", ""C""]",29,0.054001142132573864,0.2287230067996712,89.86927604675293
6,index_5,64,3,0,0.4,C,C,1,199,44698,44897,"[""C"", ""C"", ""C""]",19,0.04252984426732391,0.1883733094224016,80.27703976631165
7,index_6,64,1,0,0.4,C,B,0,191,54884,55075,"[""B""]",20,0.04460332336618379,0.2019726518717776,317.43686628341675
8,index_7,64,1,0,0.4,D,D,1,471,67673,68144,"[""D""]",35,0.059217532722600504,0.3168945677351864,153.66846418380737
9,index_8,64,1,0,0.4,A,A,1,262,46830,47092,"[""A""]",23,0.043052137990595936,0.1841141746992453,93.64497351646423
10,index_9,64,1,0,0.4,C,B,0,148,39811,39959,"[""B""]",14,0.028919301039332636,0.1776881117836061,111.47171258926392
11,index_10,64,2,0,0.4,A,A,1,399,41996,42395,"[""A"", ""A""]",15,0.09441683107689093,0.2385115444967496,37.50594353675842
12,index_11,64,2,0,0.4,D,D,1,174,57559,57733,"[""D"", ""D""]",34,0.05807443975735834,0.1761936785474108,93.75677609443665
13,index_12,64,1,0,0.4,A,A,1,340,41948,42288,"[""A""]",13,0.03584646747063788,0.2357468430097885,165.67075490951538
14,index_13,64,1,0,0.4,D,A,0,148,41191,41339,"[""A""]",18,0.030056590756733812,0.1807516999178061,115.37904834747314
15,index_14,64,1,0,0.4,C,C,1,302,36802,37104,"[""C""]",16,0.04448498417179362,0.2175147575282074,58.75853776931763
16,index_15,64,1,0,0.4,B,A,0,221,39488,39709,"[""A""]",15,0.033289425146511335,0.1757453485765523,186.98153972625732
17,index_16,64,5,0,0.4,C,C,1,158,41361,41519,"[""C"", ""C"", ""C"", ""C"", ""C""]",17,0.05767540382972892,0.1777628334454158,43.51219081878662
18,index_17,64,1,0,0.4,B,B,1,245,49280,49525,"[""B""]",21,0.04497683081587581,0.2217738922513636,86.78304314613342
19,index_18,64,1,0,0.4,A,B,0,543,44683,45226,"[""B""]",19,0.04368044174131503,0.2976911006500784,131.20578527450562
20,index_19,64,22,0,0.4,A,A,1,198,61982,62180,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",34,0.11925581274792045,0.2358215646715983,39.47879123687744
21,index_20,64,1,0,0.4,B,B,1,277,47242,47519,"[""B""]",27,0.03780260875950067,0.2089217664200852,172.09890747070312
22,index_21,64,2,0,0.4,D,C,0,137,36321,36458,"[""C"", ""C""]",16,0.04754984431343852,0.1930060524546065,39.93676257133484
