iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,3,0,0.8,fixed,33,33,1,189,15615,15804,"[""33"", ""33"", ""33""]",19,0.028629370481871676,0.0454307703803332,62.27137207984924
2,index_1,8,1,0,0.8,fixed,23,23,1,221,13200,13421,"[""23""]",22,0.020455374970913848,0.0345214077561084,79.56813526153564
3,index_2,8,1,0,0.8,fixed,116,116,1,167,10866,11033,"[""116""]",13,0.017414150147842096,0.0387058208174549,51.66854166984558
4,index_3,8,1,0,0.8,fixed,809,809,1,140,8722,8862,"[""809""]",9,0.013100198219718868,0.0251064783680788,71.89582991600037
5,index_4,8,1,0,0.8,fixed,197,287,0,136,13496,13632,"[""287""]",10,0.0230052196537062,0.0430396772024209,162.86401343345642
6,index_5,8,1,0,0.8,fixed,385,24,0,123,22179,22302,"[""24""]",23,0.03262298085042435,0.0567884629754166,236.51627278327942
7,index_6,8,1,0,0.8,fixed,371,17,0,118,12861,12979,"[""17""]",11,0.021294361290191823,0.0393783157737428,144.9669065475464
8,index_7,8,1,0,0.8,fixed,601,203,0,114,20268,20382,"[""203""]",19,0.028196852369691706,0.0466263169692894,181.6076488494873
9,index_8,8,1,0,0.8,fixed,25,25,1,92,10825,10917,"[""25""]",15,0.015945285614202723,0.0366136142867817,52.15860176086426
10,index_9,8,1,0,0.8,fixed,55,55,1,103,10367,10470,"[""55""]",14,0.014579124840892485,0.0298886647239035,59.29367780685425
11,index_10,8,2,0,0.8,fixed,540,540,1,91,15881,15972,"[""540"", ""540""]",22,0.02960159177813628,0.0472240902637675,54.30431509017944
12,index_11,8,1,0,0.8,fixed,45,36,0,181,15270,15451,"[""36""]",19,0.02169266789241844,0.0430396772024209,97.9705548286438
13,index_12,8,2,0,0.8,fixed,204,204,1,176,10629,10805,"[""204"", ""204""]",15,0.021345627804017386,0.0336247478143914,40.93283295631409
14,index_13,8,1,0,0.8,fixed,699,699,1,113,35448,35561,"[""699""]",24,0.04934026466327861,0.085406859448554,384.93962955474854
15,index_14,8,1,0,0.8,fixed,294,294,1,96,8706,8802,"[""294""]",9,0.012593370081243194,0.0233131584846446,72.10165810585022
16,index_15,8,1,0,0.8,fixed,110,110,1,107,11018,11125,"[""110""]",12,0.01583832617864647,0.0254053650153179,90.21609902381897
17,index_16,8,1,0,0.8,fixed,721,721,1,140,18304,18444,"[""721""]",22,0.025851741242204664,0.0392288724501233,143.75161457061768
18,index_17,8,1,0,0.8,fixed,315,90,0,95,14946,15041,"[""90""]",9,0.027233755333767727,0.0527534932376896,213.28964638710022
19,index_18,8,1,0,0.8,fixed,468,468,1,95,8693,8788,"[""468""]",11,0.01230056383611805,0.0233131584846446,63.2400062084198
20,index_19,8,1,0,0.8,fixed,902,1023,0,142,9899,10041,"[""1023""]",6,0.01725650815769342,0.0320555929163864,114.34061884880066
21,index_20,8,1,0,0.8,fixed,211,211,1,165,27554,27719,"[""211""]",13,0.0480470569806778,0.0924306956586714,422.6723804473877
22,index_21,8,1,0,0.8,fixed,80,80,1,104,18621,18725,"[""80""]",11,0.03321493190486593,0.0641859074945826,278.6482720375061
23,index_22,8,1,0,0.8,fixed,480,480,1,126,10709,10835,"[""480""]",10,0.018071727878031966,0.0332511395053426,121.35927391052246
24,index_23,8,1,0,0.8,fixed,236,236,1,113,11262,11375,"[""236""]",11,0.01715213951050721,0.0300381080475229,110.48213982582092
25,index_24,8,1,0,0.8,fixed,73,73,1,154,10180,10334,"[""73""]",9,0.015647591077117315,0.0271986848987521,95.9231309890747
26,index_25,8,1,0,0.8,fixed,113,113,1,397,17560,17957,"[""113""]",14,0.03023652000887832,0.0534259881939774,215.88936281204224
27,index_26,8,1,0,0.8,fixed,127,58,0,203,29616,29819,"[""58""]",14,0.05403088088275799,0.104610326533662,491.36433362960815
28,index_27,8,1,0,0.8,fixed,104,104,1,194,12536,12730,"[""104""]",13,0.018781937633640097,0.0301875513711424,109.77046227455139
29,index_28,8,1,0,0.8,fixed,104,104,1,119,14258,14377,"[""104""]",13,0.02144941949422956,0.0377344392139281,140.69605112075806
30,index_29,8,1,0,0.8,fixed,321,321,1,104,11937,12041,"[""321""]",11,0.01843072842982503,0.0330269745199133,122.5199978351593
