iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,2,0,0.1,C,C,1,148,40910,41058,"[""C"", ""C""]",22,0.03651432565118869,0.1793319883434208,76.83127450942993
2,index_1,64,1,0,0.1,D,D,1,155,44004,44159,"[""D""]",20,0.033847115616388666,0.1823955764776208,170.82553243637085
3,index_2,64,3,0,0.1,C,C,1,179,62440,62619,"[""C"", ""C"", ""C""]",30,0.06198867025783108,0.2251363670328028,86.40587759017944
4,index_3,64,1,0,0.1,B,B,1,153,43766,43919,"[""B""]",21,0.03881870585518522,0.1788089367107525,70.82285189628601
5,index_4,64,1,0,0.1,C,C,1,385,47375,47760,"[""C""]",29,0.04252815228323522,0.22909661510872,141.8106153011322
6,index_5,64,1,0,0.1,C,C,1,199,45349,45548,"[""C""]",19,0.0337749448035194,0.2008518269446312,175.21050238609314
7,index_6,64,1,0,0.1,C,C,1,191,39885,40076,"[""C""]",13,0.04183558037355622,0.1912127325711723,55.08484959602356
8,index_7,64,1,0,0.1,D,D,1,471,75011,75482,"[""D""]",32,0.06381543562997079,0.3372935814092506,173.27138352394104
9,index_8,64,1,0,0.1,A,D,0,262,44301,44563,"[""D""]",18,0.047363528239764904,0.2007023836210117,66.74416422843933
10,index_9,64,1,0,0.1,C,B,0,148,38349,38497,"[""B""]",13,0.02802931282465349,0.1788836583725622,112.33719372749329
11,index_10,64,2,0,0.1,A,A,1,399,42765,43164,"[""A"", ""A""]",16,0.07610005632520139,0.2358962863334081,46.32977318763733
12,index_11,64,2,0,0.1,D,D,1,174,56174,56348,"[""D"", ""D""]",32,0.059875867123753965,0.1748486886348352,80.37291693687439
13,index_12,64,1,0,0.1,A,A,1,340,39754,40094,"[""A""]",16,0.034943785149781685,0.2341029664499738,123.68042254447937
14,index_13,64,1,0,0.1,D,D,1,148,36303,36451,"[""D""]",15,0.036041813627867,0.1899424643204065,53.741098165512085
15,index_14,64,1,0,0.1,C,D,0,302,34941,35243,"[""D""]",14,0.03673310987716994,0.2084734364492266,68.78824281692505
16,index_15,64,1,0,0.1,B,D,0,221,37837,38058,"[""D""]",12,0.030945949728038484,0.1992079503848165,137.22200679779053
17,index_16,64,2,0,0.1,C,C,1,158,38878,39036,"[""C"", ""C""]",16,0.053424833634258456,0.1777628334454158,39.75708246231079
18,index_17,64,1,0,0.1,B,A,0,245,52556,52801,"[""A""]",23,0.04021707982222917,0.2257341403272809,128.9057629108429
19,index_18,64,1,0,0.1,A,B,0,543,47028,47571,"[""B""]",32,0.04833890792055997,0.2909661510872001,134.79644203186035
20,index_19,64,16,0,0.1,A,A,1,198,61363,61561,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",20,0.09579691314746183,0.2465814839722035,46.04999136924744
21,index_20,64,1,0,0.1,B,B,1,277,53226,53503,"[""B""]",28,0.04420807725743178,0.209594261376373,263.4601933956146
22,index_21,64,3,0,0.1,D,C,0,137,36890,37027,"[""C"", ""A"", ""C""]",12,0.0572130137148546,0.1912874542329821,31.94559645652771
23,index_22,64,1,0,0.1,C,D,0,275,43330,43605,"[""D""]",20,0.03766763507919749,0.2212508406186953,212.68074774742126
24,index_23,64,1,0,0.1,B,D,0,225,57503,57728,"[""D""]",34,0.04544789868112519,0.1937532690727041,193.3567750453949
25,index_24,64,1,0,0.1,B,C,0,363,46867,47230,"[""C""]",22,0.0395363121652718,0.2264813569453785,152.02497625350952
26,index_25,64,1,0,0.1,D,A,0,372,41868,42240,"[""A""]",11,0.03636003719192053,0.2296196667413883,144.23759579658508
27,index_26,64,1,0,0.1,A,B,0,164,45138,45302,"[""B""]",21,0.033309674708464174,0.1806769782559963,102.21363282203674
28,index_27,64,1,0,0.1,A,A,1,327,52989,53316,"[""A""]",16,0.041431765512144315,0.2554733617275648,141.35403609275818
29,index_28,64,2,0,0.1,A,A,1,403,50493,50896,"[""A"", ""A""]",27,0.06134574932387583,0.2780393035941119,83.84654188156128
30,index_29,64,1,0,0.1,A,B,0,101,36097,36198,"[""B""]",19,0.02689643618180027,0.1434655906747366,96.63356876373291
31,index_30,64,1,0,0.1,C,C,1,135,44641,44776,"[""C""]",18,0.032518551023677345,0.1806769782559963,165.73341488838196
32,index_31,64,1,0,0.1,C,C,1,156,50374,50530,"[""C""]",28,0.037734998693924986,0.1655084809086153,204.69443273544312
33,index_32,64,1,0,0.1,C,A,0,322,40203,40525,"[""A""]",27,0.03799700468886024,0.2163939326010611,109.83316826820374
34,index_33,64,1,0,0.1,A,A,1,472,42825,43297,"[""A""]",13,0.03935280274327878,0.2634685795412089,184.06389260292053
35,index_34,64,1,0,0.1,C,C,1,318,42931,43249,"[""C""]",31,0.04350819970206245,0.2085481581110364,87.63858795166016
36,index_35,64,1,0,0.1,B,B,1,154,31593,31747,"[""B""]",14,0.048269541128098725,0.1578121497422102,32.81507158279419
37,index_36,64,1,0,0.1,D,A,0,162,39976,40138,"[""A""]",15,0.032365397495171706,0.1647612642905178,163.19773983955383
38,index_37,64,1,0,0.1,C,C,1,303,38235,38538,"[""C""]",14,0.03482038351683801,0.2096689830381828,89.91253685951233
39,index_38,64,3,0,0.1,B,B,1,243,36961,37204,"[""B"", ""B"", ""B""]",16,0.05112751937807174,0.1950235373234701,46.766525745391846
40,index_39,64,14,0,0.1,A,A,1,173,43589,43762,"[""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""]",34,0.07895067499580319,0.1896435776731674,30.30545210838318
41,index_40,64,1,0,0.1,A,A,1,147,31654,31801,"[""A""]",13,0.04774780132643516,0.1629679444070836,34.47887873649597
42,index_41,64,3,0,0.1,D,D,1,234,44537,44771,"[""D"", ""D"", ""D""]",22,0.05700875425941501,0.1902413509676455,55.80718016624451
43,index_42,64,1,0,0.1,A,D,0,270,38172,38442,"[""D""]",21,0.03638089094359857,0.1916610625420309,84.33843278884888
44,index_43,64,2,0,0.1,A,A,1,313,40804,41117,"[""A"", ""A""]",17,0.061752564441036384,0.221998057236793,47.67876172065735
45,index_44,64,1,0,0.1,D,D,1,180,40687,40867,"[""D""]",20,0.030109819353551337,0.1807516999178061,141.30043649673462
46,index_45,64,1,0,0.1,C,D,0,98,35279,35377,"[""D""]",11,0.02667163511961106,0.1546738399462004,116.39948630332947
47,index_46,64,1,0,0.1,D,D,1,217,52797,53014,"[""D""]",22,0.053035670587854016,0.2166180975864903,76.96442317962646
48,index_47,64,1,0,0.1,A,D,0,154,38801,38955,"[""D""]",14,0.03159273923179199,0.1718598221624449,163.06477570533752
49,index_48,64,1,0,0.1,B,D,0,427,37501,37928,"[""D""]",11,0.03580711146752989,0.2409026376746619,135.4845688343048
50,index_49,64,5,0,0.1,D,D,1,201,37278,37479,"[""D"", ""D"", ""D"", ""D"", ""D""]",13,0.06776037561968457,0.197489352163192,31.70554494857788
51,index_50,64,1,0,0.1,D,C,0,168,34735,34903,"[""C""]",10,0.026930402746453277,0.1775386684599865,118.35814070701599
52,index_51,64,1,0,0.1,C,C,1,252,44884,45136,"[""C""]",15,0.04246357500791301,0.2376148845550325,75.13357663154602
53,index_52,64,1,0,0.1,D,D,1,231,49548,49779,"[""D""]",17,0.04068984486839352,0.2017484868863484,261.03686022758484
54,index_53,64,1,0,0.1,A,C,0,185,51174,51359,"[""C""]",29,0.04110752650474212,0.2098184263618022,116.38203072547913
55,index_54,64,1,0,0.1,B,D,0,203,51683,51886,"[""D""]",20,0.03926771963060871,0.2098184263618022,219.78074955940247
56,index_55,64,1,0,0.1,A,A,1,259,44057,44316,"[""A""]",16,0.033935638765207395,0.1972651871777628,134.52393054962158
57,index_56,64,1,0,0.1,D,C,0,191,49774,49965,"[""C""]",32,0.04302467101248214,0.1757453485765523,255.32948398590088
58,index_57,64,3,0,0.1,A,D,0,87,47658,47745,"[""D"", ""D"", ""D""]",19,0.04149155123807412,0.1826197414630501,62.98105430603027
59,index_58,64,3,0,0.1,A,A,1,136,55871,56007,"[""A"", ""A"", ""A""]",26,0.055513216927268,0.2084734364492266,76.1854465007782
60,index_59,64,1,0,0.1,C,C,1,204,35350,35554,"[""C""]",19,0.03452150628150641,0.1779122767690353,68.01630020141602
61,index_60,64,1,0,0.1,C,C,1,226,37712,37938,"[""C""]",12,0.03203584647952363,0.2062317865949339,92.58708333969116
62,index_61,64,1,0,0.1,C,C,1,252,50029,50281,"[""C""]",13,0.03761395771761817,0.2178136441754464,189.7685935497284
63,index_62,64,1,0,0.1,D,D,1,247,38013,38260,"[""D""]",18,0.031065469440585653,0.1916610625420309,133.094868183136
64,index_63,64,1,0,0.1,C,C,1,241,56724,56965,"[""C""]",18,0.04216630819525526,0.2362698946424568,229.4998586177826
65,index_64,64,1,0,0.1,A,A,1,292,43862,44154,"[""A""]",15,0.036418887600204945,0.224164985429276,128.36904120445251
66,index_65,64,2,0,0.1,C,C,1,124,41811,41935,"[""C"", ""C""]",17,0.029724439413442168,0.1720839871478742,92.5060338973999
67,index_66,64,1,0,0.1,D,D,1,242,41076,41318,"[""D""]",18,0.04206056795599428,0.1998804453411043,64.64498162269592
68,index_67,64,1,0,0.1,B,B,1,160,40586,40746,"[""B""]",14,0.030512122716711984,0.1930060524546065,94.27287578582764
69,index_68,64,1,0,0.1,A,A,1,202,56504,56706,"[""A""]",35,0.04407509382827057,0.1888216393932601,261.49865794181824
70,index_69,64,1,0,0.1,D,C,0,165,44863,45028,"[""C""]",15,0.03368866830866826,0.2067548382276022,128.87841057777405
71,index_70,64,2,0,0.1,C,C,1,171,37709,37880,"[""C"", ""C""]",18,0.03925222754050294,0.1793319883434208,56.40338206291199
72,index_71,64,1,0,0.1,B,D,0,199,44298,44497,"[""D""]",13,0.033514146539585836,0.1960696405888067,119.41656279563904
73,index_72,64,4,0,0.1,C,C,1,187,46230,46417,"[""C"", ""C"", ""C"", ""C""]",18,0.06522653137546046,0.1960696405888067,47.56580662727356
74,index_73,64,1,0,0.1,A,A,1,169,35376,35545,"[""A""]",12,0.033141652506935515,0.1623701711126055,56.6938316822052
75,index_74,64,1,0,0.1,B,B,1,639,48325,48964,"[""B""]",26,0.07331078665372344,0.3301203018755136,76.90271496772766
76,index_75,64,3,0,0.1,D,B,0,221,55537,55758,"[""C"", ""B"", ""B""]",24,0.05314298094347156,0.2270044085780468,82.91160583496094
77,index_76,64,1,0,0.1,A,C,0,571,43008,43579,"[""C""]",25,0.045611027166070996,0.2995591421953224,137.07396697998047
78,index_77,64,1,0,0.1,C,C,1,515,41263,41778,"[""C""]",22,0.04669775864858184,0.2660091160427408,96.70685458183289
79,index_78,64,1,0,0.1,A,A,1,387,47892,48279,"[""A""]",17,0.0419893088755874,0.2370918329223642,237.31658267974854
80,index_79,64,1,0,0.1,A,C,0,119,54274,54393,"[""C""]",26,0.0469740631157134,0.1853097212882014,346.5877134799957
81,index_80,64,1,0,0.1,D,D,1,248,45881,46129,"[""D""]",14,0.03597562673744979,0.2057087349622656,182.35964107513428
82,index_81,64,2,0,0.1,A,A,1,804,39825,40629,"[""A"", ""A""]",22,0.07062482063231655,0.3600089665994171,75.8127589225769
83,index_82,64,1,0,0.1,A,A,1,193,64336,64529,"[""A""]",31,0.053157440595381765,0.2151983860121049,114.36760783195496
84,index_83,64,21,0,0.1,D,D,1,128,53788,53916,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",41,0.10559110843202704,0.2075020548456997,56.553598165512085
85,index_84,64,1,0,0.1,C,C,1,288,43701,43989,"[""C""]",23,0.03578851353140371,0.2091459314055144,123.98142457008362
86,index_85,64,1,0,0.1,A,D,0,335,39406,39741,"[""D""]",11,0.034925322319469904,0.2414256893073302,127.83738946914673
