iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,32,1,0,0.8,A,A,1,262,28208,28470,"[""A""]",16,0.029030923796669203,0.0946723455129642,90.43656611442566
11,index_10,32,3,0,0.8,A,A,1,399,27881,28280,"[""A"", ""A"", ""A""]",21,0.04750056579974989,0.1295673615781215,50.557361125946045
12,index_11,32,4,0,0.8,D,D,1,174,40366,40540,"[""D"", ""D"", ""D"", ""D""]",27,0.05485424678687137,0.1069266980497646,83.79128623008728
13,index_12,32,1,0,0.8,A,A,1,340,26310,26650,"[""A""]",11,0.02826852691274826,0.1243368452514384,144.13076782226562
15,index_14,32,1,0,0.8,C,C,1,302,20670,20972,"[""C""]",13,0.033605960841062266,0.1088694612568184,41.119019508361816
17,index_16,32,3,0,0.8,C,C,1,158,22928,23086,"[""C"", ""C"", ""C""]",13,0.033827705138001395,0.0941492938802959,37.83883571624756
18,index_17,32,1,0,0.8,B,A,0,245,29381,29626,"[""A""]",16,0.028384770701332124,0.1065530897407158,138.69571614265442
19,index_18,32,1,0,0.8,A,B,0,543,31725,32268,"[""B""]",20,0.036208862327859595,0.158185758051259,135.78506016731262
26,index_25,32,1,0,0.8,D,A,0,372,26673,27045,"[""A""]",15,0.029008037696161327,0.1267279384293507,108.94350624084473
28,index_27,32,1,0,0.8,A,A,1,327,35328,35655,"[""A""]",21,0.03467947711864753,0.1458566838526488,155.86737370491028
32,index_31,32,1,0,0.8,C,C,1,156,41178,41334,"[""C""]",24,0.04478051293222625,0.0972876036763057,340.5995979309082
34,index_33,32,1,0,0.8,A,A,1,472,31291,31763,"[""A""]",20,0.03500676687010152,0.1362923111409998,172.50865626335144
39,index_38,32,6,0,0.8,B,B,1,243,25302,25545,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.041317391492512845,0.1111858327729208,47.30489921569824
41,index_40,32,1,0,0.8,A,A,1,147,16160,16307,"[""A""]",13,0.019723626471402488,0.0765149816931928,40.752399921417236
46,index_45,32,1,0,0.8,C,D,0,98,26785,26883,"[""D""]",7,0.027742867359121303,0.1075991930060524,182.39209938049316
53,index_52,32,1,0,0.8,D,C,0,231,35549,35780,"[""C""]",17,0.034357497210634934,0.138683404318912,200.47608733177185
57,index_56,32,1,0,0.8,D,C,0,191,43562,43753,"[""C""]",34,0.048706313516099546,0.1031158932974669,368.0605809688568
