iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.3,fixed,33,33,1,194,12509,12703,"[""33""]",19,0.015593212852888515,0.0288355328178594,72.45304918289185
2,index_1,8,1,0,0.3,fixed,23,23,1,226,15862,16088,"[""23""]",15,0.019268371597966977,0.0332538805883378,188.47192692756653
3,index_2,8,1,0,0.3,fixed,116,116,1,172,11097,11269,"[""116""]",14,0.012690599451699237,0.0223242834718911,101.13725805282593
4,index_3,8,1,0,0.3,fixed,809,809,1,145,11100,11245,"[""809""]",9,0.01434047418486715,0.0261612696936224,137.688218832016
5,index_4,8,1,0,0.3,fixed,197,2297,0,141,32516,32657,"[""2297""]",9,0.052921869335973516,0.1048776233939887,773.4480595588684
6,index_5,8,1,0,0.3,fixed,385,24,0,128,23263,23391,"[""24""]",11,0.03383844078523387,0.0660426719376779,454.5571479797363
7,index_6,8,1,0,0.3,fixed,371,411,0,123,31139,31262,"[""411""]",9,0.049767055165500035,0.0985407825126446,720.1269760131836
8,index_7,8,1,0,0.3,fixed,601,301,0,119,25729,25848,"[""301""]",24,0.030316245592797823,0.0549386663566071,363.9596302509308
9,index_8,8,1,0,0.3,fixed,25,25,1,97,10259,10356,"[""25""]",16,0.011120470167049108,0.0219754665426428,72.63442468643188
10,index_9,8,1,0,0.3,fixed,55,55,1,108,10589,10697,"[""55""]",10,0.011857695351367058,0.0224405557816406,102.6164562702179
11,index_10,8,1,0,0.3,fixed,540,540,1,96,13959,14055,"[""540""]",17,0.01479612546129178,0.0254636358351258,113.37180280685425
12,index_11,8,1,0,0.3,fixed,45,45,1,186,15120,15306,"[""45""]",13,0.019495428561158566,0.0357537352479506,206.173437833786
13,index_12,8,1,0,0.3,fixed,204,204,1,181,9021,9202,"[""204""]",16,0.011276810289698423,0.0203476542061508,56.84631872177124
14,index_13,8,1,0,0.3,fixed,699,699,1,118,25737,25855,"[""699""]",27,0.02703875707390602,0.0451717923376547,271.6259560585022
15,index_14,8,1,0,0.3,fixed,294,294,1,101,11269,11370,"[""294""]",10,0.013279438344145317,0.0234870065693855,124.25784492492676
16,index_15,8,1,0,0.3,fixed,110,110,1,112,22621,22733,"[""110""]",17,0.0305371903477013,0.0586012441137143,393.3627245426178
17,index_16,8,1,0,0.3,fixed,721,721,1,145,20073,20218,"[""721""]",12,0.029026929857842734,0.0563339340736003,373.5236053466797
18,index_17,8,1,0,0.3,fixed,315,9,0,100,35662,35762,"[""9""]",10,0.05760457216536629,0.1143538166385674,858.3318133354187
19,index_18,8,1,0,0.3,fixed,468,468,1,100,10640,10740,"[""468""]",7,0.013559900712590322,0.0250566827510028,133.17138385772705
20,index_19,8,1,0,0.3,fixed,902,2,0,147,25937,26084,"[""2""]",9,0.04098400763115185,0.080809255275856,574.2442660331726
21,index_20,8,1,0,0.3,fixed,211,211,1,170,33336,33506,"[""211""]",13,0.04958763193956172,0.0972617871054009,706.223662853241
22,index_21,8,1,0,0.3,fixed,80,80,1,109,26454,26563,"[""80""]",11,0.04071110291815547,0.0802860298819836,567.6102893352509
23,index_22,8,1,0,0.3,fixed,480,480,1,131,14801,14932,"[""480""]",10,0.021468816137606993,0.0415092145805476,252.03235507011414
24,index_23,8,1,0,0.3,fixed,236,236,1,118,13487,13605,"[""236""]",14,0.017210549304888394,0.0316260682518457,173.0824043750763
25,index_24,8,1,0,0.3,fixed,73,73,1,159,9110,9269,"[""73""]",9,0.011261013901324647,0.0193012034184059,100.9432635307312
26,index_25,8,1,0,0.3,fixed,113,113,1,402,14207,14609,"[""113""]",9,0.021197858811802073,0.03895122376606,227.96004581451416
27,index_26,8,1,0,0.3,fixed,127,21,0,208,38062,38270,"[""21""]",12,0.060676218201486755,0.1198186151967909,898.763765335083
28,index_27,8,1,0,0.3,fixed,104,104,1,199,36348,36547,"[""104""]",7,0.05957992406508237,0.1179582582407999,875.159322977066
29,index_28,8,1,0,0.3,fixed,104,106,0,124,33697,33821,"[""106""]",12,0.05360751249187357,0.1061566188012325,783.0466125011444
30,index_29,8,1,0,0.3,fixed,321,321,1,109,14412,14521,"[""321""]",11,0.01823112025221135,0.0339515144468345,192.37985038757324
