iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,1,0,0.6,C,C,1,148,37203,37351,"[""C""]",19,0.03885715971974223,0.1851602779645819,53.32458710670471
2,index_1,64,1,0,0.6,D,D,1,155,35309,35464,"[""D""]",12,0.027238889729868588,0.1856086079354405,115.73563361167908
3,index_2,64,2,0,0.6,C,C,1,179,59757,59936,"[""C"", ""C""]",22,0.05609521491100167,0.2227452738548905,78.87389659881592
4,index_3,64,1,0,0.6,B,B,1,153,43728,43881,"[""B""]",11,0.03735388226626512,0.2098184263618022,69.9875054359436
5,index_4,64,1,0,0.6,C,C,1,385,49022,49407,"[""C""]",21,0.04041565147810094,0.2375401628932227,171.65985798835754
6,index_5,64,1,0,0.6,C,C,1,199,36535,36734,"[""C""]",22,0.036181940851044876,0.1957707539415676,65.80499696731567
7,index_6,64,2,0,0.6,C,C,1,191,40364,40555,"[""C"", ""C""]",17,0.037436040575532806,0.1911380109093626,71.33362126350403
8,index_7,64,1,0,0.6,D,D,1,471,68990,69461,"[""D""]",29,0.05826881036075913,0.3387132929836359,158.4669270515442
9,index_8,64,1,0,0.6,A,A,1,262,44653,44915,"[""A""]",18,0.03858915979154117,0.2086228797728461,94.49190831184387
10,index_9,64,1,0,0.6,C,C,1,148,38605,38753,"[""C""]",12,0.02816562794324544,0.1788836583725622,109.77661609649658
11,index_10,64,3,0,0.6,A,A,1,399,41591,41990,"[""A"", ""A"", ""A""]",15,0.06463646471962818,0.2341029664499738,53.260093688964844
12,index_11,64,1,0,0.6,D,D,1,174,49860,50034,"[""D""]",22,0.046350580862107256,0.1853097212882014,72.41382455825806
13,index_12,64,1,0,0.6,A,A,1,340,41547,41887,"[""A""]",17,0.03638140746557695,0.234327131435403,140.32483649253845
14,index_13,64,1,0,0.6,D,D,1,148,34132,34280,"[""D""]",15,0.030446681988242866,0.1831427930957184,63.060158014297485
15,index_14,64,1,0,0.6,C,C,1,302,34153,34455,"[""C""]",13,0.03129109835984791,0.2151236643502951,93.19416189193726
16,index_15,64,1,0,0.6,B,B,1,221,37400,37621,"[""B""]",18,0.030981482135095002,0.1871777628334454,125.49574851989746
17,index_16,64,2,0,0.6,C,C,1,158,37134,37292,"[""C"", ""C""]",14,0.04845213216874333,0.1806769782559963,40.650819301605225
18,index_17,64,1,0,0.6,B,A,0,245,47406,47651,"[""A""]",22,0.035890149055284044,0.2162444892774415,132.396746635437
19,index_18,64,1,0,0.6,A,B,0,543,45855,46398,"[""B""]",17,0.04264319166709384,0.3034446686094298,168.44165325164795
20,index_19,64,8,0,0.6,A,A,1,198,59226,59424,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",23,0.0982801696275395,0.2468803706194425,42.4562623500824
21,index_20,64,1,0,0.6,B,A,0,277,48209,48486,"[""A""]",18,0.037555764447597575,0.2214750056041246,191.22301316261292
22,index_21,64,3,0,0.6,D,C,0,137,38916,39053,"[""D"", ""C"", ""C""]",13,0.06404041342395968,0.1782858850780841,32.74311399459839
23,index_22,64,1,0,0.6,C,D,0,275,36327,36602,"[""D""]",32,0.035321164066272864,0.1700665022790106,100.48265480995178
24,index_23,64,1,0,0.6,B,D,0,225,54706,54931,"[""D""]",16,0.042308428226531115,0.2257341403272809,276.5219888687134
25,index_24,64,1,0,0.6,B,B,1,363,43514,43877,"[""B""]",11,0.03663386495296669,0.2299932750504371,180.1293077468872
26,index_25,64,1,0,0.6,D,A,0,372,45703,46075,"[""A""]",13,0.039034120168036264,0.2421729059254277,201.91073083877563
27,index_26,64,1,0,0.6,A,A,1,164,43604,43768,"[""A""]",23,0.03331021168003486,0.1775386684599865,105.6664068698883
28,index_27,64,1,0,0.6,A,A,1,327,48561,48888,"[""A""]",14,0.041875652251587694,0.2663080026899798,107.27646446228027
29,index_28,64,1,0,0.6,A,D,0,403,59189,59592,"[""D""]",29,0.04923472374380145,0.2758723754016289,215.96510791778564
30,index_29,64,1,0,0.6,A,B,0,101,36841,36942,"[""B""]",16,0.026266149240998512,0.1434655906747366,111.07468771934509
31,index_30,64,1,0,0.6,C,A,0,135,40093,40228,"[""A""]",11,0.036124167315459546,0.1912874542329821,67.01246643066406
32,index_31,64,1,0,0.6,C,C,1,156,43414,43570,"[""C""]",12,0.03183260062187874,0.1655084809086153,173.22374629974365
33,index_32,64,1,0,0.6,C,A,0,322,37105,37427,"[""A""]",19,0.03328053819195623,0.2223716655458417,101.95272779464722
34,index_33,64,1,0,0.6,A,C,0,472,43285,43757,"[""C""]",23,0.042885706986799485,0.273032952252858,120.02013111114502
35,index_34,64,2,0,0.6,C,C,1,318,45957,46275,"[""C"", ""C""]",26,0.04658940126345483,0.2118359112306658,91.67517304420471
36,index_35,64,1,0,0.6,B,B,1,154,34125,34279,"[""B""]",13,0.03247456631047502,0.1686467907046253,58.89334154129028
37,index_36,64,1,0,0.6,D,B,0,162,42230,42392,"[""B""]",13,0.03621077485339883,0.2019726518717776,223.9179494380951
38,index_37,64,1,0,0.6,C,C,1,303,43061,43364,"[""C""]",17,0.036754685575834126,0.2149742210266756,106.46167063713074
39,index_38,64,3,0,0.6,B,B,1,243,35066,35309,"[""B"", ""B"", ""B""]",15,0.045909152939122566,0.1856086079354405,50.95417618751526
40,index_39,64,9,0,0.6,A,A,1,173,42238,42411,"[""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A""]",25,0.08353690628818482,0.1959949189269969,27.687938451766968
41,index_40,64,1,0,0.6,A,A,1,147,29495,29642,"[""A""]",11,0.03673226064817382,0.1434655906747366,38.843308448791504
42,index_41,64,1,0,0.6,D,D,1,234,45500,45734,"[""D""]",18,0.043032589781924084,0.209893148023612,73.59149360656738
43,index_42,64,1,0,0.6,A,D,0,270,39365,39635,"[""D""]",13,0.03633263832586923,0.2151983860121049,80.75330996513367
44,index_43,64,1,0,0.6,A,A,1,313,36659,36972,"[""A""]",14,0.05945674290328405,0.2199805723679294,42.80755639076233
45,index_44,64,1,0,0.6,D,D,1,180,40447,40627,"[""D""]",15,0.03071949785200108,0.165956810879474,164.09794211387634
46,index_45,64,1,0,0.6,C,D,0,98,40304,40402,"[""D""]",8,0.03145476761036964,0.1716356571770155,180.74730467796326
47,index_46,64,1,0,0.6,D,D,1,217,53682,53899,"[""D""]",23,0.04004885183168718,0.1942763207053724,156.60365390777588
