iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,33,33,1,189,23954,18608,5330,24143,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""45"", ""33""]",0.05440641605483138,0.0983337069416423,61.80782127380371
2,index_1,8,8,23,23,1,221,69416,64874,4526,69637,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.12529696759090458,0.259433609803482,274.16168332099915
3,index_2,8,8,116,116,1,167,21077,16501,4560,21244,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.045847531718283874,0.0890682208772323,57.79078269004822
4,index_3,8,8,809,809,1,140,33066,29578,3472,33206,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",0.06468140603393623,0.130314578196219,98.30541968345642
5,index_4,8,8,197,197,1,136,102783,124215,3097,102919,"[""273"", ""35"", ""197"", ""287"", ""69"", ""287"", ""254"", ""197""]",0.12285708519809349,0.3446910259284166,903.4738464355469
6,index_5,8,8,385,16,0,123,97308,92523,4769,97431,"[""24"", ""24"", ""16"", ""12"", ""16"", ""24"", ""36"", ""16""]",0.1780373254664542,0.3326608383770455,382.01380586624146
7,index_6,8,8,371,143,0,118,122854,120139,2699,122972,"[""133"", ""305"", ""17"", ""69"", ""39"", ""329"", ""48"", ""143""]",0.2355935431810811,0.466562056340133,478.5522286891937
8,index_7,8,8,601,601,1,114,108741,106419,2306,108855,"[""601"", ""601"", ""7"", ""601"", ""601"", ""601"", ""601"", ""598""]",0.19191333810219352,0.3307180751699917,465.94678688049316
9,index_8,8,8,25,25,1,92,74033,70124,3892,74125,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.11908898625153105,0.1846372263319136,378.79679465293884
10,index_9,8,8,55,55,1,103,33391,29959,3416,33494,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.045923029408515684,0.1183591123066577,159.366797208786
