iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,0,0.92,fixed,33,33,1,189,210368,210557,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""89"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""37"", ""33"", ""33"", ""33"", ""33"", ""33""]",59,0.3209471288955367,0.7582754240454308,142.0916919708252
2,index_1,64,33,0,0.92,fixed,23,23,1,221,371486,371707,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""43"", ""23""]",100,0.3442251387753712,0.9999252783381902,508.46789598464966
3,index_2,64,64,0,0.92,fixed,116,116,1,167,167838,168005,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",75,0.3175871540744768,0.606216842262572,94.7339072227478
4,index_3,64,13,0,0.92,fixed,809,809,1,140,213929,214069,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",59,0.3627036281969594,0.8239557647762086,134.48669362068176
5,index_4,64,2,0,0.92,fixed,197,19,0,16535,221368,237903,"[""197"", ""19""]",62,0.17666034977031939,0.9133975939624898,294.63458490371704
6,index_5,64,3,0,0.92,fixed,385,9,0,36876,370339,407215,"[""24"", ""36"", ""9""]",100,0.4254112137308183,0.9999252783381902,373.69928002357483
7,index_6,64,1,0,0.92,fixed,371,139,0,118,218019,218137,"[""139""]",54,0.1819245070891919,0.884853919151162,266.7673661708832
8,index_7,64,13,0,0.92,fixed,601,601,1,114,446194,446308,"[""601"", ""601"", ""7"", ""601"", ""601"", ""403"", ""7"", ""601"", ""601"", ""1"", ""601"", ""6"", ""601""]",100,0.39948492081713555,0.9999252783381902,702.2735285758972
9,index_8,64,17,0,0.92,fixed,25,25,1,92,293971,294063,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",100,0.3887263827249847,0.8807442277516252,247.26540970802307
10,index_9,64,23,0,0.92,fixed,55,55,1,103,233258,233361,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",76,0.13118381286259626,0.7460210715086304,921.6358704566956
11,index_10,64,47,0,0.92,fixed,540,540,1,91,231988,232079,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",97,0.2533004358915927,0.6700291414481059,213.75374674797058
12,index_11,64,22,0,0.92,fixed,45,45,1,181,401434,401615,"[""45"", ""45"", ""45"", ""45"", ""36"", ""45"", ""17"", ""45"", ""45"", ""45"", ""9"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45""]",100,0.38563093717166924,0.9960397519240828,610.1966934204102
