iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
9,index_8,8,5,0,0.7,A,C,0,262,25303,25565,"[""C"", ""C"", ""D"", ""C"", ""B""]",6,0.05076449854325278,0.0998281401778375,84.15407633781433
11,index_10,8,1,0,0.7,A,D,0,399,7173,7572,"[""D""]",11,0.016265764706272046,0.034670851079728,34.02356195449829
12,index_11,8,1,0,0.7,D,D,1,174,9046,9220,"[""D""]",10,0.014352356847465636,0.0240603751027422,77.97035217285156
13,index_12,8,1,0,0.7,A,D,0,340,14192,14532,"[""D""]",9,0.027536225272573017,0.0514085033251139,196.55002760887146
15,index_14,8,1,0,0.7,C,C,1,302,9105,9407,"[""C""]",9,0.015795102986450742,0.0282447881640888,86.11475872993469
17,index_16,8,1,0,0.7,C,C,1,158,7459,7617,"[""C""]",9,0.011564062874413455,0.0251064783680788,46.33861494064331
18,index_17,8,1,0,0.7,B,A,0,245,10157,10402,"[""A""]",7,0.016249545210446185,0.0319061495927669,88.90319991111755
19,index_18,8,1,0,0.7,A,B,0,543,12207,12750,"[""B""]",12,0.022942766373310438,0.0375102742284988,125.42427611351013
26,index_25,8,1,0,0.7,D,A,0,372,15810,16182,"[""A""]",7,0.030685812610777134,0.0575356795935141,225.7836298942566
28,index_27,8,1,0,0.7,A,C,0,327,13651,13978,"[""C""]",9,0.023730734900896236,0.0420682955988941,150.78563714027405
32,index_31,8,1,0,0.7,C,C,1,156,20397,20553,"[""C""]",10,0.03861610226848467,0.0750952701188074,314.329612493515
34,index_33,8,1,0,0.7,A,C,0,472,10135,10607,"[""C""]",8,0.019525555395217886,0.0329522528581035,110.26536273956299
39,index_38,8,1,0,0.7,B,B,1,243,6021,6264,"[""B""]",6,0.010447485463355994,0.0227153851901665,43.84230828285217
41,index_40,8,1,0,0.7,A,A,1,147,4903,5050,"[""A""]",6,0.008027708393377476,0.0197265187177763,37.12924337387085
46,index_45,8,1,0,0.7,C,D,0,98,11247,11345,"[""D""]",4,0.021379657730138217,0.041470522304416,150.1032474040985
53,index_52,8,1,0,0.7,D,A,0,231,18661,18892,"[""A""]",9,0.034400922252232465,0.0656803407307778,268.20467233657837
57,index_56,8,1,0,0.7,D,C,0,191,21272,21463,"[""C""]",10,0.04188787876016072,0.0817454980198759,345.58940625190735
70,index_69,8,1,0,0.7,D,D,1,165,9521,9686,"[""D""]",10,0.015373319878520059,0.0263767466188448,95.10804104804993
73,index_72,8,2,0,0.7,C,C,1,187,6812,6999,"[""C"", ""C""]",9,0.012353424776737487,0.0233131584846446,43.187363147735596
75,index_74,8,1,0,0.7,B,B,1,639,10385,11024,"[""B""]",18,0.02335209298235937,0.0439363371441381,57.816285848617554
76,index_75,8,2,0,0.7,D,C,0,221,9296,9517,"[""B"", ""C""]",9,0.014665994743151613,0.035268624374206,54.84994888305664
79,index_78,8,1,0,0.7,A,D,0,387,15594,15981,"[""D""]",12,0.027225504367428037,0.0478965852200552,180.25787782669067
83,index_82,8,1,0,0.7,A,A,1,193,17849,18042,"[""A""]",21,0.029707259157410185,0.0545468131211238,256.4166076183319
84,index_83,8,6,0,0.7,D,D,1,128,7624,7752,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.017030945953866707,0.0292908914294254,28.11021876335144
86,index_85,8,1,0,0.7,A,D,0,335,10374,10709,"[""D""]",7,0.01905352920717433,0.0333258611671523,116.98568487167358
89,index_88,8,1,0,0.7,B,B,1,257,10631,10888,"[""B""]",7,0.018193473166174454,0.0316072629455279,108.70902705192566
94,index_93,8,1,0,0.7,D,D,1,198,12918,13116,"[""D""]",7,0.02233818982546041,0.0412463573189867,148.4661316871643
102,index_101,8,1,0,0.7,D,D,1,439,13109,13548,"[""D""]",14,0.022242276221204667,0.0372861092430695,117.73448634147644
107,index_106,8,5,0,0.7,A,B,0,280,7669,7949,"[""B"", ""B"", ""B"", ""B"", ""B""]",9,0.0215940480810276,0.036538892624972,22.716617345809937
