iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,1,1,"\left( 3, \frac{\pi}{2} \right)","(3, \frac{\pi}{2})",1,145,884,712.0,170.0,1029,"[""(3, \\frac{\\pi}{2})""]",0.0021584033970454,0.0037788500668566,18.21282267570496
2,index_1,1,1,p - q,p - q,1,208,4276,3809.0,465.0,4484,"[""p - q""]",0.0085496584732031,0.0163362595197953,84.79459524154663
3,index_2,1,1,\frac{14}{3},\dfrac{14}{3},1,144,1481,1090.0,389.0,1625,"[""\\dfrac{14}{3}""]",0.0032393339881272,0.0059298877972211,29.34969592094421
4,index_3,1,1,9,9,1,111,1091,776.0,313.0,1202,"[""9""]",0.002410812024603,0.0044183477704784,21.60237765312195
5,index_4,1,1,\text{Evelyn},Evelyn,1,436,2659,2474.0,183.0,3095,"[""Evelyn""]",0.00644041025541,0.011278414045695,52.75997495651245
6,index_5,1,1,42,42,1,138,927,805.0,120.0,1065,"[""42""]",0.0022109925999008,0.003895122376606,18.380789756774902
7,index_6,1,1,27,27,1,116,2040,1641.0,397.0,2156,"[""27""]",0.00415311581292,0.0078483809080867,40.47217321395874
8,index_7,1,1,90^\circ,90,1,163,2875,2477.0,396.0,3038,"[""90""]",0.0058408737611311,0.0110458694261961,57.05632185935974
9,index_8,1,1,3\sqrt{13},3\sqrt{13},1,131,843,606.0,235.0,974,"[""3\\sqrt{13}""]",0.0020329723719474,0.0035463054473576,16.626545667648315
10,index_9,1,1,4,4,1,246,13554,13176.0,376.0,13800,"[""4""]",0.0255435741203847,0.0501715016568804,332.5852384567261
11,index_10,1,1,2220,2220,1,122,4636,4329.0,305.0,4758,"[""2220""]",0.0088911950511133,0.0173245741526655,91.63336944580078
12,index_11,1,1,\frac{3}{56},\dfrac{3}{56},1,156,5118,4077.0,1039.0,5274,"[""\\dfrac{3}{56}""]",0.0098904161878498,0.0191849311086564,101.61882615089417
13,index_12,1,1,284,284,1,168,1862,1509.0,351.0,2030,"[""284""]",0.0040186382888961,0.007383291669089,36.75024104118347
14,index_13,1,1,5,5,1,272,674,500.0,172.0,946,"[""5""]",0.0022382419626765,0.0034881692924829,13.327540159225464
15,index_14,1,1,\sqrt{51},\sqrt{51},1,210,1280,930.0,348.0,1490,"[""\\sqrt{51}""]",0.0031139177954769,0.0054647985582233,25.265291929244995
16,index_15,1,1,6 - 5i,6-5i,1,276,4869,4315.0,552.0,5145,"[""6-5i""]",0.0098740718826749,0.0187198418696586,96.60897278785706
17,index_16,1,1,-50,-50,1,121,2149,1752.0,395.0,2270,"[""-50""]",0.0043692742549164,0.0082553339922097,42.67902946472168
18,index_17,1,1,\pi,\pi,1,308,6179,5617.0,560.0,6487,"[""\\pi""]",0.0123702898788736,0.0236032788791349,122.79456400871275
19,index_18,1,1,28,124,0,247,10739,10393.0,344.0,10986,"[""124""]",0.0204330421911436,0.0399395383989302,245.08378505706787
20,index_19,1,1,3,3,1,145,3701,3232.0,467.0,3846,"[""3""]",0.0072761301320569,0.0140108133248066,73.45608615875244
21,index_20,1,1,6+9i,6 + 9i,1,110,547,421.0,124.0,657,"[""6 + 9i""]",0.0014187559989443,0.0023835823498633,10.870075464248655
22,index_21,1,1,13535,13535,1,126,5169,4494.0,673.0,5295,"[""13535""]",0.0098740586883189,0.0192430672635312,102.62721157073976
23,index_22,1,1,5,5,1,225,1505,1140.0,363.0,1730,"[""5""]",0.0035772083868259,0.0063368408813441,29.54169869422913
24,index_23,1,1,x=5,5,1,126,1610,1202.0,406.0,1736,"[""5""]",0.0034082591615899,0.0063368408813441,31.80300784111023
25,index_24,1,1,10,10,1,200,2759,2225.0,532.0,2959,"[""10""]",0.0057645400598879,0.0107551886518225,54.15407824516296
26,index_25,1,1,"1,-2","-2, 1",0,176,4440,3849.0,589.0,4616,"[""-2, 1""]",0.0087313434008393,0.0168013487587931,87.8103506565094
27,index_26,1,1,144,144,1,149,10016,9676.0,338.0,10165,"[""144""]",0.0187634439858147,0.0369745945003197,223.5253357887268
28,index_27,1,1,78,78,1,178,903,659.0,242.0,1081,"[""78""]",0.0023128274947057,0.0039532585314807,17.863375902175903
29,index_28,1,1,-2 + 7i,-2 + 7i,1,132,1090,849.0,239.0,1222,"[""-2 + 7i""]",0.002485347288855,0.0044764839253531,21.53141689300537
30,index_29,1,1,225,225,1,175,849,552.0,295.0,1024,"[""225""]",0.0022036958023298,0.0037207139119818,16.8416485786438
31,index_30,1,1,52_8,52,1,121,2230,2014.0,214.0,2351,"[""52""]",0.0045164232030518,0.0085460147665833,44.20100021362305
32,index_31,1,1,11\sqrt2,11\sqrt{2},1,107,565,388.0,175.0,672,"[""11\\sqrt{2}""]",0.0014405418907008,0.002441718504738,11.130876302719116
33,index_32,1,1,720,720,1,148,12483,12284.0,197.0,12631,"[""720""]",0.0232417477223124,0.0459275623510261,299.72915601730347
34,index_33,1,1,\frac{243}{625},\dfrac{243}{625},1,145,2794,2328.0,464.0,2939,"[""\\dfrac{243}{625}""]",0.0056283455078708,0.0106970524969478,55.40633177757263
35,index_34,1,1,-125,-125,1,131,1456,1129.0,325.0,1587,"[""-125""]",0.0031466193825939,0.0058136154874716,28.772210359573364
36,index_35,1,1,3,3,1,138,1717,1446.0,269.0,1855,"[""3""]",0.0036461899301068,0.006743793965467,33.84146547317505
37,index_36,1,1,"3, 5, 7","3, 5, 7",1,127,2962,2511.0,449.0,3089,"[""3, 5, 7""]",0.0058681009587518,0.0112202778908202,58.64184784889221
38,index_37,1,1,72,72,1,131,787,683.0,102.0,918,"[""72""]",0.0019312727230553,0.0033718969827335,15.634690284729004
39,index_38,1,1,2000,2000,1,139,651,476.0,173.0,790,"[""2000""]",0.001713185860394,0.0029068077437358,12.940767526626589
40,index_39,1,1,23,23,1,124,1292,1015.0,275.0,1416,"[""23""]",0.0028232482703593,0.0051741177838497,25.611226081848145
41,index_40,1,1,12,12,1,208,627,433.0,192.0,835,"[""12""]",0.0019203475336686,0.0030812162083599,12.429692268371582
42,index_41,1,1,17,17,1,147,3760,3207.0,551.0,3907,"[""17""]",0.0073905586884482,0.0142433579443055,74.7946240901947
43,index_42,1,1,4,4,1,137,1011,827.0,182.0,1148,"[""4""]",0.0023599483640537,0.0041858031509796,20.081319570541385
44,index_43,1,1,70 \sqrt{2},70\sqrt{2},1,182,14159,13671.0,486.0,14341,"[""70\\sqrt{2}""]",0.026410164208503,0.0521481309226208,353.41034507751465
45,index_44,1,1,1.25,1.25,1,161,940,795.0,143.0,1101,"[""1.25""]",0.0023182719460891,0.0040113946863554,18.70649266242981
46,index_45,1,1,2,2,1,134,1238,933.0,303.0,1372,"[""2""]",0.0027614673565489,0.0049997093192256,24.53573513031006
47,index_46,1,1,6,6,1,141,4449,3913.0,534.0,4590,"[""6""]",0.008620498039855,0.0166850764490437,89.09751057624817
48,index_47,1,1,5,5,1,149,1000,729.0,269.0,1149,"[""5""]",0.0023835823498633,0.0041858031509796,19.88140654563904
49,index_48,1,1,\frac{3}{2},\dfrac{3}{2},1,116,799,585.0,212.0,915,"[""\\dfrac{3}{2}""]",0.0018984837959838,0.0033718969827335,15.860464811325071
50,index_49,1,1,83,83,1,123,834,634.0,198.0,957,"[""83""]",0.0019875036544219,0.0034881692924829,16.606444358825684
