iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.2,fixed,33,33,1,194,14992,15186,"[""33""]",29,0.01791164368528017,0.026044997383873,120.3779559135437
2,index_1,8,1,0,0.2,fixed,23,23,1,226,12424,12650,"[""23""]",14,0.015224442140383461,0.0254054996802511,133.6952600479126
3,index_2,8,1,0,0.2,fixed,116,116,1,172,11887,12059,"[""116""]",13,0.01316390197804555,0.027265856636242,89.71302556991577
4,index_3,8,1,0,0.2,fixed,809,809,1,145,10649,10794,"[""809""]",7,0.013563170227003105,0.0244753212022557,128.5917797088623
5,index_4,8,1,0,0.2,fixed,197,259,0,141,31689,31830,"[""259""]",11,0.05001259559399954,0.0988314632870182,711.6651785373688
6,index_5,8,1,0,0.2,fixed,385,24,0,128,26255,26383,"[""24""]",18,0.03583671562390787,0.0690657519911632,473.2694721221924
7,index_6,8,1,0,0.2,fixed,371,367,0,123,27736,27859,"[""367""]",9,0.04440616943504896,0.0879018661705715,626.3436625003815
8,index_7,8,1,0,0.2,fixed,601,601,1,119,22390,22509,"[""601""]",19,0.030486387523013945,0.0584268356490901,387.1149055957794
9,index_8,8,1,0,0.2,fixed,25,25,1,97,11752,11849,"[""25""]",13,0.012420220933277206,0.0251148189058775,95.90287494659424
10,index_9,8,1,0,0.2,fixed,55,55,1,108,12839,12947,"[""55""]",12,0.015571679150493848,0.0281378989593628,149.06315422058105
11,index_10,8,1,0,0.2,fixed,540,540,1,96,12135,12231,"[""540""]",18,0.013152098604907353,0.0241265042730073,85.13213300704956
12,index_11,8,1,0,0.2,fixed,45,45,1,186,12972,13158,"[""45""]",15,0.016196677722420286,0.0283123074239869,148.5439372062683
13,index_12,8,1,0,0.2,fixed,204,204,1,181,8980,9161,"[""204""]",14,0.01084945777447864,0.0244171850473809,59.078824043273926
14,index_13,8,1,0,0.2,fixed,699,699,1,118,22062,22180,"[""699""]",25,0.022989942747024483,0.0386024068368118,205.18866515159607
15,index_14,8,1,0,0.2,fixed,294,294,1,101,12278,12379,"[""294""]",11,0.015372940187378342,0.0283704435788616,150.68849897384644
16,index_15,8,1,0,0.2,fixed,110,110,1,112,17751,17863,"[""110""]",15,0.022496144903512746,0.0421487122841695,256.8870828151703
17,index_16,8,1,0,0.2,fixed,721,721,1,145,15897,16042,"[""721""]",12,0.019902763081566865,0.0366257775710714,212.3221468925476
18,index_17,8,1,0,0.2,fixed,315,18,0,100,32221,32321,"[""18""]",10,0.050029838956596524,0.0990058717516423,713.400618314743
19,index_18,8,1,0,0.2,fixed,468,468,1,100,14223,14323,"[""468""]",7,0.020032040596636352,0.0386605429916865,229.69259786605835
20,index_19,8,1,0,0.2,fixed,902,2,0,147,36531,36678,"[""2""]",9,0.059642235273669034,0.1183070751700482,865.9447379112244
21,index_20,8,1,0,0.2,fixed,211,121,0,170,39269,39439,"[""121""]",13,0.06065303983677815,0.1197023428870414,881.9901654720306
22,index_21,8,1,0,0.2,fixed,80,80,1,109,22239,22348,"[""80""]",10,0.03363784160943999,0.0661008080925528,449.83395862579346
23,index_22,8,1,0,0.2,fixed,480,480,1,131,14685,14816,"[""480""]",14,0.020151514964100035,0.0380791814429393,223.61225032806396
24,index_23,8,1,0,0.2,fixed,236,236,1,118,16049,16167,"[""236""]",11,0.02150832672844622,0.0409278530318004,246.13268542289734
25,index_24,8,1,0,0.2,fixed,73,73,1,159,12212,12371,"[""73""]",13,0.01625287376599438,0.0298819836056043,157.3405737876892
26,index_25,8,1,0,0.2,fixed,113,113,1,402,17536,17938,"[""113""]",9,0.027160817098408545,0.0513923609092494,324.4593436717987
27,index_26,8,1,0,0.2,fixed,127,17,0,208,38000,38208,"[""17""]",9,0.060086550442594505,0.1185977559444217,862.9941511154175
28,index_27,8,1,0,0.2,fixed,104,104,1,199,12607,12806,"[""104""]",11,0.016487361375924776,0.0298819836056043,157.30068945884705
29,index_28,8,1,0,0.2,fixed,104,104,1,124,18228,18352,"[""104""]",9,0.026530751015468607,0.0516249055287483,329.6115653514862
30,index_29,8,1,0,0.2,fixed,321,321,1,109,17322,17431,"[""321""]",11,0.023179013455490026,0.044299750014534,271.3623321056366
