iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,51,0,0.92,fixed,C,C,1,148,190239,190387,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",58,0.3276208925165086,0.7375028020623179,114.72312307357788
2,index_1,64,1,0,0.92,fixed,D,B,0,155,218331,218486,"[""B""]",39,0.2438431231503571,0.9890906373757752,189.7729413509369
3,index_2,64,55,0,0.92,fixed,C,C,1,179,200598,200777,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",69,0.35110378736147263,0.7700067249495629,122.05776500701904
4,index_3,64,27,0,0.92,fixed,B,B,1,153,147811,147964,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B""]",46,0.2922273350666405,0.5850706119704102,80.18001127243042
5,index_4,64,22,0,0.92,fixed,C,C,1,385,217217,217602,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",54,0.3639923296480529,0.9743704699992528,153.0087766647339
6,index_5,64,11,0,0.92,fixed,C,C,1,199,177300,177499,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",47,0.2716879771807317,0.7218112530822686,120.30326318740845
7,index_6,64,8,0,0.92,fixed,C,C,1,191,199270,199461,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C""]",73,0.1309082579567963,0.7566315474856161,370.4104027748108
8,index_7,64,3,0,0.92,fixed,D,D,1,471,234794,235265,"[""D"", ""D"", ""D""]",74,0.2993722059388565,0.8859000224164986,231.49014616012573
9,index_8,64,8,0,0.92,fixed,A,C,0,262,172770,173032,"[""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""B"", ""C""]",44,0.2633984300341915,0.7175521183591123,123.19921135902405
10,index_9,64,1,0,0.92,fixed,C,B,0,148,208141,208289,"[""B""]",39,0.30983494788186433,0.9676455204363744,143.41947555541992
