iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,3,0,0.5,fixed,33,33,1,189,14777,14966,"[""33"", ""33"", ""33""]",19,0.025736620272483177,0.0366136142867817,66.7192964553833
2,index_1,8,1,0,0.5,fixed,23,23,1,221,14759,14980,"[""23""]",13,0.021240753423137467,0.0410221923335575,111.31708836555481
3,index_2,8,1,0,0.5,fixed,116,116,1,167,10230,10397,"[""116""]",13,0.017725614912403844,0.0397519240827916,41.77302026748657
4,index_3,8,1,0,0.5,fixed,809,809,1,140,7696,7836,"[""809""]",7,0.011562209403408267,0.026302024957035,60.29258871078491
5,index_4,8,1,0,0.5,fixed,197,35,0,136,18340,18476,"[""35""]",5,0.03545384108773325,0.0692669804976462,291.25817704200745
6,index_5,8,1,0,0.5,fixed,385,12,0,123,24881,25004,"[""12""]",20,0.03921917663231266,0.0727041769408951,305.3354380130768
7,index_6,8,1,0,0.5,fixed,371,33,0,118,20833,20951,"[""33""]",7,0.04014090023332221,0.0786819098856758,329.4224727153778
8,index_7,8,1,0,0.5,fixed,601,601,1,114,18826,18940,"[""601""]",20,0.02607381261971518,0.0412463573189867,150.5791940689087
9,index_8,8,1,0,0.5,fixed,25,25,1,92,16059,16151,"[""25""]",16,0.023408304413523096,0.0407980273481282,148.52617716789246
10,index_9,8,1,0,0.5,fixed,55,55,1,103,8013,8116,"[""55""]",10,0.01195358586748324,0.0194276320705372,67.29819679260254
11,index_10,8,1,0,0.5,fixed,540,540,1,91,12440,12531,"[""540""]",18,0.025200330678182795,0.0434132855114697,37.798046350479126
12,index_11,8,1,0,0.5,fixed,45,9,0,181,21331,21512,"[""9""]",17,0.032289400815906574,0.0567884629754166,225.28922581672668
13,index_12,8,1,0,0.5,fixed,204,204,1,176,7899,8075,"[""204""]",15,0.014573925436772587,0.0235373234700739,36.955097675323486
14,index_13,8,1,0,0.5,fixed,699,699,1,113,22946,23059,"[""699""]",27,0.033865807630944336,0.066875887319734,108.92786478996277
15,index_14,8,1,0,0.5,fixed,294,294,1,96,7900,7996,"[""294""]",8,0.011658356102865964,0.0209220653067324,66.44528865814209
16,index_15,8,1,0,0.5,fixed,110,155,0,107,12488,12595,"[""155""]",16,0.01819695837441399,0.0295897780766644,104.7617769241333
17,index_16,8,1,0,0.5,fixed,721,721,1,140,22846,22986,"[""721""]",23,0.03512288630370829,0.0623925876111485,254.76626992225647
18,index_17,8,1,0,0.5,fixed,315,36,0,95,16363,16458,"[""36""]",9,0.02894419275208449,0.0558170813718896,224.18329191207886
19,index_18,8,1,0,0.5,fixed,468,468,1,95,25395,25490,"[""468""]",10,0.04956224303661939,0.0977359336471642,434.7524139881134
20,index_19,8,1,0,0.5,fixed,902,1024,0,142,14079,14221,"[""1024""]",8,0.026626398969124443,0.0514085033251139,203.4022569656372
21,index_20,8,1,0,0.5,fixed,211,211,1,165,21579,21744,"[""211""]",18,0.03542922979611371,0.0658297840543973,274.75562357902527
22,index_21,8,1,0,0.5,fixed,80,80,1,104,16993,17097,"[""80""]",7,0.030634865972947484,0.0592542778151385,243.15493535995483
23,index_22,8,1,0,0.5,fixed,480,80,0,126,15213,15339,"[""80""]",10,0.027532757054360743,0.0529029365613091,211.4494390487671
24,index_23,8,1,0,0.5,fixed,236,236,1,113,19151,19264,"[""236""]",9,0.035337062518882176,0.0687439288649779,290.9148852825165
25,index_24,8,1,0,0.5,fixed,73,73,1,154,6716,6870,"[""73""]",10,0.010618135662437045,0.0224912202047373,40.64382004737854
26,index_25,8,1,0,0.5,fixed,113,191,0,397,19839,20236,"[""191""]",11,0.03847836746849124,0.0727788986027049,308.61003971099854
27,index_26,8,1,0,0.5,fixed,127,13,0,203,22799,23002,"[""13""]",9,0.043412946381385875,0.0842860345214077,363.41726875305176
28,index_27,8,1,0,0.5,fixed,104,104,1,194,13751,13945,"[""104""]",11,0.023957655796123453,0.0446088321004258,167.02502369880676
29,index_28,8,1,0,0.5,fixed,104,104,1,119,18200,18319,"[""104""]",9,0.033094192682247545,0.0640364641709632,260.518527507782
30,index_29,8,1,0,0.5,fixed,321,321,1,104,11453,11557,"[""321""]",14,0.015763947605632097,0.0310842113128595,77.93146443367004
