iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,1,0,0.7,C,C,1,148,40121,40269,"[""C""]",15,0.029816180578955017,0.1831427930957184,91.72482395172119
2,index_1,64,1,0,0.7,D,C,0,155,39115,39270,"[""C""]",14,0.030431183102381527,0.1959201972651871,142.69249558448792
3,index_2,64,2,0,0.7,C,C,1,179,53043,53222,"[""C"", ""C""]",19,0.05815837562228003,0.2287230067996712,59.52264595031738
4,index_3,64,1,0,0.7,B,B,1,153,46741,46894,"[""B""]",25,0.04317352013825067,0.1865052678771576,69.86800050735474
5,index_4,64,1,0,0.7,C,C,1,385,44507,44892,"[""C""]",26,0.05209874194564079,0.2303668833594859,80.63608980178833
6,index_5,64,1,0,0.7,C,C,1,199,43423,43622,"[""C""]",18,0.03585246413791474,0.2024209818426361,220.972234249115
7,index_6,64,1,0,0.7,C,B,0,191,51054,51245,"[""B""]",17,0.03869063693352614,0.1912874542329821,227.49948573112488
8,index_7,64,1,0,0.7,D,D,1,471,69200,69671,"[""D""]",30,0.05646123687635573,0.3416274377942165,177.3007800579071
9,index_8,64,1,0,0.7,A,B,0,262,41683,41945,"[""B""]",14,0.04130617296723547,0.1916610625420309,68.83028268814087
10,index_9,64,1,0,0.7,C,C,1,148,38157,38305,"[""C""]",10,0.027686129496368762,0.1831427930957184,114.29216003417969
11,index_10,64,3,0,0.7,A,A,1,399,42796,43195,"[""A"", ""A"", ""A""]",15,0.0747219162896626,0.2337293581409251,45.24941945075989
12,index_11,64,3,0,0.7,D,D,1,174,61399,61573,"[""D"", ""D"", ""D""]",30,0.06994135712440092,0.1829186281102891,78.4764792919159
13,index_12,64,1,0,0.7,A,A,1,340,41068,41408,"[""A""]",9,0.03482663125512836,0.234327131435403,140.84983229637146
14,index_13,64,2,0,0.7,D,D,1,148,39718,39866,"[""D"", ""D""]",16,0.039107557442946916,0.1869535978480161,56.815176248550415
15,index_14,64,1,0,0.7,C,D,0,302,37567,37869,"[""D""]",9,0.03940311964488293,0.2157214376447732,68.0316469669342
16,index_15,64,1,0,0.7,B,A,0,221,36294,36515,"[""A""]",13,0.029758860749997104,0.1685720690428155,134.32465267181396
17,index_16,64,2,0,0.7,C,C,1,158,38671,38829,"[""C"", ""C""]",13,0.05669439875668287,0.1853097212882014,35.38393497467041
18,index_17,64,1,0,0.7,B,A,0,245,53369,53614,"[""A""]",24,0.039897002319114444,0.2138533960995292,197.97734665870667
19,index_18,64,1,0,0.7,A,B,0,543,44936,45479,"[""B""]",22,0.0422784599332646,0.2986624822536053,167.33293056488037
20,index_19,64,12,0,0.7,A,A,1,198,58368,58566,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",20,0.12679217284038005,0.2342524097735934,33.032997846603394
21,index_20,64,1,0,0.7,B,B,1,277,39055,39332,"[""B""]",14,0.03361072650636111,0.2089217664200852,95.21561694145203
22,index_21,64,2,0,0.7,D,C,0,137,36685,36822,"[""C"", ""C""]",16,0.04434989369055491,0.1776881117836061,41.507434368133545
23,index_22,64,1,0,0.7,C,B,0,275,39659,39934,"[""B""]",13,0.03416491831850087,0.2223716655458417,179.92372035980225
24,index_23,64,1,0,0.7,B,B,1,225,53865,54090,"[""B""]",21,0.03935900309807501,0.2205783456624075,185.37412118911743
25,index_24,64,1,0,0.7,B,C,0,363,45630,45993,"[""C""]",13,0.03777154985154223,0.226929686916237,164.41401600837708
26,index_25,64,1,0,0.7,D,A,0,372,48072,48444,"[""A""]",32,0.0426832876802204,0.2296196667413883,193.62305665016174
27,index_26,64,1,0,0.7,A,D,0,164,42920,43084,"[""D""]",16,0.030362804997222364,0.1807516999178061,117.82191634178162
28,index_27,64,1,0,0.7,A,A,1,327,48303,48630,"[""A""]",15,0.03747992136270404,0.2558469700366136,167.85565996170044
29,index_28,64,1,0,0.7,A,A,1,403,49220,49623,"[""A""]",18,0.05031911517570849,0.2835687065680341,92.65741848945618
30,index_29,64,1,0,0.7,A,B,0,101,37902,38003,"[""B""]",12,0.027588602562217263,0.1412239408204438,145.45446586608887
31,index_30,64,1,0,0.7,C,A,0,135,38142,38277,"[""A""]",14,0.027615484085866466,0.1897182993349772,98.51872277259827
32,index_31,64,1,0,0.7,C,C,1,156,42535,42691,"[""C""]",17,0.03095410724192782,0.1631921093925129,130.1970920562744
33,index_32,64,1,0,0.7,C,B,0,322,40592,40914,"[""B""]",14,0.03393331805934654,0.2151983860121049,131.74413132667542
34,index_33,64,1,0,0.7,A,C,0,472,46267,46739,"[""C""]",19,0.04195051270815484,0.2872300679967122,161.52412939071655
35,index_34,64,1,0,0.7,C,C,1,318,46177,46495,"[""C""]",16,0.03960723163406226,0.2199805723679294,106.79950165748596
36,index_35,64,1,0,0.7,B,B,1,154,37950,38104,"[""B""]",14,0.028365408494724912,0.1797803183142793,160.08681678771973
37,index_36,64,1,0,0.7,D,B,0,162,39402,39564,"[""B""]",10,0.03208013446541591,0.1865052678771576,159.22740054130554
38,index_37,64,1,0,0.7,C,C,1,303,37841,38144,"[""C""]",12,0.03907245789830531,0.2084734364492266,70.28051686286926
39,index_38,64,3,0,0.7,B,B,1,243,32845,33088,"[""B"", ""B"", ""B""]",13,0.04317359431027692,0.171187327206157,48.582775354385376
40,index_39,64,6,0,0.7,A,A,1,173,42755,42928,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",20,0.03587895593117314,0.1830680714339086,67.72737216949463
41,index_40,64,2,0,0.7,A,A,1,147,33090,33237,"[""A"", ""A""]",16,0.04041999130311622,0.1442875289546439,46.878997802734375
42,index_41,64,1,0,0.7,D,D,1,234,46572,46806,"[""D""]",19,0.04745036037260107,0.208025106478368,66.93046045303345
43,index_42,64,1,0,0.7,A,D,0,270,43211,43481,"[""D""]",18,0.03472826636715183,0.2093700963909437,165.33504962921143
44,index_43,64,1,0,0.7,A,A,1,313,40272,40585,"[""A""]",19,0.058004385597773114,0.2199805723679294,49.19402194023132
45,index_44,64,1,0,0.7,D,D,1,180,42734,42914,"[""D""]",16,0.032128490326757374,0.1853844429500112,166.11505794525146
46,index_45,64,1,0,0.7,C,D,0,98,36934,37032,"[""D""]",8,0.028257049899249976,0.1542255099753419,140.62818360328674
47,index_46,64,1,0,0.7,D,D,1,217,54599,54816,"[""D""]",29,0.05110173963151078,0.2335799148173055,87.57238578796387
48,index_47,64,1,0,0.7,A,D,0,154,39601,39755,"[""D""]",10,0.03207581360987217,0.1826197414630501,177.40004873275757
49,index_48,64,1,0,0.7,B,A,0,427,40978,41405,"[""A""]",15,0.03812071771780548,0.2412762459837106,183.88687324523926
50,index_49,64,2,0,0.7,D,D,1,201,37053,37254,"[""D"", ""D""]",14,0.052522560744141196,0.1977135171486214,40.51452112197876
51,index_50,64,1,0,0.7,D,C,0,168,36035,36203,"[""C""]",10,0.02853312997867984,0.1634162743779421,150.2249357700348
52,index_51,64,1,0,0.7,C,C,1,252,53636,53888,"[""C""]",29,0.041864731751262756,0.2240902637674662,217.88475728034973
53,index_52,64,1,0,0.7,D,D,1,231,48164,48395,"[""D""]",11,0.03742017442293561,0.2217738922513636,209.25295305252075
54,index_53,64,1,0,0.7,A,C,0,185,49820,50005,"[""C""]",24,0.037175391580233495,0.2134050661286707,118.65999603271484
55,index_54,64,1,0,0.7,B,D,0,203,48548,48751,"[""D""]",15,0.036364687421707044,0.2017484868863484,197.54050421714783
56,index_55,64,1,0,0.7,A,A,1,259,50128,50387,"[""A""]",36,0.04366672704374793,0.1999551670029141,128.58681082725525
