iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,1,0,0.7,fixed,33,33,1,194,11609,11803,"[""33""]",23,0.014474833998357828,0.0236032788791349,76.63590812683105
2,index_1,8,1,0,0.7,fixed,23,23,1,226,18660,18886,"[""23""]",16,0.022834325317440222,0.0406371722574269,252.27945232391357
3,index_2,8,1,0,0.7,fixed,116,116,1,172,12877,13049,"[""116""]",15,0.014193238151690908,0.0305214813092261,99.96763467788696
4,index_3,8,1,0,0.7,fixed,809,809,1,145,10348,10493,"[""809""]",9,0.013742504428560598,0.0252892273705017,135.42275047302246
5,index_4,8,1,0,0.7,fixed,197,254,0,141,34013,34154,"[""254""]",9,0.0555935294269001,0.1102261496424626,845.7413251399994
6,index_5,8,1,0,0.7,fixed,385,24,0,128,27095,27223,"[""24""]",15,0.038223065066691854,0.0743561420847624,542.6909337043762
7,index_6,8,1,0,0.7,fixed,371,403,0,123,34609,34732,"[""403""]",7,0.05739598059687364,0.1140049997093192,884.982607126236
8,index_7,8,1,0,0.7,fixed,601,601,1,119,24452,24571,"[""601""]",16,0.03313445011717524,0.0638334980524387,454.4117257595062
9,index_8,8,1,0,0.7,fixed,25,25,1,97,13700,13797,"[""25""]",15,0.01505470015905451,0.0251729550607522,136.55683875083923
10,index_9,8,1,0,0.7,fixed,55,55,1,108,9266,9374,"[""55""]",11,0.010511029494832305,0.0179059357014127,91.32639622688293
11,index_10,8,1,0,0.7,fixed,540,540,1,96,14670,14766,"[""540""]",15,0.016581786143660567,0.0287773966629847,156.712064743042
12,index_11,8,1,0,0.7,fixed,45,45,1,186,18715,18901,"[""45""]",19,0.022298604473021195,0.0391837683855589,240.7549488544464
13,index_12,8,1,0,0.7,fixed,204,204,1,181,9629,9810,"[""204""]",18,0.012242646259051828,0.0220917388523923,59.371511459350586
14,index_13,8,1,0,0.7,fixed,699,699,1,118,31937,32055,"[""699""]",27,0.0396611167950784,0.0744724143945119,546.3047585487366
15,index_14,8,1,0,0.7,fixed,294,294,1,101,12472,12573,"[""294""]",13,0.014401877520390998,0.0249985465961281,135.40776348114014
16,index_15,8,1,0,0.7,fixed,110,155,0,112,14333,14445,"[""155""]",22,0.0173804516878084,0.0298819836056043,162.74688601493835
17,index_16,8,1,0,0.7,fixed,721,721,1,145,18399,18544,"[""721""]",13,0.024782715158936455,0.0472065577582698,309.2054567337036
18,index_17,8,1,0,0.7,fixed,315,300,0,100,36308,36408,"[""300""]",9,0.059095266960170846,0.1174350328469274,910.940817117691
19,index_18,8,1,0,0.7,fixed,468,468,1,100,11969,12069,"[""468""]",9,0.015640323971740765,0.0293587582117318,159.29280948638916
20,index_19,8,1,0,0.7,fixed,902,1022,0,147,23823,23970,"[""1022""]",11,0.03672630614744632,0.0721469681995232,524.1929295063019
21,index_20,8,1,0,0.7,fixed,211,211,1,170,40748,40918,"[""211""]",16,0.05918403594555979,0.1159816289750595,897.2299287319183
22,index_21,8,1,0,0.7,fixed,80,80,1,109,18661,18770,"[""80""]",11,0.026513858958213708,0.0515086332189989,345.35647201538086
23,index_22,8,1,0,0.7,fixed,480,480,1,131,18388,18519,"[""480""]",13,0.025915961083604926,0.0499389570373814,332.62238931655884
24,index_23,8,1,0,0.7,fixed,236,236,1,118,15281,15399,"[""236""]",11,0.021317015931131292,0.0409859891866751,255.59473323822021
25,index_24,8,1,0,0.7,fixed,73,73,1,159,8517,8676,"[""73""]",8,0.011128035338588652,0.0197662926574035,104.88515043258667
26,index_25,8,1,0,0.7,fixed,113,113,1,402,23367,23769,"[""113""]",7,0.03808684046525154,0.0738329166908901,529.2897348403931
27,index_26,8,1,0,0.7,fixed,127,103,0,208,32016,32224,"[""103""]",10,0.04981569561043731,0.0979594209638974,734.3188002109528
28,index_27,8,1,0,0.7,fixed,104,104,1,199,13457,13656,"[""104""]",17,0.01650854896653499,0.0277309458752398,148.86152052879333
29,index_28,8,1,0,0.7,fixed,104,104,1,124,12412,12536,"[""104""]",9,0.016138005450691047,0.0300563920702284,162.66993880271912
30,index_29,8,1,0,0.7,fixed,321,321,1,109,12610,12719,"[""321""]",11,0.015972140934437114,0.0295913028312307,159.77315402030945
