iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
1,aqua_rat_test_0,8,2,2,True,A,A,1,173,5126,5299,,,0.011676458616764534,0.0210806697108066,51.09763216972351,"[""A"", ""A""]"
2,aqua_rat_test_1,8,2,2,True,E,E,1,153,4069,4222,,,0.009079412529785082,0.015296803652968,42.0641143321991,"[""E"", ""E""]"
3,aqua_rat_test_2,8,2,2,True,A,A,1,95,4789,4884,,,0.010706662034040974,0.0197869101978691,46.01749348640442,"[""A"", ""A""]"
4,aqua_rat_test_3,8,2,2,True,B,B,1,141,3062,3203,,,0.00806102626234036,0.015296803652968,25.942666053771973,"[""B"", ""B""]"
5,aqua_rat_test_4,8,2,2,True,B,B,1,106,1178,1284,,,0.0033433986350468394,0.0060121765601217,10.302427530288696,"[""B"", ""B""]"
6,aqua_rat_test_5,8,2,2,True,D,D,1,164,2765,2929,,,0.006497259394163296,0.0107305936073058,28.49957036972046,"[""D"", ""D""]"
7,aqua_rat_test_6,8,2,2,True,D,D,1,122,5920,6042,,,0.013923423753192063,0.0267884322678843,53.6067328453064,"[""D"", ""D""]"
8,aqua_rat_test_7,8,2,2,True,C,C,1,137,1990,2127,,,0.00515226255152257,0.0093607305936073,18.180540323257446,"[""C"", ""C""]"
9,aqua_rat_test_8,8,2,2,True,E,E,1,128,4262,4390,,,0.009481520059292883,0.0165905631659056,43.01058650016785,"[""E"", ""E""]"
10,aqua_rat_test_9,8,2,2,True,D,D,1,115,1777,1892,,,0.004584942009289121,0.0083713850837138,16.0198392868042,"[""D"", ""D""]"
11,aqua_rat_test_10,8,2,2,True,B,C,0,158,6427,6585,,,0.013595041423269788,0.0216133942161339,71.95811367034912,"[""C"", ""C""]"
12,aqua_rat_test_11,8,2,2,True,A,A,1,146,2214,2360,,,0.0053996038700444395,0.0092846270928462,21.62753677368164,"[""A"", ""A""]"
13,aqua_rat_test_12,8,2,2,True,C,C,1,118,3332,3450,,,0.007479738509707141,0.0129375951293759,33.818331241607666,"[""C"", ""C""]"
14,aqua_rat_test_13,8,2,2,True,D,D,1,81,877,958,,,0.0023971830898947047,0.0041856925418569,8.086855411529541,"[""D"", ""D""]"
15,aqua_rat_test_14,8,2,2,True,C,C,1,99,942,1041,,,0.0024537977327398156,0.0035768645357686,10.222584247589111,"[""C"", ""C""]"
16,aqua_rat_test_15,8,2,2,True,A,A,1,109,1404,1513,,,0.003713599415153741,0.00662100456621,12.971813201904297,"[""A"", ""A""]"
17,aqua_rat_test_16,8,2,4,True,A,A,1,143,25466,25609,,,0.03069574460946241,0.067503805175038,255.54779076576233,"[""E"", ""A"", ""A"", ""A""]"
18,aqua_rat_test_17,8,2,2,True,D,D,1,151,1908,2059,,,0.005295593444393194,0.0097412480974125,16.331392526626587,"[""D"", ""D""]"
19,aqua_rat_test_18,8,2,2,True,D,D,1,183,2010,2193,,,0.0055585596411118635,0.0100456621004566,17.67610001564026,"[""D"", ""D""]"
20,aqua_rat_test_19,8,2,2,True,C,C,1,106,2339,2445,,,0.006200724758360038,0.0117960426179604,19.74054217338562,"[""C"", ""C""]"
21,aqua_rat_test_20,8,2,2,True,C,E,0,122,17687,17809,,,0.038105936013276526,0.0721461187214611,175.67352485656738,"[""E"", ""E""]"
22,aqua_rat_test_21,8,2,2,True,A,A,1,141,8283,8424,,,0.017494283151542594,0.0299086757990867,87.61239504814148,"[""A"", ""A""]"
23,aqua_rat_test_22,8,2,2,True,E,E,1,142,4145,4287,,,0.009324446232982404,0.0163622526636225,41.61682343482971,"[""E"", ""E""]"
24,aqua_rat_test_23,8,2,2,True,A,A,1,144,3545,3689,,,0.00831876071652089,0.0151445966514459,33.96784210205078,"[""A"", ""A""]"
25,aqua_rat_test_24,8,2,2,True,D,D,1,137,1479,1616,,,0.004273706139553993,0.0076864535768644,12.546019554138184,"[""D"", ""D""]"
26,aqua_rat_test_25,8,2,2,True,D,D,1,123,1448,1571,,,0.003989983797319153,0.0071537290715373,12.866877555847168,"[""D"", ""D""]"
27,aqua_rat_test_26,8,2,2,True,C,C,1,109,1348,1457,,,0.003619959289211597,0.0064687975646879,12.37144923210144,"[""C"", ""C""]"
28,aqua_rat_test_27,8,2,2,True,A,A,1,136,2915,3051,,,0.006838097500461849,0.0121004566210045,28.518561840057373,"[""A"", ""A""]"
