iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,C,C,1,148,210047,150608,59311,210195,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3504387482183572,0.7375028020623179,132.08692693710327
2,index_1,64,64,D,D,1,155,518956,492663,26161,519111,"[""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""C"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""B"", ""C"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""C"", ""C"", ""B"", ""D"", ""D"", ""D"", ""C"", ""C"", ""D"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""B"", ""D"", ""C""]",0.6808307920008941,0.9999252783381902,518.4717178344727
3,index_2,64,64,C,C,1,179,219112,163296,55688,219291,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3591706930064276,0.8013151012478518,145.0378725528717
4,index_3,64,64,B,B,1,153,198013,169103,28782,198166,"[""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""A"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B""]",0.300329337060371,0.5863408802211761,140.21283864974976
5,index_4,64,64,C,C,1,385,317511,259914,57469,317896,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3866783022898737,0.9998505566763805,352.6120295524597
6,index_5,64,64,C,C,1,199,342938,299247,43562,343137,"[""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.4679162836469712,0.7097810655308974,398.5008854866028
7,index_6,64,64,C,C,1,191,500597,607222,47517,500788,"[""C"", ""B"", ""C"", ""C"", ""B"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B"", ""D"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.5214253385412638,0.9999252783381902,1042.5061872005465
8,index_7,64,64,D,D,1,471,566252,559059,47755,566723,"[""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""A"", ""D"", ""C"", ""C"", ""D"", ""D"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""C"", ""C"", ""C"", ""D"", ""A"", ""D"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C"", ""D"", ""A"", ""C"", ""D"", ""C"", ""C"", ""A"", ""C"", ""C"", ""D""]",0.527920765470539,0.9999252783381902,794.1188409328461
9,index_8,64,64,A,C,0,262,270624,232560,37936,270886,"[""A"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""D"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""D"", ""C"", ""B"", ""D"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""A"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""D"", ""C"", ""A"", ""A"", ""A"", ""D"", ""C"", ""B"", ""D"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""D"", ""C""]",0.4868617792388511,0.8413659119778824,186.47818899154663
10,index_9,64,64,C,C,1,148,414053,384482,29443,414201,"[""B"", ""B"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""B"", ""C"", ""B"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""B""]",0.5655775547591303,0.9999252783381902,351.26050090789795
