iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.7,fixed,C,C,1,153,11790,11943,"[""C""]",11,0.011076103862134073,0.0348816929248299,76.15147590637207
2,index_1,16,1,0,0.7,fixed,D,B,0,160,21583,21743,"[""B""]",8,0.028667398399665395,0.0554037555956049,362.4299292564392
3,index_2,16,2,0,0.7,fixed,C,C,1,184,16290,16474,"[""C"", ""C""]",19,0.01712666598256035,0.0372071391198186,69.06978797912598
4,index_3,16,1,0,0.7,fixed,B,D,0,158,18303,18461,"[""D""]",11,0.019472084382723655,0.0353467821638276,199.50106716156006
5,index_4,16,1,0,0.7,fixed,C,C,1,390,16906,17296,"[""C""]",24,0.025408339291096954,0.0496482762630079,54.322147846221924
6,index_5,16,2,0,0.7,fixed,C,C,1,204,11972,12176,"[""C"", ""C""]",14,0.014155919102813155,0.0390674960758095,49.257516860961914
7,index_6,16,1,0,0.7,fixed,C,C,1,196,11021,11217,"[""C""]",9,0.011492594119282731,0.0381373175978141,52.73458433151245
8,index_7,16,1,0,0.7,fixed,D,D,1,476,20114,20590,"[""D""]",15,0.020970187735231422,0.0688332073716644,130.46391129493713
9,index_8,16,1,0,0.7,fixed,A,A,1,267,13606,13873,"[""A""]",15,0.014520625833352242,0.0326143828847159,112.4158570766449
10,index_9,16,1,0,0.7,fixed,C,C,1,153,9338,9491,"[""C""]",10,0.009739303231471787,0.0294750305214812,45.20357275009155
11,index_10,16,1,0,0.7,fixed,A,D,0,404,16395,16799,"[""D""]",14,0.017606706844187935,0.0490087785593861,126.11212182044983
12,index_11,16,1,0,0.7,fixed,D,D,1,179,25389,25568,"[""D""]",26,0.023618328424147954,0.0537178071042381,108.24512243270874
13,index_12,16,1,0,0.7,fixed,A,B,0,345,15379,15724,"[""B""]",8,0.018891892475836537,0.0406953084123016,180.8116216659546
14,index_13,16,1,0,0.7,fixed,D,A,0,153,9806,9959,"[""A""]",8,0.009654390497074013,0.0348816929248299,55.517831563949585
15,index_14,16,1,0,0.7,fixed,C,C,1,307,13976,14283,"[""C""]",19,0.01939909016917616,0.0409859891866751,48.66627502441406
16,index_15,16,1,0,0.7,fixed,B,D,0,226,15094,15320,"[""D""]",9,0.018414814467470317,0.0335445613627114,187.34416484832764
17,index_16,16,1,0,0.7,fixed,C,C,1,163,10365,10528,"[""C""]",14,0.012543514101880789,0.0294750305214812,37.858195543289185
18,index_17,16,1,0,0.7,fixed,B,A,0,250,17898,18148,"[""A""]",17,0.01716998126583401,0.0462182431253996,125.29249048233032
19,index_18,16,1,0,0.7,fixed,A,B,0,548,17572,18120,"[""B""]",12,0.021084904578680584,0.0575547933259694,179.62767243385315
20,index_19,16,16,0,0.7,fixed,A,A,1,203,15450,15653,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.026881796138138698,0.0548805302017324,30.695130825042725
21,index_20,16,1,0,0.7,fixed,B,B,1,282,16398,16680,"[""B""]",16,0.0173170907043218,0.0436602523109121,137.72284245491028
22,index_21,16,1,0,0.7,fixed,D,D,1,142,9987,10129,"[""D""]",9,0.014830492199596142,0.0353467821638276,26.067201852798462
23,index_22,16,1,0,0.7,fixed,C,D,0,280,14220,14500,"[""D""]",8,0.016158785767226076,0.0401139468635544,142.71103310585022
24,index_23,16,1,0,0.7,fixed,B,A,0,230,26011,26241,"[""A""]",17,0.02834749842350554,0.0509854078251263,328.2904963493347
25,index_24,16,1,0,0.7,fixed,B,B,1,368,18714,19082,"[""B""]",16,0.020235093448712067,0.0468577408290216,172.43998885154724
26,index_25,16,1,0,0.7,fixed,D,A,0,377,17784,18161,"[""A""]",9,0.02171740683340479,0.0480786000813906,221.70670342445374
27,index_26,16,1,0,0.7,fixed,A,A,1,169,11623,11792,"[""A""]",12,0.011573073642015649,0.0340096506017092,55.76870155334473
28,index_27,16,1,0,0.7,fixed,A,D,0,332,19663,19995,"[""D""]",16,0.02145242464005351,0.0446485669437823,202.73652744293213
29,index_28,16,1,0,0.7,fixed,A,A,1,408,15640,16048,"[""A""]",11,0.01783048375854437,0.0492994593337596,143.66895174980164
30,index_29,16,1,0,0.7,fixed,A,C,0,106,13454,13560,"[""C""]",13,0.012924107360087197,0.0251148189058775,112.1059021949768
31,index_30,16,1,0,0.7,fixed,C,B,0,140,16974,17114,"[""B""]",12,0.01992943518592971,0.0371490029649439,217.81337809562683
32,index_31,16,1,0,0.7,fixed,C,C,1,161,28389,28550,"[""C""]",16,0.03634862142176136,0.0701703389337828,485.69510102272034
33,index_32,16,1,0,0.7,fixed,C,B,0,327,11343,11670,"[""B""]",10,0.012715365576880865,0.0427300738329167,84.45270228385925
34,index_33,16,1,0,0.7,fixed,A,C,0,477,20983,21460,"[""C""]",15,0.024218923612205127,0.0575547933259694,239.07529163360596
35,index_34,16,1,0,0.7,fixed,C,C,1,323,15469,15792,"[""C""]",14,0.016097194957693673,0.0466833323643973,89.7806305885315
36,index_35,16,1,0,0.7,fixed,B,C,0,159,14167,14326,"[""C""]",17,0.013473542034361002,0.0353467821638276,73.43334412574768
37,index_36,16,1,0,0.7,fixed,D,D,1,167,19710,19877,"[""D""]",10,0.02526258588808753,0.04819487239114,305.6919538974762
38,index_37,16,1,0,0.7,fixed,C,C,1,308,15584,15892,"[""C""]",11,0.016421907701178438,0.0427882099877914,133.43465995788574
39,index_38,16,8,0,0.7,fixed,B,B,1,248,18199,18447,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",14,0.03447689552663504,0.0511598162897506,36.55660939216614
40,index_39,16,1,0,0.7,fixed,A,A,1,178,17355,17533,"[""A""]",14,0.01803973840383462,0.0347654206150804,172.16269397735596
41,index_40,16,1,0,0.7,fixed,A,A,1,152,9025,9177,"[""A""]",10,0.010000856743334945,0.0317423405615953,38.34628105163574
42,index_41,16,1,0,0.7,fixed,D,D,1,239,10830,11069,"[""D""]",13,0.011522954007193099,0.0316260682518457,72.55451917648315
43,index_42,16,1,0,0.7,fixed,A,A,1,275,20266,20541,"[""A""]",10,0.02615578481901676,0.0490669147142608,311.546493768692
44,index_43,16,7,0,0.7,fixed,A,A,1,318,12649,12967,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.0301869089962805,0.0497064124178826,24.43401336669922
