iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,32,32,103,103,1,84,193340,175413,17863,193424,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",0.17313964859950753,0.5118307075170048,374.1085755825043
2,index_1,32,32,3375,3375,1,153,92043,74155,17824,92196,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",0.13209149437022136,0.2811464449741294,104.76404976844788
3,index_2,32,32,\frac{1}{576},576,0,172,685885,569592,17930,686057,"[""576"", ""576"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""\\dfrac{1}{576}"", ""\\dfrac{1}{576}"", ""2^{\\frac{22}{3}} \\cdot 3^{\\frac{20}{3}}"", ""2^{\\frac{22}{3}} \\cdot 3^{\\frac{20}{3}}"", ""2^{10} \\cdot 3^7"", ""2^{2\\sqrt{5 + 10 \\log_2 3}}"", ""576"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""2^{12} \\cdot 3^4"", ""\\dfrac{1}{576}"", ""2^{2\\sqrt{5 + 10 \\log_2 3}}"", ""576"", ""576"", ""576"", ""576"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""576"", ""2^{11} \\cdot 3^{10}""]",0.6520171930761589,1.0,1601.0758826732635
4,index_3,32,32,-984,-984,1,123,503063,477016,25983,503186,"[""-984"", ""-984"", ""2"", ""-984"", ""-984"", ""-984"", ""-983"", ""-984"", ""-987"", ""-985"", ""-984"", ""-984"", ""-983"", ""-984"", ""3063"", ""-984"", ""-984"", ""-934"", ""-984"", ""-984"", ""-984"", ""-984"", ""2"", ""-984"", ""-970"", ""-984"", ""989"", ""-984"", ""-984"", ""-984"", ""-984"", ""-984""]",0.4389705417167322,0.9999418638451252,1180.20361328125
5,index_4,32,32,890,890,1,143,252442,233681,18697,252585,"[""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890""]",0.24817106192047003,0.7203069588977384,481.10209369659424
6,index_5,32,32,\frac{1311}{2017},\dfrac{1311}{2017},1,113,332685,308974,23646,332798,"[""\\dfrac{1311}{2017}"", ""\\dfrac{706}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{706}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{818}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{818}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{818}{2017}"", ""\\dfrac{1311}{2017}""]",0.40085606769714277,0.8290215685134585,543.2829866409302
7,index_6,32,32,\frac{9 \sqrt{23}}{23},\dfrac{9\sqrt{23}}{23},1,143,901722,432559,10375,901865,"[""\\dfrac{\\sqrt{14}}{2}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\dfrac{\\sqrt{30}}{3}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{\\sqrt{110} + 2\\sqrt{10} + \\sqrt{5}}{10}"", ""\\dfrac{15}{8}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""\\dfrac{15}{8}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{\\sqrt{14}}{2}"", ""\\dfrac{15}{8}"", ""\\dfrac{\\sqrt{14}}{2}"", ""\\dfrac{2\\sqrt{22}}{5}"", ""\\sqrt{\\dfrac{7}{2}}"", ""\\dfrac{\\sqrt{14}}{2}""]",0.8055427526823375,1.0,2251.53511428833
8,index_7,32,32,1-\frac{2}{\pi},1 - \dfrac{2}{\pi},1,156,748363,602431,14803,748519,"[""\\dfrac{4}{11}"", ""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{4}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{91}{250}"", ""\\dfrac{4}{11}"", ""\\dfrac{5953}{16384}"", ""\\dfrac{93}{256}"", ""\\dfrac{35}{96}"", ""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{11}"", ""\\dfrac{4}{11}"", ""\\dfrac{4}{11}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{7943}{21845}"", ""\\dfrac{1}{2}"", ""0.359"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{e}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{11}"", ""\\dfrac{9}{25}"", ""\\dfrac{4}{11}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{11}""]",0.7388929601228497,0.9999418638451252,1695.8002388477325
9,index_8,32,32,1037,1037,1,243,417793,399707,18022,418036,"[""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""0"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1020"", ""1037"", ""1037"", ""0"", ""1037"", ""990"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037""]",0.42740038892265514,0.9999418638451252,843.1012542247772
10,index_9,32,32,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",-6,0,146,642886,527029,17494,643032,"[""-6"", ""0, -6"", ""-6"", ""-9"", ""\\dfrac{3 + \\sqrt{105}}{2}, \\dfrac{3 - \\sqrt{105}}{2}"", ""9"", ""-6, 9"", ""-6"", ""-6"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""-6"", ""\\dfrac{1 - \\sqrt{73}}{2}"", ""-6, 9"", ""\\dfrac{ -1 + \\sqrt{17} }{2}, \\dfrac{ -1 - \\sqrt{17} }{2}"", ""6"", ""6"", ""\\frac{-1+\\sqrt{17}}{2}, \\frac{-1-\\sqrt{17}}{2}"", ""0"", ""\\dfrac{-1 - \\sqrt{17}}{2}"", ""1 + \\sqrt{26}"", ""6"", ""6"", ""9"", ""-6"", ""\\dfrac{-1 + \\sqrt{17}}{2}, \\dfrac{-1 - \\sqrt{17}}{2}"", ""\\dfrac{-1 + \\sqrt{17}}{2}, \\dfrac{-1 - \\sqrt{17}}{2}"", ""9"", ""0"", ""-6""]",0.574435442954347,0.9999418638451252,1603.2492864131927
11,index_10,32,32,56,56,1,116,507367,491498,15804,507483,"[""56"", ""56"", ""56"", ""8"", ""56"", ""56"", ""56"", ""56"", ""8"", ""56"", ""56"", ""56"", ""56"", ""84"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56"", ""56""]",0.5833671732997656,0.9999418638451252,1011.4293415546417
12,index_11,32,32,29,29,1,147,571127,557789,13274,571274,"[""29"", ""29"", ""29"", ""29"", ""20"", ""29"", ""29"", ""29"", ""29"", ""29"", ""19"", ""29"", ""29"", ""29"", ""31"", ""21"", ""29"", ""32"", ""29"", ""20"", ""29"", ""20"", ""30"", ""32"", ""29"", ""20"", ""31"", ""29"", ""29"", ""29"", ""20"", ""16""]",0.5821055672616384,0.9999418638451252,1148.0954718589783
13,index_12,32,32,105,2,0,154,711231,695504,15663,711385,"[""2"", ""2"", ""151"", ""7"", ""2"", ""108"", ""256"", ""14"", ""5"", ""266"", ""266"", ""651"", ""294"", ""15"", ""16"", ""2"", ""25"", ""14"", ""5"", ""2"", ""3"", ""266"", ""153"", ""2"", ""256"", ""28"", ""7"", ""266"", ""7"", ""161"", ""6"", ""26""]",0.6359865688878937,1.0,1659.3143248558044
