iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,5,5,0.95,C,C,1,148,17109,17257,"[""C"", ""C"", ""C"", ""C"", ""C""]",19,0.02302153538980997,0.0401255323918403,69.73065638542175
5,index_4,10,4,4,0.95,C,C,1,385,40693,41078,"[""C"", ""C"", ""C"", ""C""]",66,0.05297375854372194,0.0872001793319883,231.4633297920227
9,index_8,10,10,0,0.95,A,C,0,262,41320,41582,"[""A"", ""C"", ""B"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""D""]",32,0.04998081844298274,0.0854815811103638,99.78822946548462
15,index_14,10,3,0,0.95,C,C,1,302,21011,21313,"[""C"", ""C"", ""D""]",23,0.043862279797899105,0.0634386908764851,92.86192321777344
17,index_16,10,8,1,0.95,C,C,1,158,17482,17640,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",16,0.06881939799256102,0.0966898303818276,69.53549861907959
32,index_31,10,2,0,0.95,C,C,1,156,49145,49301,"[""C"", ""C""]",52,0.0535990230091616,0.0878726742882761,201.37475037574768
34,index_33,10,4,0,0.95,A,C,0,472,47446,47918,"[""C"", ""C"", ""C"", ""C""]",57,0.02973306912446114,0.0721811253082268,211.67666625976562
35,index_34,10,6,1,0.95,C,C,1,318,24890,25208,"[""C"", ""C"", ""C"", ""C"", ""D"", ""C""]",31,0.016979925759166056,0.0264514682806545,87.31531381607056
39,index_38,10,10,0,0.95,B,B,1,243,20903,21146,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.032904470253766145,0.0511096166778749,51.27701997756958
41,index_40,10,6,0,0.95,A,A,1,147,26902,27049,"[""A"", ""B"", ""A"", ""A"", ""A"", ""A""]",30,0.025612121531138936,0.0410221923335575,94.81942534446716
44,index_43,10,9,0,0.95,A,A,1,313,20224,20537,"[""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A""]",18,0.03258434973702013,0.0534259881939774,92.2148585319519
52,index_51,10,4,1,0.95,C,C,1,247,53731,53978,"[""A"", ""C"", ""C"", ""C""]",51,0.04178433733205218,0.1247851752222969,332.95280146598816
58,index_57,10,8,0,0.95,A,D,0,87,17938,18025,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",18,0.05176590291645402,0.0687439288649779,84.23571968078613
62,index_61,10,4,0,0.95,C,C,1,252,73120,73372,"[""C"", ""D"", ""C"", ""C""]",62,0.07419774236999876,0.1313606814615556,207.33252930641174
63,index_62,10,7,0,0.95,D,D,1,247,77379,77626,"[""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D""]",81,0.06986901089360495,0.1232907419861017,313.4001622200012
66,index_65,10,8,0,0.95,C,C,1,124,17334,17458,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",19,0.0258896951208465,0.0425913472315624,49.550069093704224
73,index_72,10,9,0,0.95,C,C,1,187,18900,19087,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",10,0.0414268315134557,0.0611970410221923,46.57521200180054
83,index_82,10,8,0,0.95,A,A,1,193,63694,63887,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",49,0.0880985405793137,0.130314578196219,181.65293908119202
84,index_83,10,10,0,0.95,D,D,1,128,12324,12452,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.012106134158456426,0.0274228498841814,30.771905183792114
89,index_88,10,7,0,0.95,B,A,0,257,67079,67336,"[""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A""]",54,0.06776769878556539,0.1088694612568184,170.57030868530273
101,index_100,10,5,0,0.95,A,A,1,222,47254,47476,"[""A"", ""A"", ""A"", ""A"", ""A""]",49,0.0292989276879266,0.0532765448703579,145.4422914981842
104,index_103,10,5,0,0.95,A,A,1,220,22334,22554,"[""A"", ""A"", ""A"", ""A"", ""A""]",20,0.04087705532483641,0.0810730030635881,55.66316056251526
105,index_104,10,4,0,0.95,D,D,1,240,56332,56572,"[""D"", ""D"", ""D"", ""D""]",62,0.13146240690297578,0.2001793319883433,204.30510091781616
110,index_109,10,4,0,0.95,B,B,1,515,39010,39525,"[""B"", ""D"", ""B"", ""B""]",54,0.08006558463652994,0.1211238137936188,170.68450212478638
112,index_111,10,10,0,0.95,A,A,1,248,47583,47831,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",31,0.0828919007466418,0.1147724725397892,106.99270701408386
113,index_112,10,7,0,0.95,C,C,1,244,78355,78599,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",70,0.09652322328395224,0.138683404318912,228.7166965007782
114,index_113,10,9,0,0.95,C,A,0,188,32290,32478,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",28,0.05132562970169441,0.0937009639094373,95.65864491462708
118,index_117,10,7,0,0.95,B,A,0,172,61262,61434,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",56,0.0852083318809211,0.1457072405290294,178.19932985305786
120,index_119,10,10,0,0.95,A,A,1,122,28286,28408,"[""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""C"", ""A"", ""A"", ""A""]",26,0.032538154978615945,0.0587312261824702,84.06711769104004
129,index_128,10,8,0,0.95,A,A,1,278,77721,77999,"[""D"", ""A"", ""B"", ""B"", ""B"", ""A"", ""D"", ""A""]",71,0.10802606791431099,0.2171411492191586,230.19847440719604
135,index_134,10,8,0,0.95,B,B,1,358,28614,28972,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",19,0.05010005089093421,0.0876485093028468,68.90473651885986
140,index_139,10,4,0,0.95,A,B,0,231,87087,87318,"[""B"", ""B"", ""A"", ""D""]",72,0.08969113675224534,0.1479488903833221,305.0732967853546
142,index_141,10,10,0,0.95,C,C,1,152,13969,14121,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",14,0.017532842113844576,0.030635881342001,32.07331967353821
