iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,4,0,0.7,33,33,1,189,19172,19361,"[""33"", ""33"", ""33"", ""33""]",25,0.030895062652752058,0.053874318164836,81.20398092269897
2,index_1,10,1,0,0.7,23,23,1,221,19876,20097,"[""23""]",20,0.02641987375162563,0.0508107300306358,136.25667095184326
3,index_2,10,2,0,0.7,116,116,1,167,14514,14681,"[""116"", ""116""]",16,0.0267910593351051,0.0552940297392213,45.83154082298279
4,index_3,10,1,0,0.7,809,809,1,140,11083,11223,"[""809""]",10,0.016133889053049067,0.0313830979600986,99.08710169792175
5,index_4,10,1,0,0.7,197,8603,0,136,21648,21784,"[""8603""]",9,0.03972032629827131,0.0773369199731002,338.2531683444977
6,index_5,10,1,0,0.7,385,16,0,123,25752,25875,"[""16""]",22,0.03321002310808705,0.0543973697975043,217.8735101222992
7,index_6,10,1,0,0.7,371,131,0,118,18030,18148,"[""131""]",11,0.030618690184987755,0.0585817828588507,242.21078300476074
8,index_7,10,1,0,0.7,601,601,1,114,25214,25328,"[""601""]",21,0.030650504530930215,0.0685944855413583,155.27438926696777
9,index_8,10,1,0,0.7,25,25,1,92,24550,24642,"[""25""]",22,0.03367539516586883,0.0585817828588507,243.10450291633606
10,index_9,10,1,0,0.7,55,55,1,103,9189,9292,"[""55""]",9,0.012280856042688785,0.0291414481058058,65.74052023887634
11,index_10,10,2,0,0.7,540,540,1,91,17989,18080,"[""540"", ""540""]",20,0.026408260327839734,0.0470746469401479,68.4978928565979
12,index_11,10,1,0,0.7,45,50,0,181,30759,30940,"[""50""]",24,0.044424492415680486,0.0797280131510125,354.64648842811584
13,index_12,10,3,0,0.7,204,204,1,176,12464,12640,"[""204"", ""204"", ""204""]",16,0.022529390955752716,0.035268624374206,50.58295464515686
14,index_13,10,1,0,0.7,699,699,1,113,34167,34280,"[""699""]",31,0.04110846524444484,0.1038631099155645,192.29632663726807
15,index_14,10,1,0,0.7,294,294,1,96,7989,8085,"[""294""]",7,0.010835973578039589,0.0292908914294254,41.80839562416077
16,index_15,10,1,0,0.7,110,155,0,107,20913,21020,"[""155""]",26,0.030299370569241025,0.0522304416050213,216.47372150421143
17,index_16,10,1,0,0.7,721,721,1,140,28183,28323,"[""721""]",33,0.03915109670858473,0.0632145258910558,273.7186801433563
18,index_17,10,1,0,0.7,315,288,0,95,15666,15761,"[""288""]",13,0.02393045394293281,0.0440857804677575,176.55446338653564
19,index_18,10,1,0,0.7,468,240,0,95,31065,31160,"[""240""]",12,0.05777607313204075,0.1136516476126429,523.6368856430054
20,index_19,10,1,0,0.7,902,1024,0,142,21242,21384,"[""1024""]",8,0.03882767840710836,0.0755436000896659,337.07704305648804
21,index_20,10,1,0,0.7,211,361,0,165,26663,26828,"[""361""]",21,0.03702204088685472,0.0645595158036315,268.85694551467896
22,index_21,10,1,0,0.7,80,80,1,104,21367,21471,"[""80""]",9,0.03805411900613123,0.0741238885152806,326.31397438049316
23,index_22,10,1,0,0.7,480,80,0,126,14933,15059,"[""80""]",16,0.02172169945149801,0.0378838825375476,144.26926374435425
24,index_23,10,1,0,0.7,236,236,1,113,14379,14492,"[""236""]",11,0.02084653124517155,0.0370619442576403,138.65364742279053
25,index_24,10,1,0,0.7,73,73,1,154,7015,7169,"[""73""]",7,0.010589250995411638,0.0313830979600986,38.2059645652771
26,index_25,10,1,0,0.7,113,113,1,397,19752,20149,"[""113""]",29,0.030628687287441416,0.0416199656280356,154.66241073608398
27,index_26,10,1,0,0.7,127,11,0,203,26080,26283,"[""11""]",11,0.046632586497504895,0.0901143241425689,401.42465829849243
28,index_27,10,1,0,0.7,104,104,1,194,18082,18276,"[""104""]",20,0.02604503807356824,0.0428155122169917,164.58162474632263
29,index_28,10,1,0,0.7,104,104,1,119,16832,16951,"[""104""]",9,0.026370557464977608,0.0492415751326309,194.98644089698792
30,index_29,10,1,0,0.7,321,321,1,104,15197,15301,"[""321""]",11,0.02083077855562189,0.0373608309048792,130.75672674179077
