iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,1,0,0.3,C,C,1,148,34118,34266,"[""C""]",10,0.039608489504998505,0.1615482328326981,42.294607639312744
2,index_1,64,1,0,0.3,D,D,1,155,40319,40474,"[""D""]",15,0.03141481210552946,0.1821714114921916,155.596937417984
3,index_2,64,2,0,0.3,C,C,1,179,61379,61558,"[""C"", ""C""]",25,0.06050301579271442,0.2299932750504371,76.95360136032104
4,index_3,64,1,0,0.3,B,D,0,153,46014,46167,"[""D""]",22,0.053282280818923645,0.1808264215796159,53.58006930351257
5,index_4,64,2,0,0.3,C,C,1,385,46715,47100,"[""C"", ""C""]",24,0.050394018322358305,0.2287230067996712,89.25200009346008
6,index_5,64,1,0,0.3,C,C,1,199,42264,42463,"[""C""]",12,0.03129131428802564,0.1982365687812897,121.6338369846344
7,index_6,64,1,0,0.3,C,C,1,191,56947,57138,"[""C""]",19,0.048707776328096135,0.1865052678771576,361.78290700912476
8,index_7,64,1,0,0.3,D,D,1,471,70307,70778,"[""D""]",33,0.0591274983804474,0.3262347754614062,174.84647607803345
9,index_8,64,1,0,0.3,A,D,0,262,44989,45251,"[""D""]",27,0.03888077944030471,0.1950235373234701,109.51439905166626
10,index_9,64,1,0,0.3,C,C,1,148,39834,39982,"[""C""]",14,0.029085539998374432,0.1767167301800791,125.69975233078003
11,index_10,64,2,0,0.3,A,A,1,5345,45394,50739,"[""D"", ""A""]",15,0.05953566765451582,0.2322349249047298,61.098692178726196
12,index_11,64,1,0,0.3,D,D,1,174,53196,53370,"[""D""]",24,0.04387178996823569,0.183591123066577,90.0695333480835
13,index_12,64,1,0,0.3,A,A,1,340,40120,40460,"[""A""]",18,0.03584260301845362,0.2234177688111783,120.47498989105225
14,index_13,64,2,0,0.3,D,D,1,5568,37023,42591,"[""A"", ""D""]",17,0.03792106701928435,0.1807516999178061,52.95999312400818
15,index_14,64,1,0,0.3,C,C,1,302,34603,34905,"[""C""]",19,0.03735522678024355,0.2072031681984607,69.52416133880615
16,index_15,64,1,0,0.3,B,D,0,221,40561,40782,"[""D""]",12,0.033553583266078595,0.1829186281102891,182.1942102909088
