iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,2,0,0.3,fixed,33,33,1,189,16733,16922,"[""33"", ""33""]",19,0.028207115074518466,0.0475976985728162,71.32371234893799
2,index_1,8,1,0,0.3,fixed,23,23,1,221,13296,13517,"[""23""]",16,0.019360085620595466,0.0402749757154599,90.11813187599182
3,index_2,8,1,0,0.3,fixed,116,116,1,167,10919,11086,"[""116""]",15,0.018951915823160553,0.0392288724501233,44.52380156517029
4,index_3,8,1,0,0.3,fixed,809,809,1,140,9490,9630,"[""809""]",7,0.014906178396089046,0.0257789733243667,90.60115242004395
5,index_4,8,1,0,0.3,fixed,197,2929,0,136,16688,16824,"[""2929""]",7,0.031117229766488213,0.0603003810804751,248.15712809562683
6,index_5,8,1,0,0.3,fixed,385,16,0,123,20709,20832,"[""16""]",18,0.02932258374507119,0.04954046177987,195.8274278640747
7,index_6,8,1,0,0.3,fixed,371,31,0,118,14147,14265,"[""31""]",7,0.024810577004971256,0.0472988119255772,182.7154142856598
8,index_7,8,1,0,0.3,fixed,601,601,1,114,19762,19876,"[""601""]",17,0.025860863472946694,0.0585817828588507,124.84073257446289
9,index_8,8,1,0,0.3,fixed,25,25,1,92,11078,11170,"[""25""]",15,0.015665879646993622,0.0308600463274303,61.8158073425293
10,index_9,8,1,0,0.3,fixed,55,55,1,103,8197,8300,"[""55""]",9,0.01158382624256257,0.0233131584846446,57.65024662017822
11,index_10,8,1,0,0.3,fixed,540,540,1,91,18502,18593,"[""540""]",18,0.024591636738112307,0.0452813270567137,133.33296513557434
12,index_11,8,1,0,0.3,fixed,45,45,1,181,14366,14547,"[""45""]",15,0.021460952991097227,0.0356422326832548,126.68825149536133
13,index_12,8,1,0,0.3,fixed,204,204,1,176,7357,7533,"[""204""]",11,0.01199588237021139,0.026302024957035,40.51266813278198
14,index_13,8,1,0,0.3,fixed,699,699,1,113,25156,25269,"[""699""]",30,0.03427972881845269,0.0518568332959724,210.1526231765747
15,index_14,8,1,0,0.3,fixed,294,294,1,96,7832,7928,"[""294""]",7,0.011525536814877594,0.0233131584846446,66.58007860183716
16,index_15,8,1,0,0.3,fixed,110,155,0,107,13759,13866,"[""155""]",15,0.020618676880868127,0.0360158409923037,128.70424890518188
17,index_16,8,1,0,0.3,fixed,721,721,1,140,18777,18917,"[""721""]",16,0.031615928396710256,0.0593289994769483,244.1911747455597
18,index_17,8,1,0,0.3,fixed,315,3,0,95,15333,15428,"[""3""]",9,0.026669422527146047,0.0511843383396847,203.68952703475952
19,index_18,8,1,0,0.3,fixed,468,429,0,95,12035,12130,"[""429""]",11,0.018038238941258028,0.0318314279309571,114.00638747215271
20,index_19,8,1,0,0.3,fixed,902,2,0,142,16126,16268,"[""2""]",6,0.03131548217614079,0.060972876036763,254.13053441047668
21,index_20,8,1,0,0.3,fixed,211,211,1,165,17146,17311,"[""211""]",12,0.027618640086322536,0.0506612867070164,199.6427526473999
22,index_21,8,1,0,0.3,fixed,80,80,1,104,18088,18192,"[""80""]",9,0.03294188249052059,0.0639617425091534,269.8024945259094
23,index_22,8,1,0,0.3,fixed,480,480,1,126,13914,14040,"[""480""]",10,0.024294742306650824,0.0461032653366211,176.52133655548096
24,index_23,8,1,0,0.3,fixed,236,246,0,113,10811,10924,"[""246""]",10,0.01669103134776329,0.0293656130912352,104.85873246192932
25,index_24,8,1,0,0.3,fixed,73,73,1,154,8733,8887,"[""73""]",8,0.013986216994218505,0.0240603751027422,84.08964395523071
26,index_25,8,1,0,0.3,fixed,113,113,1,397,11645,12042,"[""113""]",7,0.021485748859937204,0.0375849958903086,129.69167590141296
27,index_26,8,1,0,0.3,fixed,127,7,0,203,25008,25211,"[""7""]",9,0.049352808805959665,0.0965403870582082,440.58265113830566
28,index_27,8,1,0,0.3,fixed,104,104,1,194,11378,11572,"[""104""]",11,0.017527086105586433,0.0289920047821863,102.79161405563354
29,index_28,8,1,0,0.3,fixed,104,107,0,119,24190,24309,"[""107""]",10,0.044698492457354126,0.087274900993798,387.1175880432129
30,index_29,8,1,0,0.3,fixed,321,321,1,104,9056,9160,"[""321""]",15,0.013340714642986275,0.0233131584846446,56.52810192108154
