iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,1,0,0.75,C,C,1,148,9826,9974,"[""C""]",10,0.013765173056420103,0.0292908914294254,69.27059173583984
2,index_1,10,1,0,0.75,D,D,1,155,11935,12090,"[""D""]",7,0.01913910034113446,0.0347455727415377,125.50826859474182
3,index_2,10,2,0,0.75,C,C,1,179,15812,15991,"[""C"", ""C""]",18,0.022192630240216747,0.0400508107300305,90.13739609718323
4,index_3,10,1,0,0.75,B,B,1,153,8026,8179,"[""B""]",9,0.012575131697826125,0.030635881342001,36.91635084152222
5,index_4,10,1,0,0.75,C,C,1,385,12499,12884,"[""C""]",18,0.02064509565443072,0.0425913472315624,77.23123002052307
6,index_5,10,1,0,0.75,C,C,1,199,7367,7566,"[""C""]",7,0.011404877144878502,0.0336247478143914,42.307244300842285
7,index_6,10,1,0,0.75,C,C,1,191,15887,16078,"[""C""]",13,0.025373030183896757,0.0461032653366211,177.669118642807
8,index_7,10,1,0,0.75,D,B,0,471,20448,20919,"[""B""]",13,0.03270614460915297,0.0614212060076215,232.59251928329468
9,index_8,10,1,0,0.75,A,C,0,262,9633,9895,"[""C""]",10,0.014789293234594186,0.0319061495927669,60.557706117630005
10,index_9,10,1,0,0.75,C,C,1,148,10806,10954,"[""C""]",8,0.016512772338085124,0.0295897780766644,109.22942519187927
11,index_10,10,1,0,0.75,A,A,1,399,9150,9549,"[""A""]",12,0.018214151052254143,0.0430396772024209,45.58422541618347
12,index_11,10,1,0,0.75,D,D,1,174,10456,10630,"[""D""]",18,0.015198110892715947,0.0282447881640888,71.83605551719666
13,index_12,10,1,0,0.75,A,A,1,340,11551,11891,"[""A""]",8,0.020885876886839155,0.0373608309048792,132.1208939552307
14,index_13,10,1,0,0.75,D,A,0,148,7145,7293,"[""A""]",8,0.010420090122969577,0.0291414481058058,45.082884073257446
15,index_14,10,1,0,0.75,C,D,0,302,12311,12613,"[""D""]",7,0.020866534021358785,0.0366883359485914,139.72330474853516
16,index_15,10,1,0,0.75,B,D,0,221,11885,12106,"[""D""]",5,0.020506818573883746,0.0375849958903086,146.55923461914062
17,index_16,10,1,0,0.75,C,C,1,158,7648,7806,"[""C""]",8,0.011183461366887339,0.0239109317791227,58.60391139984131
18,index_17,10,1,0,0.75,B,A,0,245,14486,14731,"[""A""]",11,0.023061014602805303,0.0408727490099379,150.93827104568481
19,index_18,10,1,0,0.75,A,B,0,543,12786,13329,"[""B""]",7,0.02264320034281092,0.0500635134125383,122.78051090240479
20,index_19,10,4,0,0.75,A,A,1,198,10868,11066,"[""A"", ""A"", ""A"", ""A""]",10,0.02031024741209036,0.0418441306134648,35.20066738128662
21,index_20,10,1,0,0.75,B,B,1,277,13371,13648,"[""B""]",9,0.021461402554222967,0.0373608309048792,130.24652552604675
22,index_21,10,1,0,0.75,D,C,0,137,7152,7289,"[""C""]",9,0.013133166941967945,0.0322797579018157,26.66894841194153
23,index_22,10,1,0,0.75,C,B,0,275,15161,15436,"[""B""]",7,0.026809479873939605,0.0497646267652992,206.1125373840332
24,index_23,10,1,0,0.75,B,B,1,225,14275,14500,"[""B""]",11,0.02067763590971428,0.0390794291265037,117.85079002380371
25,index_24,10,1,0,0.75,B,C,0,363,15261,15624,"[""C""]",11,0.02498677820792851,0.0429649555406111,159.45306158065796
26,index_25,10,1,0,0.75,D,D,1,372,15529,15901,"[""D""]",9,0.027444322714105077,0.0496899051034894,196.86538863182068
27,index_26,10,1,0,0.75,A,B,0,164,11217,11381,"[""B""]",8,0.017207140645991593,0.0301128297093327,111.80032253265381
28,index_27,10,1,0,0.75,A,C,0,327,13374,13701,"[""C""]",12,0.020205448301989223,0.0470746469401479,111.10159540176392
29,index_28,10,0,0,0.75,A,,0,403,6520,6923,[],8,0.02715226428206197,0.04333856384966,15.923507928848267
30,index_29,10,1,0,0.75,A,B,0,101,11019,11120,"[""B""]",10,0.017212431563161094,0.0314578196219084,112.04846930503845
31,index_30,10,1,0,0.75,C,A,0,135,10560,10695,"[""A""]",9,0.015229643494304813,0.0321303145781962,88.78174781799316
32,index_31,10,1,0,0.75,C,C,1,156,15986,16142,"[""C""]",10,0.02637154815374428,0.0493910184562504,201.09804129600525
33,index_32,10,1,0,0.75,C,A,0,322,10552,10874,"[""A""]",10,0.016886393545171612,0.039602480759172,91.49299120903015
34,index_33,10,1,0,0.75,A,C,0,472,15038,15510,"[""C""]",9,0.02665130619891154,0.0465515953074796,175.10441637039185
35,index_34,10,1,0,0.75,C,C,1,318,9333,9651,"[""C""]",14,0.017759709359205414,0.0388552641410745,45.53312802314758
36,index_35,10,1,0,0.75,B,D,0,154,13274,13428,"[""D""]",18,0.01982354294694147,0.0331764178435328,122.57519388198853
37,index_36,10,1,0,0.75,D,B,0,162,14530,14692,"[""B""]",10,0.024008412157826176,0.0445341104386161,169.02428460121155
38,index_37,10,1,0,0.75,C,C,1,303,11638,11941,"[""C""]",11,0.019001070306913934,0.0316819846073376,109.38865566253662
39,index_38,10,1,0,0.75,B,B,1,243,6759,7002,"[""B""]",8,0.011377706734211025,0.0302622730329522,43.4582154750824
40,index_39,10,4,0,0.75,A,A,1,173,9040,9213,"[""A"", ""A"", ""B"", ""A""]",9,0.01714958837155122,0.0410969139953673,31.858206033706665
41,index_40,10,1,0,0.75,A,A,1,147,7728,7875,"[""A""]",8,0.011515376251500497,0.0239109317791227,68.25991916656494
42,index_41,10,1,0,0.75,D,D,1,234,9064,9298,"[""D""]",11,0.013719881465493087,0.0321303145781962,61.278783559799194
43,index_42,10,1,0,0.75,A,D,0,270,12224,12494,"[""D""]",11,0.01934664076285917,0.0366136142867817,119.0255069732666
44,index_43,10,1,0,0.75,A,B,0,313,7643,7956,"[""B""]",12,0.01514648465313189,0.0356422326832548,35.55846381187439
45,index_44,10,1,0,0.75,D,C,0,180,12882,13062,"[""C""]",8,0.02088486421781074,0.0380333258611671,134.78636121749878
46,index_45,10,0,0,0.75,C,,0,98,4673,4771,[],5,0.01592834088646032,0.0255548083389374,9.984546661376953
47,index_46,10,1,0,0.75,D,D,1,217,16021,16238,"[""D""]",12,0.02312121506482088,0.0402749757154599,141.65978455543518
48,index_47,10,1,0,0.75,A,A,1,154,15301,15455,"[""A""]",6,0.02736153148382515,0.0523798849286407,214.98507738113403
49,index_48,10,1,0,0.75,B,C,0,427,17041,17468,"[""C""]",7,0.03124588618037542,0.0573115146080849,249.26131319999695
50,index_49,10,3,0,0.75,D,D,1,201,7400,7601,"[""D"", ""D"", ""D""]",8,0.015135466747551311,0.034371964432489,25.759562015533447
51,index_50,10,1,0,0.75,D,C,0,168,8809,8977,"[""C""]",6,0.014535336922790635,0.0258536949861765,91.87586069107056
52,index_51,10,1,0,0.75,C,C,1,252,22780,23032,"[""C""]",14,0.03858545735359195,0.0726294552790853,333.7810709476471
53,index_52,10,1,0,0.75,D,A,0,231,18292,18523,"[""A""]",14,0.029598646142022022,0.0542479264738847,226.18583059310913
54,index_53,10,1,0,0.75,A,A,1,185,12178,12363,"[""A""]",10,0.017449479169787046,0.0336247478143914,97.90894412994385
55,index_54,10,0,0,0.75,B,,0,203,6945,7148,[],8,0.0229217250080798,0.0383322125084062,16.138079404830933
56,index_55,10,1,0,0.75,A,B,0,259,16174,16433,"[""B""]",14,0.025276215461880275,0.0442352237913771,167.58027982711792
57,index_56,10,1,0,0.75,D,C,0,191,21544,21735,"[""C""]",11,0.03985215464790951,0.0771127549876709,353.29014015197754
58,index_57,10,3,0,0.75,A,D,0,87,7625,7712,"[""D"", ""D"", ""D""]",8,0.013317979253793147,0.0291414481058058,24.709925889968872
59,index_58,10,1,0,0.75,A,A,1,136,11415,11551,"[""A""]",10,0.015028115141615367,0.0388552641410745,67.76825737953186
60,index_59,10,1,0,0.75,C,C,1,204,9650,9854,"[""C""]",7,0.014595781911545246,0.0351191810505865,80.31543612480164
61,index_60,10,1,0,0.75,C,C,1,226,16836,17062,"[""C""]",13,0.02876977914777261,0.0534259881939774,223.58427834510803
62,index_61,10,1,0,0.75,C,D,0,252,17613,17865,"[""D""]",14,0.027638292241447378,0.0490921318090114,195.9169557094574
63,index_62,10,1,0,0.75,D,C,0,247,15414,15661,"[""C""]",10,0.027805613488532655,0.0523798849286407,220.20791220664978
64,index_63,10,1,0,0.75,C,B,0,241,19198,19439,"[""B""]",12,0.030361138022206326,0.0552193080774116,232.10078120231628
65,index_64,10,1,0,0.75,A,A,1,292,13601,13893,"[""A""]",12,0.021443149779353042,0.0381080475229769,129.91058015823364
66,index_65,10,1,0,0.75,C,C,1,124,6293,6417,"[""C""]",8,0.011580276479518137,0.0275722932078009,22.01540470123291
67,index_66,10,1,0,0.75,D,D,1,242,10117,10359,"[""D""]",12,0.015556879991215715,0.0322797579018157,82.74819469451904
68,index_67,10,1,0,0.75,B,B,1,160,12163,12323,"[""B""]",10,0.018198222260377917,0.0328775311962937,111.71665716171265
69,index_68,10,1,0,0.75,A,A,1,202,15664,15866,"[""A""]",11,0.024502411693400363,0.0437868938205185,164.84711146354675
70,index_69,10,1,0,0.75,D,D,1,165,17395,17560,"[""D""]",14,0.026340376002444363,0.0471493686019577,184.15814971923828
71,index_70,10,1,0,0.75,C,C,1,171,8744,8915,"[""C""]",10,0.012520370548279045,0.0295897780766644,56.590598583221436
72,index_71,10,1,0,0.75,B,D,0,199,13674,13873,"[""D""]",8,0.01997088801204755,0.0418441306134648,118.22318649291992
73,index_72,10,1,0,0.75,C,C,1,187,8522,8709,"[""C""]",12,0.012843576937313242,0.0302622730329522,46.99716806411743
74,index_73,10,1,0,0.75,A,A,1,169,12330,12499,"[""A""]",10,0.02029704442982323,0.0370619442576403,130.9113748073578
75,index_74,10,1,0,0.75,B,C,0,639,18737,19376,"[""C""]",13,0.03336191759800506,0.0576104012553239,242.69899535179138
76,index_75,10,1,0,0.75,D,D,1,221,10694,10915,"[""D""]",13,0.015474138832847598,0.034371964432489,65.05505752563477
77,index_76,10,1,0,0.75,A,C,0,571,13584,14155,"[""C""]",5,0.026157362978384037,0.0508107300306358,173.7188663482666
78,index_77,10,1,0,0.75,C,C,1,515,12390,12905,"[""C""]",5,0.02327783720282143,0.0478218635582455,142.41132998466492
79,index_78,10,1,0,0.75,A,B,0,387,19218,19605,"[""B""]",13,0.032420399534111105,0.0582828962116117,244.30148148536682
80,index_79,10,1,0,0.75,A,C,0,119,27146,27265,"[""C""]",7,0.052210095854760476,0.1028170066502278,492.4509925842285
81,index_80,10,1,0,0.75,D,D,1,248,15096,15344,"[""D""]",9,0.02416201554079047,0.0431143988642307,162.84857892990112
82,index_81,10,1,0,0.75,A,A,1,804,10321,11125,"[""A""]",7,0.021196741438839577,0.0605245460659045,88.17640662193298
83,index_82,10,1,0,0.75,A,A,1,193,11972,12165,"[""A""]",13,0.016546345374233624,0.0369872225958305,75.65966773033142
84,index_83,10,5,0,0.75,D,D,1,128,8342,8470,"[""D"", ""D"", ""D"", ""D"", ""D""]",8,0.021525793097098105,0.0396772024209818,18.423285245895386
85,index_84,10,1,0,0.75,C,C,1,288,8990,9278,"[""C""]",10,0.014407143233785684,0.0298886647239035,70.84720015525818
86,index_85,10,1,0,0.75,A,D,0,335,11698,12033,"[""D""]",7,0.019811203992190267,0.0410969139953673,117.5117506980896
87,index_86,10,1,0,0.75,C,C,1,309,8751,9060,"[""C""]",6,0.014402212138025363,0.0356422326832548,71.93594717979431
88,index_87,10,10,0,0.75,A,A,1,168,10200,10368,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",6,0.02698840732744208,0.0493162967944407,21.688114881515503
