iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,0,0,33,33,1,189,219150,0,0,219339,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""89"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""71"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""23"", ""33""]",0.336957184637077,0.7935440484196369,161.1418809890747
2,index_1,0,0,23,23,1,221,332803,0,0,333024,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""11"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.2509475433687119,0.9999252783381902,564.0294063091278
3,index_2,0,0,116,116,1,167,166300,0,0,166467,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.34652163976776,0.6578495105731151,96.44534182548524
4,index_3,0,0,809,809,1,140,210635,0,0,210775,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",0.359855204527711,0.8114025255921692,142.50915360450745
5,index_4,0,0,197,273,0,136,203877,0,0,204013,"[""273""]",0.1425189340895429,0.811477247253979,366.5373663902282
6,index_5,0,0,385,16,0,123,774502,0,0,774625,"[""12"", ""16"", ""16"", ""16"", ""24"", ""16"", ""36"", ""24"", ""16"", ""16"", ""7"", ""2"", ""16"", ""16"", ""12"", ""16"", ""16"", ""16"", ""16"", ""16"", ""16"", ""24"", ""12"", ""24"", ""24"", ""16"", ""24"", ""16"", ""16"", ""7"", ""36"", ""12"", ""16"", ""16"", ""16"", ""16"", ""16"", ""16"", ""24"", ""24"", ""64"", ""76"", ""16"", ""72"", ""24"", ""16"", ""16"", ""16"", ""76"", ""12"", ""24"", ""16"", ""24"", ""6"", ""24"", ""16"", ""76"", ""48"", ""24"", ""16"", ""48"", ""16"", ""16"", ""16""]",0.7820750488406345,1.0,1077.5082671642303
7,index_6,0,0,371,9,0,118,213268,0,0,213386,"[""9""]",0.1616630378218146,0.8050511843383397,372.8670957088471
8,index_7,0,0,601,6,0,15022,392176,0,0,407198,"[""601"", ""6""]",0.6920017750108309,0.9999252783381902,323.5816924571991
9,index_8,0,0,25,25,1,92,387096,0,0,387188,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.4766627630814271,0.9999252783381902,422.9650838375092
10,index_9,0,0,55,55,1,103,207021,0,0,207124,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.235506097335964,0.6781738025853695,180.65379881858823
