iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,8,8,0,0.98,fixed,A,A,1,178,31676,31854,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",31,0.0542564827544697,0.0983724269985638,97.12348866462708
2,aqua_rat_test_1,8,8,0,0.98,fixed,E,E,1,158,26743,26901,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",38,0.030627531120663,0.0575634274772618,142.61782884597778
3,aqua_rat_test_2,8,8,0,0.98,fixed,A,A,1,100,10957,11057,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",17,0.0174514763974498,0.0298587841072283,37.74255657196045
4,aqua_rat_test_3,8,8,0,0.98,fixed,B,B,1,146,17017,17163,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",22,0.0236255899125456,0.047032072762087,65.36104488372803
5,aqua_rat_test_4,8,8,0,0.98,fixed,B,B,1,111,6203,6314,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",11,0.0098792163364428,0.0196266156055529,21.35021209716797
6,aqua_rat_test_5,8,8,0,0.98,fixed,D,D,1,169,13233,13402,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",18,0.020852301348176,0.0365605552896122,45.49468374252319
7,aqua_rat_test_6,8,8,0,0.98,fixed,D,D,1,127,11358,11485,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",16,0.0156526628522798,0.0331498324557204,44.640981674194336
8,aqua_rat_test_7,8,8,0,0.98,fixed,C,C,1,142,6854,6996,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",8,0.0114958687833775,0.0202848252752513,22.53097915649414
9,aqua_rat_test_8,8,8,0,0.98,fixed,E,E,1,133,20380,20513,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",28,0.0284234034023339,0.0613930110100526,78.49895453453064
10,aqua_rat_test_9,8,8,0,0.98,fixed,D,D,1,120,7884,8004,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.0148453732214626,0.0264480612733365,22.159210681915283
