iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,5,0,0.9,C,C,1,148,21507,21655,"[""C"", ""C"", ""C"", ""C"", ""C""]",22,0.03859239823897139,0.0549951430919823,67.21656227111816
5,index_4,10,3,0,0.9,C,C,1,385,33029,33414,"[""C"", ""C"", ""C""]",33,0.051354597406636,0.0932526339385787,157.72709727287292
9,index_8,10,3,0,0.9,A,C,0,262,23811,24073,"[""C"", ""C"", ""A""]",26,0.04060587089750634,0.0742733318389,85.27164149284363
15,index_14,10,2,0,0.9,C,C,1,302,12920,13222,"[""D"", ""C""]",18,0.025868021939938774,0.039602480759172,53.620169162750244
17,index_16,10,4,0,0.9,C,C,1,158,12320,12478,"[""C"", ""C"", ""C"", ""C""]",13,0.02446441470683623,0.0413210789807965,34.926072120666504
32,index_31,10,1,0,0.9,C,C,1,156,35593,35749,"[""C""]",57,0.05085710211185912,0.0805499514309198,228.97189021110535
34,index_33,10,1,0,0.9,A,C,0,472,22336,22808,"[""C""]",32,0.036210147549392134,0.0551445864156019,135.68320536613464
35,index_34,10,2,0,0.9,C,C,1,318,24511,24829,"[""C"", ""C""]",28,0.0410882148498687,0.0723305686318463,93.90723943710327
39,index_38,10,5,0,0.9,B,B,1,243,16402,16645,"[""B"", ""B"", ""B"", ""B"", ""B""]",20,0.02938272635774019,0.0425913472315624,60.81478524208069
41,index_40,10,1,0,0.9,A,A,1,147,8974,9121,"[""A""]",9,0.012804628752216133,0.0328775311962937,46.764195919036865
44,index_43,10,2,0,0.9,A,A,1,313,10411,10724,"[""A"", ""A""]",13,0.02531781062698251,0.0454307703803332,30.071514129638672
52,index_51,10,2,0,0.9,C,C,1,252,23440,23692,"[""C"", ""C""]",27,0.03641086365621016,0.0673242172905925,106.40017199516296
58,index_57,10,4,0,0.9,A,D,0,87,12959,13046,"[""A"", ""D"", ""D"", ""D""]",14,0.017885470611741037,0.0373608309048792,52.506463050842285
62,index_61,10,2,0,0.9,C,D,0,252,39226,39478,"[""C"", ""D""]",57,0.06385873274971687,0.0887693342299932,196.6264979839325
63,index_62,10,1,0,0.9,D,A,0,247,34717,34964,"[""A""]",40,0.046937993810892226,0.0762160950459538,239.27780604362488
66,index_65,10,5,0,0.9,C,C,1,124,18965,19089,"[""A"", ""C"", ""C"", ""C"", ""C""]",20,0.02464512699313593,0.0478218635582455,99.7453043460846
73,index_72,10,4,0,0.9,C,C,1,187,14283,14470,"[""C"", ""C"", ""C"", ""C""]",13,0.026834950419868612,0.0500635134125383,44.594158411026
83,index_82,10,2,0,0.9,A,A,1,193,32963,33156,"[""A"", ""A""]",38,0.043500791973287975,0.073974445191661,221.74423909187317
84,index_83,10,10,0,0.9,D,D,1,128,10200,10328,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.025140748302932975,0.0410969139953673,21.880104303359985
89,index_88,10,1,0,0.9,B,A,0,257,26926,27183,"[""A""]",32,0.039668602629017786,0.0709855787192706,117.895094871521
101,index_100,10,4,0,0.9,A,A,1,222,26179,26401,"[""A"", ""A"", ""A"", ""A""]",24,0.03406405410735831,0.0723305686318463,161.80221104621887
104,index_103,10,2,0,0.9,A,A,1,220,20303,20523,"[""A"", ""A""]",25,0.03699098734452014,0.0600014944332362,67.96243953704834
105,index_104,10,1,0,0.9,D,A,0,240,25258,25498,"[""A""]",32,0.036910257308246014,0.0558918030336994,225.5193681716919
110,index_109,10,1,0,0.9,B,B,1,515,20940,21455,"[""B""]",24,0.03324549832036517,0.0532018232085481,169.67979907989502
112,index_111,10,8,0,0.9,A,A,1,248,39516,39764,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",28,0.08300787207935575,0.1488455503250392,100.62018370628357
113,index_112,10,2,0,0.9,C,C,1,244,47725,47969,"[""C"", ""C""]",82,0.07985267854954424,0.1203765971755211,251.70910334587097
114,index_113,10,2,0,0.9,C,A,0,188,14555,14743,"[""A"", ""A""]",21,0.02624279857071575,0.034670851079728,56.239845752716064
118,index_117,10,2,0,0.9,B,A,0,172,24099,24271,"[""A"", ""A""]",35,0.039163636688855204,0.0558170813718896,112.2603178024292
120,index_119,10,4,0,0.9,A,A,1,122,15357,15479,"[""A"", ""A"", ""A"", ""A""]",18,0.025262911856331147,0.0407233056863184,56.66425943374634
129,index_128,10,1,0,0.9,A,D,0,278,26220,26498,"[""D""]",35,0.03798094831687173,0.0685197638795487,137.68181920051575
135,index_134,10,7,0,0.9,B,B,1,358,24387,24745,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",23,0.04938200906221157,0.0896659941717104,71.22884392738342
140,index_139,10,1,0,0.9,A,A,1,231,33341,33572,"[""A""]",38,0.049125052705088386,0.0977359336471642,166.21326899528503
142,index_141,10,8,0,0.9,C,C,1,152,11631,11783,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",11,0.019523400713274654,0.0403496973772696,39.5862250328064
144,index_143,10,4,0,0.9,B,B,1,175,41773,41948,"[""B"", ""B"", ""B"", ""B""]",46,0.0663543606189393,0.1116341627437794,172.00580501556396
146,index_145,10,2,0,0.9,C,A,0,307,16872,17179,"[""B"", ""A""]",29,0.029115698387178052,0.0451318837330941,91.7832682132721
150,index_149,10,1,0,0.9,B,D,0,253,39609,39862,"[""D""]",62,0.06654468015600158,0.1071508630351939,199.8258867263794
153,index_152,10,1,0,0.9,B,B,1,536,18727,19263,"[""B""]",25,0.030598921052351666,0.0575356795935141,142.02345514297485
158,index_157,10,3,0,0.9,D,D,1,210,18036,18246,"[""D"", ""D"", ""D""]",22,0.02894214285342861,0.0524546065904505,72.53128242492676
162,index_161,10,3,0,0.9,D,D,1,163,18088,18251,"[""D"", ""D"", ""D""]",23,0.03083484160060864,0.0463274303220503,97.748051404953
172,index_171,10,3,0,0.9,D,D,1,244,14695,14939,"[""D"", ""D"", ""D""]",18,0.024061465511017496,0.0403496973772696,66.88955354690552
