timestamp,gpu_cache_usage_perc
1745585740.50203,0.004931629679444
1745585740.6651506,0.0147948890383322
1745585740.7079115,0.0164387655981469
1745585740.726231,0.0164387655981469
1745585740.7437842,0.0164387655981469
1745585740.761089,0.0164387655981469
1745585740.778448,0.0164387655981469
1745585740.7957869,0.0164387655981469
1745585740.813102,0.0166629305835761
1745585740.8304863,0.017036538892625
1745585740.8477986,0.0171859822162444
1745585740.8657794,0.0171859822162444
1745585740.88318,0.0171859822162444
1745585740.900554,0.0171859822162444
1745585740.9178443,0.0171859822162444
1745585740.9351318,0.0171859822162444
1745585740.9524512,0.0171859822162444
1745585740.9699678,0.0171859822162444
1745585740.9873626,0.0171859822162444
1745585741.0048215,0.0171859822162444
1745585741.0221686,0.0171859822162444
1745585741.0395155,0.0171859822162444
1745585741.0568335,0.0171859822162444
1745585741.0741916,0.0171859822162444
1745585741.0916245,0.0174101472016737
1745585741.109006,0.0177837555107225
1745585741.126325,0.017933198834342
1745585741.1436038,0.017933198834342
1745585741.1610348,0.017933198834342
1745585741.1783214,0.017933198834342
1745585741.1963336,0.017933198834342
1745585741.213685,0.017933198834342
1745585741.231037,0.017933198834342
1745585741.2483568,0.017933198834342
1745585741.2656796,0.017933198834342
1745585741.2830763,0.017933198834342
1745585741.300555,0.017933198834342
1745585741.3178525,0.017933198834342
1745585741.3353057,0.017933198834342
1745585741.3526433,0.017933198834342
1745585741.3700926,0.0181573638197714
1745585741.3875215,0.0185309721288201
1745585741.405036,0.0186804154524397
1745585741.4226575,0.0186804154524397
1745585741.4401696,0.0186804154524397
1745585741.4577332,0.0186804154524397
1745585741.4753125,0.0186804154524397
1745585741.492786,0.0186804154524397
1745585741.5103188,0.0186804154524397
1745585741.5278552,0.0186804154524397
1745585741.5453374,0.0186804154524397
1745585741.5629165,0.0186804154524397
1745585741.580402,0.0186804154524397
1745585741.5978832,0.0186804154524397
1745585741.615491,0.0186804154524397
1745585741.6330547,0.0186804154524397
1745585741.6506186,0.0189045804378689
1745585741.6680932,0.0192781887469177
1745585741.6856203,0.0194276320705372
1745585741.7031102,0.0194276320705372
1745585741.7206874,0.0194276320705372
1745585741.738168,0.0194276320705372
1745585741.7557364,0.0194276320705372
1745585741.7732294,0.0194276320705372
1745585741.7908046,0.0194276320705372
1745585741.8082871,0.0194276320705372
1745585741.825811,0.0194276320705372
