iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,10,33,33,1,189,31821,24361,7440,32010,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",0.06253614086793419,0.121347978779048,85.47397494316101
2,index_1,10,10,23,23,1,221,82590,77644,4926,82811,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.11561084551284277,0.1882985877605918,464.2315309047699
3,index_2,10,10,116,116,1,167,24741,19378,5343,24908,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.05356178898982194,0.0986325935888814,67.0794677734375
4,index_3,10,10,809,809,1,140,41315,38162,3133,41455,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809""]",0.08475565031529995,0.144586415601883,102.72294521331787
5,index_4,10,10,197,273,0,136,133137,130237,2880,133273,"[""239"", ""307"", ""144"", ""120"", ""197"", ""287"", ""254"", ""7717"", ""2929"", ""273""]",0.2346549946593023,0.434357020100127,485.90265107154846
6,index_5,10,10,385,16,0,123,133485,127429,6038,133608,"[""36"", ""24"", ""24"", ""6"", ""16"", ""24"", ""16"", ""6"", ""12"", ""16""]",0.25822605349970157,0.4924157513263095,431.16046500205994
7,index_6,10,10,371,131,0,118,143008,140717,2271,143126,"[""69"", ""87"", ""39"", ""273"", ""179"", ""137"", ""65"", ""139"", ""495"", ""131""]",0.26983300736379795,0.5326160053799596,478.77798199653625
8,index_7,10,10,601,601,1,114,125919,120627,5272,126033,"[""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""13"", ""13"", ""601""]",0.22446398194266928,0.4441455577972054,448.5762917995453
9,index_8,10,10,25,25,1,92,47964,44655,3289,48056,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.08427914407486303,0.1285212583127848,162.4205584526062
10,index_9,10,10,55,55,1,103,33919,30069,3830,34022,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",0.06255439162749112,0.1315101247851752,88.35334587097168
11,index_10,10,10,540,540,1,91,34345,31537,2788,34436,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",0.05216551645221248,0.121049092131809,111.25029444694519
12,index_11,10,10,45,45,1,181,81845,77267,4558,82026,"[""45"", ""21"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""41"", ""10""]",0.1252231620911973,0.2252858103564223,376.6738474369049
