iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,1,1,33,33,1,194,4094,3184.0,908.0,4288,"[""33""]",0.008461000730028924,0.0160962182862614,78.8627541065216
2,index_1,1,1,23,19,0,226,25583,24860.0,721.0,25809,"[""19""]",0.04876354514594595,0.0965773097175681,526.5351455211639
3,index_2,1,1,116,116,1,172,3534,2994.0,538.0,3706,"[""116""]",0.007331560277685382,0.0139420775490665,67.94682168960571
4,index_3,1,1,809,809,1,145,6800,6215.0,583.0,6945,"[""809""]",0.013337933436843535,0.0260292005744375,132.19487118721008
5,index_4,1,1,197,2297,0,141,32213,31539.0,672.0,32354,"[""2297""]",0.06084321942509701,0.1210507419818094,670.2282302379608
6,index_5,1,1,385,24,0,128,26303,25749.0,552.0,26431,"[""24""]",0.049743411424574745,0.0989109621828626,547.1914081573486
7,index_6,1,1,371,,0,123,32768,,,32891,[],0.061813712349210424,0.1230852082336045,688.633780002594
8,index_7,1,1,601,601,1,119,15001,14333.0,666.0,15120,"[""601""]",0.028575956906080897,0.0566060315940641,304.1624484062195
9,index_8,1,1,25,25,1,97,8883,8536.0,345.0,8980,"[""25""]",0.017053533344727777,0.0336883676400191,176.09600281715393
10,index_9,1,1,55,55,1,108,8554,8117.0,435.0,8662,"[""55""]",0.0164794494218274,0.032491622786022,169.5714476108551
11,index_10,1,1,540,540,1,96,4461,3730.0,729.0,4557,"[""540""]",0.008780961146506196,0.0171134514121589,87.34487104415894
12,index_11,1,1,45,45,1,186,10481,10034.0,445.0,10667,"[""45""]",0.020374444133593673,0.039971278123504,209.77767324447632
13,index_12,1,1,204,204,1,181,2477,1855.0,620.0,2658,"[""204""]",0.005388491004226325,0.009992819530876,47.99489426612854
14,index_13,1,1,699,699,1,118,15811,15328.0,481.0,15929,"[""699""]",0.030086855884551525,0.0596577309717568,321.36128520965576
15,index_14,1,1,294,294,1,101,6526,6085.0,439.0,6627,"[""294""]",0.012661054501084412,0.0248922929631402,127.9855489730835
16,index_15,1,1,110,110,1,112,13858,13394.0,462.0,13970,"[""110""]",0.026412467202421002,0.0522977501196745,280.669979095459
17,index_16,1,1,721,721,1,145,8203,7484.0,717.0,8348,"[""721""]",0.01596146049785048,0.0312948779320249,162.08334255218506
18,index_17,1,1,315,15,0,100,28542,28364.0,176.0,28642,"[""15""]",0.05382543939022099,0.1071685016754427,601.9547305107117
19,index_18,1,1,468,468,1,100,5512,4647.0,863.0,5612,"[""468""]",0.01076121742620271,0.0210627094303494,109.18076848983765
20,index_19,1,1,902,14526,0,147,27759,27173.0,584.0,27906,"[""14526""]",0.05253705598006846,0.1044159885112494,581.6487743854523
21,index_20,1,1,211,211,1,170,24320,23638.0,680.0,24490,"[""211""]",0.046192427400480386,0.0916706558161799,504.96981716156006
22,index_21,1,1,80,80,1,109,15082,14639.0,441.0,15191,"[""80""]",0.02869003180010448,0.0569052178075634,306.73780131340027
23,index_22,1,1,480,480,1,131,8432,7797.0,633.0,8563,"[""480""]",0.016337312776058037,0.0321325993298229,167.2476887702942
24,index_23,1,1,236,246,0,118,10421,9890.0,529.0,10539,"[""246""]",0.02000799047087025,0.0394925801819052,207.73794102668762
25,index_24,1,1,73,73,1,159,6301,5461.0,838.0,6460,"[""73""]",0.01245717962597142,0.0242340832934417,123.43718218803406
26,index_25,1,1,113,113,1,402,17374,16614.0,758.0,17776,"[""113""]",0.03407152573776302,0.0665390138822402,355.07807064056396
27,index_26,1,1,127,7,0,208,29226,28572.0,652.0,29434,"[""7""]",0.055508340542246626,0.1101603638104355,611.7255249023438
28,index_27,1,1,104,104,1,199,8998,8247.0,749.0,9197,"[""104""]",0.017649945254807533,0.0344662517951173,181.25686359405518
29,index_28,1,1,104,104,1,124,12179,11616.0,561.0,12303,"[""104""]",0.023317743226109668,0.0460746768788894,245.05936813354492
30,index_29,1,1,321,321,1,109,7710,6793.0,915.0,7819,"[""321""]",0.014904975261478848,0.0293202489229296,152.46412348747253
