iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,1,1,A,A,1,173,2892,2076,814,3065,"[""A""]",0.007593601800099562,0.0143465590674736,46.686585426330566
2,aqua_rat_test_1,1,1,E,E,1,153,2216,1698,516,2369,"[""E""]",0.005921624260100392,0.0110588059478442,36.61388421058655
3,aqua_rat_test_2,1,1,A,A,1,95,2473,2013,458,2568,"[""A""]",0.006250967068414146,0.0120301875513711,40.88990902900696
4,aqua_rat_test_3,1,1,B,B,1,141,1363,934,427,1504,"[""B""]",0.003873794619810052,0.0070238362101172,22.453593969345093
5,aqua_rat_test_4,1,1,B,B,1,106,623,411,210,729,"[""B""]",0.0019824628379670503,0.0034371964432489,10.277381658554077
6,aqua_rat_test_5,1,1,D,D,1,164,1439,1035,402,1603,"[""D""]",0.004158709640501524,0.0075468878427856,23.87322473526001
7,aqua_rat_test_6,1,1,D,D,1,122,1194,901,291,1316,"[""D""]",0.0033904484689005333,0.0062018979302099,19.754400730133057
8,aqua_rat_test_7,1,1,C,C,1,137,1359,1033,324,1496,"[""C""]",0.003845828813057627,0.0070238362101172,22.46685028076172
9,aqua_rat_test_8,1,1,E,E,1,128,1992,1631,359,2120,"[""E""]",0.005281943735488869,0.0099379810206978,33.217541456222534
10,aqua_rat_test_9,1,1,D,D,1,115,671,454,215,786,"[""D""]",0.0021365272779165414,0.0037360830904878,11.141568660736084
11,aqua_rat_test_10,1,1,B,C,0,158,4180,3389,789,4338,"[""C""]",0.010531070804316079,0.0203242920122543,69.87424612045288
12,aqua_rat_test_11,1,1,A,A,1,146,1165,871,292,1311,"[""A""]",0.003434887447690779,0.0061271762684002,19.311542987823486
13,aqua_rat_test_12,1,1,C,C,1,118,2237,1825,410,2355,"[""C""]",0.005807245970316179,0.0110588059478442,37.089847564697266
14,aqua_rat_test_13,1,1,D,D,1,81,484,320,162,565,"[""D""]",0.0015413658502243998,0.0026899798251512,8.24764895439148
15,aqua_rat_test_14,1,1,C,C,1,99,672,527,143,771,"[""C""]",0.0020641859074945388,0.0036613614286781,11.14401626586914
16,aqua_rat_test_15,1,1,A,A,1,109,713,445,266,822,"[""A""]",0.0022066470000929087,0.0038855264141074,11.792299747467041
17,aqua_rat_test_16,1,1,A,A,1,143,7235,6621,612,7378,"[""A""]",0.017594612108596194,0.0345214077561084,121.84144186973572
18,aqua_rat_test_17,1,1,D,D,1,151,1540,1254,284,1691,"[""D""]",0.004333856384965955,0.0079204961518344,25.576709508895874
19,aqua_rat_test_18,1,1,D,D,1,183,1093,657,434,1276,"[""D""]",0.0034395208133325915,0.0059777329447806,18.071821451187134
20,aqua_rat_test_19,1,1,C,C,1,106,925,702,221,1031,"[""C""]",0.0026876372000783086,0.0048569080176342,15.37177848815918
21,aqua_rat_test_20,1,1,C,E,0,122,10534,9882,650,10656,"[""E""]",0.025199869805271502,0.0497646267652992,200.77276158332825
22,aqua_rat_test_21,1,1,A,A,1,141,3101,2529,570,3242,"[""A""]",0.007932182706486976,0.015168497347381,51.601831674575806
23,aqua_rat_test_22,1,1,E,E,1,142,2830,2058,770,2972,"[""E""]",0.007304055643610894,0.013898229096615,47.160252809524536
24,aqua_rat_test_23,1,1,A,A,1,144,1600,1023,575,1744,"[""A""]",0.004441268773817483,0.0081446611372636,26.518808603286743
25,aqua_rat_test_24,1,1,D,D,1,137,970,764,204,1107,"[""D""]",0.0029374086681749163,0.0052305163266831,16.08604145050049
26,aqua_rat_test_25,1,1,D,D,1,123,825,613,210,948,"[""D""]",0.00253347190805155,0.0044832997085855,13.721627235412598
27,aqua_rat_test_26,1,1,C,C,1,109,765,532,231,874,"[""C""]",0.0023280925610922364,0.0041096913995367,12.674588441848755
28,aqua_rat_test_27,1,1,A,A,1,136,1275,877,396,1411,"[""A""]",0.0036449519656924535,0.0066502279010685,21.207356691360474
29,aqua_rat_test_28,1,1,B,B,1,127,704,431,271,831,"[""B""]",0.002269670477471371,0.0038855264141074,11.59708547592163
30,aqua_rat_test_29,1,1,A,A,1,112,863,725,136,975,"[""A""]",0.002570927351236525,0.0045580213703952,14.298590183258057
31,aqua_rat_test_30,1,1,B,B,1,121,829,652,175,950,"[""B""]",0.002533505995354229,0.0044832997085855,13.636605739593506
32,aqua_rat_test_31,1,1,A,A,1,141,1023,783,238,1164,"[""A""]",0.0030799494755933948,0.0054546813121123,16.940101623535156
33,aqua_rat_test_32,1,1,B,C,0,131,12352,11566,784,12483,"[""C""]",0.02948703579167596,0.0583576178734215,247.5567831993103
34,aqua_rat_test_33,1,1,B,B,1,133,486,356,128,619,"[""B""]",0.0017887074351743022,0.0029141448105806,8.116243124008179
35,aqua_rat_test_34,1,1,B,B,1,143,1511,1203,306,1654,"[""B""]",0.004228820772997769,0.0077710528282148,25.05299210548401
36,aqua_rat_test_35,1,1,A,A,1,118,911,722,187,1029,"[""A""]",0.0027109773503140493,0.0048569080176342,15.084268569946289
37,aqua_rat_test_36,1,1,D,D,1,144,1124,767,355,1268,"[""D""]",0.0033298339131574255,0.0059777329447806,18.65668773651123
38,aqua_rat_test_37,1,1,A,A,1,127,1062,761,299,1189,"[""A""]",0.003105663043580692,0.0056041246357319,17.515077590942383
39,aqua_rat_test_38,1,1,D,D,1,132,627,420,205,759,"[""D""]",0.0021133002055381536,0.0035866397668684,10.325084924697876
40,aqua_rat_test_39,1,1,A,A,1,126,1534,924,608,1660,"[""A""]",0.004203117831968959,0.0077710528282148,25.42614221572876
41,aqua_rat_test_40,1,1,A,A,1,130,1391,831,558,1521,"[""A""]",0.003887836285752133,0.007098557871927,23.122292280197144
42,aqua_rat_test_41,1,1,A,A,1,145,3117,2697,418,3262,"[""A""]",0.007988241874091149,0.0152432190091907,51.830716133117676
43,aqua_rat_test_42,1,1,C,C,1,89,928,724,202,1017,"[""C""]",0.0026152581633415058,0.0047821863558245,15.352009773254395
44,aqua_rat_test_43,1,1,A,A,1,127,1539,1169,368,1666,"[""A""]",0.00421941911603444,0.0078457744900246,25.364001989364624
45,aqua_rat_test_44,1,1,B,B,1,129,922,678,242,1051,"[""B""]",0.0027882039619337214,0.004931629679444,15.202025175094604
46,aqua_rat_test_45,1,1,B,B,1,123,2008,1569,437,2131,"[""B""]",0.005295860568783623,0.0100127026825076,33.24456310272217
47,aqua_rat_test_46,1,1,E,E,1,132,803,502,299,935,"[""E""]",0.0025242522041261316,0.0044085780467757,13.248089790344238
48,aqua_rat_test_47,1,1,A,A,1,148,737,564,171,885,"[""A""]",0.0024448278872191112,0.0041844130613465,12.172656059265137
