iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,0,0.98,fixed,33,33,1,194,41124,41318,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",40,0.06610283810014304,0.1232486483343991,131.97432780265808
2,index_1,8,8,0,0.98,fixed,23,23,1,226,79404,79630,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",87,0.12289685265696083,0.2169059938375676,309.5932993888855
3,index_2,8,2,0,0.98,fixed,116,116,1,172,28694,28866,"[""116"", ""116""]",26,0.04821824574645798,0.1027847218184989,88.35795593261719
4,index_3,8,8,0,0.98,fixed,809,809,1,145,56354,56499,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",56,0.09027171524573162,0.1730131969071565,183.35150337219238
5,index_4,8,1,0,0.98,fixed,197,593,0,141,83381,83522,"[""593""]",75,0.08131017280632755,0.2237660601127841,738.9942359924316
6,index_5,8,8,0,0.98,fixed,385,24,0,128,165922,166050,"[""12"", ""24"", ""12"", ""12"", ""24"", ""24"", ""24"", ""24""]",100,0.27955907229013555,0.5455496773443405,636.2051045894623
7,index_6,8,1,0,0.98,fixed,371,369,0,123,55980,56103,"[""369""]",39,0.054507735823069,0.1483634672402767,517.035975933075
8,index_7,8,8,0,0.98,fixed,601,601,1,119,148328,148447,"[""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601"", ""601""]",100,0.2088781944902016,0.3802104528806465,711.4275028705597
9,index_8,8,8,0,0.98,fixed,25,25,1,97,61702,61799,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",76,0.08975012783382347,0.1562699843032381,244.56553888320923
10,index_9,8,8,0,0.98,fixed,55,55,1,108,45395,45503,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",47,0.06231177631134955,0.1330155223533515,169.19165897369385
11,index_10,8,8,0,0.98,fixed,540,540,1,96,43808,43904,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]",44,0.06760299093457699,0.1297598976803674,144.09853792190552
12,index_11,8,8,0,0.98,fixed,45,45,1,186,73960,74146,"[""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45""]",77,0.12314587756089894,0.2181268530899366,253.4891345500946
13,index_12,8,8,0,0.98,fixed,204,204,1,181,25433,25614,"[""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204""]",22,0.04460088873126068,0.0865065984535783,76.74278807640076
14,index_13,8,8,0,0.98,fixed,699,699,1,118,109180,109298,"[""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699""]",100,0.14288772185534498,0.2685890355211906,570.941174030304
15,index_14,8,1,0,0.98,fixed,294,294,1,101,32893,32994,"[""294""]",35,0.04196774280314453,0.104819487239114,132.88691210746765
16,index_15,8,8,0,0.98,fixed,110,110,1,112,85454,85566,"[""155"", ""134"", ""110"", ""179"", ""110"", ""134"", ""110"", ""155""]",100,0.10963765766265245,0.2162664961339456,429.05654668807983
17,index_16,8,8,0,0.98,fixed,721,721,1,145,82431,82576,"[""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721""]",95,0.10251649014757688,0.234870065693855,422.1622395515442
18,index_17,8,8,0,0.98,fixed,315,15,0,100,198092,198192,"[""15"", ""9"", ""15"", ""6"", ""15"", ""15"", ""9"", ""3""]",100,0.3102495937514144,0.5343293994535201,882.0627641677856
19,index_18,8,8,0,0.98,fixed,468,468,1,100,79554,79654,"[""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468""]",99,0.1134317412087072,0.2097552467879774,337.01042675971985
20,index_19,8,8,0,0.98,fixed,902,902,1,147,182622,182769,"[""62"", ""70"", ""34322"", ""902"", ""1024"", ""59048"", ""902"", ""450""]",100,0.27937721595157694,0.4520667403057962,818.6921257972717
21,index_20,8,7,0,0.98,fixed,211,211,1,170,230013,230183,"[""211"", ""211"", ""76"", ""211"", ""331"", ""841"", ""121""]",100,0.3384495524697401,0.5901982442881228,1149.9737775325775
22,index_21,8,8,0,0.98,fixed,80,80,1,109,156496,156605,"[""80"", ""80"", ""80"", ""80"", ""80"", ""80"", ""80"", ""80""]",100,0.21555469858162168,0.4119527934422418,765.0763647556305
23,index_22,8,8,0,0.98,fixed,480,480,1,131,79734,79865,"[""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480""]",84,0.12305027178890274,0.2446369397128074,300.47842502593994
24,index_23,8,8,0,0.98,fixed,236,236,1,118,82234,82352,"[""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236""]",89,0.10827952834805195,0.2251031916749026,390.5110533237457
25,index_24,8,8,0,0.98,fixed,73,73,1,159,43628,43787,"[""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73""]",40,0.07377532995666845,0.1520841811522586,133.04068994522095
26,index_25,8,1,0,0.98,fixed,113,113,1,402,62223,62625,"[""113""]",64,0.08216782950650338,0.2047555374687518,308.51070165634155
27,index_26,8,8,0,0.98,fixed,127,17,0,208,242926,243134,"[""17"", ""877"", ""27"", ""68"", ""17"", ""31"", ""481"", ""127""]",100,0.3818366451896322,0.7231556304865996,1116.4817564487457
28,index_27,8,2,0,0.98,fixed,104,104,1,199,50029,50228,"[""104"", ""104""]",57,0.0735394445221919,0.1549328527411196,189.55671882629395
29,index_28,8,8,0,0.98,fixed,104,104,1,124,87232,87356,"[""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104""]",94,0.11665912591877747,0.2327771641183652,407.2498037815094
30,index_29,8,2,0,0.98,fixed,321,321,1,109,53002,53111,"[""321"", ""321""]",50,0.0663598119385302,0.1688273937561769,243.37076950073242
