iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,3,0,0.6,fixed,33,33,1,189,14508,14697,"[""33"", ""33"", ""33""]",19,0.02698988570746702,0.0413210789807965,58.38850927352905
2,index_1,8,1,0,0.6,fixed,23,23,1,221,11858,12079,"[""23""]",18,0.018066479374798865,0.0309347679892401,75.81616997718811
3,index_2,8,2,0,0.6,fixed,116,116,1,167,11010,11177,"[""116"", ""116""]",14,0.017555993814736808,0.0334753044907718,56.09301137924194
4,index_3,8,1,0,0.6,fixed,809,809,1,140,8572,8712,"[""809""]",9,0.012789873082805823,0.026302024957035,67.64961838722229
5,index_4,8,1,0,0.6,fixed,197,36,0,136,23732,23868,"[""36""]",7,0.04705433182221507,0.092580138982291,402.8719003200531
6,index_5,8,1,0,0.6,fixed,385,16,0,123,26716,26839,"[""16""]",18,0.0399868211714638,0.0724800119554659,298.3571689128876
7,index_6,8,1,0,0.6,fixed,371,38,0,118,18379,18497,"[""38""]",9,0.03314031290815741,0.0640364641709632,257.01889061927795
8,index_7,8,1,0,0.6,fixed,601,401,0,114,20169,20283,"[""401""]",18,0.027493507916975087,0.0449824404094747,165.21438241004944
9,index_8,8,1,0,0.6,fixed,25,25,1,92,17030,17122,"[""25""]",17,0.025200109410703744,0.0446835537622356,166.03418684005737
10,index_9,8,1,0,0.6,fixed,55,55,1,103,9393,9496,"[""55""]",13,0.014226327720059061,0.0224912202047373,77.53883862495422
11,index_10,8,2,0,0.6,fixed,540,540,1,91,11568,11659,"[""540"", ""540""]",16,0.020048672489618984,0.0370619442576403,45.319122314453125
12,index_11,8,1,0,0.6,fixed,45,45,1,181,10946,11127,"[""45""]",14,0.0170711861473904,0.0274975715459911,94.45481967926025
13,index_12,8,1,0,0.6,fixed,204,204,1,176,8863,9039,"[""204""]",16,0.014585118812988377,0.0251064783680788,49.32756209373474
14,index_13,8,1,0,0.6,fixed,699,699,1,113,26586,26699,"[""699""]",25,0.03750096878408851,0.0632892475528655,256.51585268974304
15,index_14,8,1,0,0.6,fixed,294,294,1,96,8156,8252,"[""294""]",8,0.01212226004597754,0.0209220653067324,70.1596212387085
16,index_15,8,1,0,0.6,fixed,110,110,1,107,12299,12406,"[""110""]",17,0.01757749735494192,0.0264514682806545,93.1679413318634
17,index_16,8,1,0,0.6,fixed,721,721,1,140,13785,13925,"[""721""]",18,0.020763570593157466,0.0336247478143914,118.31706929206848
18,index_17,8,1,0,0.6,fixed,315,36,0,95,18870,18965,"[""36""]",10,0.035030606612014153,0.0682955988941194,284.4158890247345
19,index_18,8,1,0,0.6,fixed,468,468,1,95,11481,11576,"[""468""]",9,0.01761194629013691,0.0315325412837181,114.14253044128418
20,index_19,8,1,0,0.6,fixed,902,59048,0,142,15975,16117,"[""59048""]",8,0.030705527302296014,0.0597026077859971,241.42694687843323
21,index_20,8,1,0,0.6,fixed,211,211,1,165,23412,23577,"[""211""]",14,0.039947119812074695,0.0759919300605245,321.53363513946533
22,index_21,8,1,0,0.6,fixed,80,80,1,104,22275,22379,"[""80""]",9,0.04180939381610938,0.0818202196816857,352.4285502433777
23,index_22,8,0,0,0.6,fixed,480,,0,126,15540,15666,[],11,0.028963561325279503,0.0558918030336994,225.79656600952148
24,index_23,8,1,0,0.6,fixed,236,139,0,113,21395,21508,"[""139""]",12,0.03834646933140273,0.0742733318389,314.75360774993896
25,index_24,8,1,0,0.6,fixed,73,73,1,154,8444,8598,"[""73""]",11,0.012864551705254228,0.0224912202047373,68.90532779693604
26,index_25,8,1,0,0.6,fixed,113,113,1,397,17873,18270,"[""113""]",12,0.03296110849531943,0.0607487110513338,245.01593685150146
27,index_26,8,1,0,0.6,fixed,127,7,0,203,18877,19080,"[""7""]",11,0.03426065831791271,0.0654561757453485,272.0664577484131
28,index_27,8,1,0,0.6,fixed,104,104,1,194,14413,14607,"[""104""]",11,0.02420717817002673,0.0443846671149966,165.8591434955597
29,index_28,8,1,0,0.6,fixed,104,104,1,119,15696,15815,"[""104""]",11,0.026453809078502238,0.0499140700889187,193.46703910827637
30,index_29,8,1,0,0.6,fixed,321,321,1,104,9714,9818,"[""321""]",9,0.013795756023334485,0.0271986848987521,75.91834449768066
