iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.1,fixed,C,C,1,153,11068,11221,"[""C""]",10,0.010476892547675412,0.0331376082785884,65.01903057098389
2,index_1,16,1,0,0.1,fixed,D,B,0,160,21499,21659,"[""B""]",6,0.029556697091651034,0.0573803848613452,382.7139608860016
3,index_2,16,1,0,0.1,fixed,C,C,1,184,17350,17534,"[""C""]",23,0.01977065931977042,0.0472065577582698,59.106221437454224
4,index_3,16,1,0,0.1,fixed,B,D,0,158,13717,13875,"[""D""]",13,0.012807934851646809,0.0409859891866751,68.12583804130554
5,index_4,16,1,0,0.1,fixed,C,C,1,390,18231,18621,"[""C""]",21,0.0195635829566265,0.0483692808557641,97.00185298919678
6,index_5,16,1,0,0.1,fixed,C,C,1,204,24303,24507,"[""C""]",15,0.028421433831366347,0.0530783094006162,345.3795440196991
7,index_6,16,1,0,0.1,fixed,C,C,1,196,10825,11021,"[""C""]",10,0.010752416310913301,0.0357537352479506,69.37004899978638
8,index_7,16,1,0,0.1,fixed,D,D,1,476,21289,21765,"[""D""]",15,0.021907732175968062,0.0667984419510493,147.48078608512878
9,index_8,16,1,0,0.1,fixed,A,A,1,267,10945,11212,"[""A""]",10,0.011723266486476779,0.0340096506017092,78.36442971229553
10,index_9,16,1,0,0.1,fixed,C,C,1,153,8327,8480,"[""C""]",10,0.009899705233495808,0.02871926050811,32.79831647872925
11,index_10,16,1,0,0.1,fixed,A,A,1,404,12636,13040,"[""A""]",13,0.015468268681600401,0.0492994593337596,66.24919843673706
12,index_11,16,1,0,0.1,fixed,D,D,1,179,22594,22773,"[""D""]",21,0.020077917354238452,0.0498808208825067,109.93697309494019
13,index_12,16,1,0,0.1,fixed,A,A,1,345,16471,16816,"[""A""]",8,0.021717744588939197,0.0397651299343061,236.275057554245
14,index_13,16,1,0,0.1,fixed,D,A,0,153,10210,10363,"[""A""]",8,0.009873169501658117,0.0340096506017092,67.83772873878479
15,index_14,16,2,0,0.1,fixed,C,C,1,307,13610,13917,"[""C"", ""C""]",20,0.017743255927021525,0.0382535899075635,57.24889922142029
16,index_15,16,1,0,0.1,fixed,B,B,1,226,17327,17553,"[""B""]",8,0.021282923022306315,0.0394163130050578,237.830096244812
17,index_16,16,1,0,0.1,fixed,C,C,1,163,10922,11085,"[""C""]",11,0.011421022378186122,0.0353467821638276,47.79914140701294
18,index_17,16,1,0,0.1,fixed,B,A,0,250,20359,20609,"[""A""]",17,0.01874509266242583,0.0461019708156502,133.66610074043274
19,index_18,16,1,0,0.1,fixed,A,B,0,548,16411,16959,"[""B""]",13,0.019717747760686424,0.0567408871577234,153.7513415813446
20,index_19,16,9,0,0.1,fixed,A,A,1,203,15973,16176,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.03098128544323528,0.0545317132724841,28.660675764083862
21,index_20,16,1,0,0.1,fixed,B,B,1,282,15426,15708,"[""B""]",7,0.017621422414773612,0.0437183884657869,160.43831133842468
22,index_21,16,1,0,0.1,fixed,D,C,0,142,10727,10869,"[""C""]",11,0.010226629853232212,0.0353467821638276,56.17773699760437
23,index_22,16,1,0,0.1,fixed,C,D,0,280,16098,16378,"[""D""]",10,0.01934743421501421,0.0347654206150804,195.71255469322205
