iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,16,C,C,1,156,62008,58083,3893,62164,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.08520332458591948,0.1600646242221158,129.58888864517212
2,index_1,16,16,D,D,1,163,191653,188231,3390,191816,"[""C"", ""D"", ""C"", ""D"", ""C"", ""B"", ""C"", ""D"", ""B"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D""]",0.2823351564314978,0.5506223073240786,405.4016435146332
3,index_2,16,16,C,C,1,187,44738,37731,6975,44925,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.062248654747091924,0.1287099090473911,88.45635771751404
4,index_3,16,16,B,D,0,161,67497,63850,3612,67658,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D""]",0.08164198218373504,0.1260770703685974,185.03480458259583
5,index_4,16,16,C,C,1,393,49314,42746,6534,49707,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0726281037317626,0.1415150789851603,94.81175398826599
6,index_5,16,16,C,C,1,207,175367,170077,5258,175574,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2587706532077997,0.4926400191479176,473.3391942977905
7,index_6,16,16,C,C,1,199,48803,41915,6856,49002,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.07991077761658066,0.1549186213499281,83.07996344566345
8,index_7,16,16,D,D,1,479,74599,71569,2998,75078,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.09791471229120165,0.1877692675921494,174.0685818195343
9,index_8,16,16,A,A,1,270,78158,72927,5199,78428,"[""A"", ""B"", ""B"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""B"", ""A"", ""A""]",0.09806972578386167,0.1932144566778363,201.61087727546692
10,index_9,16,16,C,C,1,156,70862,67586,3244,71018,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.06945970752825807,0.1700574437529918,225.0195779800415
11,index_10,16,16,A,A,1,407,30874,26136,4706,31281,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A""]",0.03383710592901589,0.0794638583054092,83.25835609436035
12,index_11,16,16,D,D,1,182,82688,74417,8239,82870,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.11449458362860779,0.2132599329822881,173.58747720718384
13,index_12,16,16,A,A,1,348,146512,142974,3506,146860,"[""A"", ""A"", ""D"", ""A"", ""B"", ""B"", ""B"", ""B"", ""D"", ""A"", ""D"", ""D"", ""B"", ""A"", ""A"", ""B""]",0.23525194876050676,0.4460866443274294,278.3293573856354
14,index_13,16,16,D,A,0,156,54190,49614,4543,54346,"[""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.05594682008316371,0.125837721397798,174.7998764514923
15,index_14,16,16,C,C,1,310,43976,39235,4709,44286,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D""]",0.0707335639139577,0.1209909047391096,78.84338641166687
16,index_15,16,16,B,B,1,229,181095,175555,5508,181324,"[""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""A""]",0.25321696688199175,0.4999401627573001,394.1987042427063
17,index_16,16,16,C,C,1,166,31449,26139,5278,31615,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.03163225215588162,0.0761129727142173,91.137699842453
18,index_17,16,16,B,A,0,253,73896,65953,7911,74149,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1040557349076538,0.1889660124461465,160.16245079040527
19,index_18,16,16,A,B,0,551,124786,120979,3775,125337,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.19382387229320205,0.3807443752991862,247.6651647090912
20,index_19,16,16,A,A,1,206,14183,11828,2323,14389,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.020981724889024694,0.0438606988989946,27.26923966407776
21,index_20,16,16,B,B,1,285,120066,116012,4010,120351,"[""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.1426841227352406,0.3179751077070368,297.3683936595917
22,index_21,16,16,D,D,1,145,33430,30597,2805,33575,"[""C"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D""]",0.037908683696909834,0.0647438966012445,101.07962155342102
23,index_22,16,16,C,D,0,283,169922,166725,3165,170205,"[""B"", ""D"", ""D"", ""C"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D""]",0.2622301578266754,0.4660124461464815,341.5612576007843
24,index_23,16,16,B,A,0,233,204723,199218,5473,204956,"[""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D""]",0.29214316465963347,0.5546912398276687,454.28407073020935
25,index_24,16,16,B,B,1,371,136310,133140,3138,136681,"[""B"", ""B"", ""B"", ""B"", ""D"", ""A"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C""]",0.21273129085873524,0.36668262326472,265.35104608535767
