iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,32,32,103,103,1,79,187011,170306,16641,187090,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""670"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",0.2429006642404574,0.442426959575581,324.38390493392944
2,index_1,32,32,3375,3375,1,148,68760,57673,11023,68908,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",0.12013893522919455,0.2663827243517895,67.91005659103394
3,index_2,32,32,\frac{1}{576},576,0,167,636136,591154,12152,636303,"[""576"", ""576"", ""120932352"", ""576"", ""\\dfrac{1}{576}"", ""2^{\\sqrt{36 + 24 \\log_{2} 3}}"", ""4096"", ""4096"", ""2^{12} \\cdot 3^{10}"", ""7776"", ""576"", ""2^{22}"", ""\\dfrac{1}{576}"", ""2^{11} \\cdot 3^{10}"", ""4"", ""18^{10}"", ""36"", ""1024"", ""\\dfrac{1}{576}"", ""7776"", ""576"", ""1024"", ""576"", ""\\dfrac{1}{576}"", ""576"", ""\\dfrac{1}{576}"", ""192"", ""576"", ""576"", ""512"", ""2^{104} \\cdot 3^{118}""]",0.636692139366877,0.9999252783381902,1668.978189945221
4,index_3,32,32,-984,-984,1,118,421318,409504,11750,421436,"[""-984"", ""-984"", ""-984"", ""3067"", ""3063"", ""-982"", ""-984"", ""3063"", ""-983"", ""-997"", ""3068"", ""2025"", ""2078"", ""-984"", ""2025"", ""-983"", ""-984"", ""-983"", ""-984"", ""-984"", ""-984"", ""-984"", ""3"", ""-984"", ""-984"", ""2"", ""-987"", ""-983"", ""2"", ""-933"", ""-987"", ""-984""]",0.6213395006598655,0.9999252783381902,729.7930798530579
5,index_4,32,32,890,890,1,138,202810,185407,17339,202948,"[""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""9000"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""9000"", ""9000"", ""890"", ""890"", ""890"", ""9000"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890""]",0.35504008123970726,0.6881865052678772,231.9474003314972
6,index_5,32,32,\frac{1311}{2017},\dfrac{1311}{2017},1,108,344286,323623,20599,344394,"[""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1}{2017}"", ""1 - \\frac{1}{2025!}"", ""\\dfrac{1311}{2017}"", ""1 - \\dfrac{1}{2025!}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{706}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1840}{2017}"", ""\\dfrac{1}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2016}{2017}"", ""\\dfrac{1981}{2017}"", ""\\dfrac{2025! - 1}{2025!}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2016}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""1 - \\dfrac{1}{2025!}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""0"", ""\\dfrac{1}{2017}"", ""\\dfrac{1311}{2017}""]",0.5267308846743726,0.8412911903160727,571.721645116806
7,index_6,32,32,\frac{9 \sqrt{23}}{23},2,0,138,641051,624996,15991,641189,"[""2"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""2"", ""\\dfrac{\\sqrt{506}}{12}"", ""\\dfrac{\\sqrt{14}}{2}"", ""\\sqrt{\\dfrac{1691}{480}}"", ""\\dfrac{\\sqrt{506}}{12}"", ""2"", ""\\dfrac{3}{\\sqrt{2}}"", ""\\dfrac{\\sqrt{13}}{2}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{3}{2}"", ""\\dfrac{2\\sqrt{22}}{5}"", ""\\sqrt{\\dfrac{7}{2}}"", ""2"", ""\\sqrt{7}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{2\\sqrt{22}}{5}"", ""\\dfrac{15}{8}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""2"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\frac{3}{2} + \\frac{\\sqrt{7}}{7}"", ""\\dfrac{\\sqrt{17} + 3}{4}"", ""1"", ""2"", ""2"", ""3"", ""\\dfrac{\\sqrt{13}}{2}""]",0.732590702570496,1.0,1448.406432390213
8,index_7,32,32,1-\frac{2}{\pi},\dfrac{1}{2},0,151,604919,463935,9856,605070,"[""0"", ""\\dfrac{1}{2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{3}"", ""0"", ""\\dfrac{1}{e}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{\\sqrt{3} - 1}{2}"", ""\\dfrac{1}{3}"", ""\\dfrac{91}{250}"", ""\\dfrac{1}{3}"", ""\\dfrac{1}{4}"", ""\\dfrac{9}{25}"", ""\\dfrac{1}{2}"", ""\\dfrac{1}{3}"", ""\\dfrac{11}{30}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{2}"", ""1 - \\dfrac{4}{\\pi}"", ""\\frac{1}{2}"", ""\\dfrac{4}{11}"", ""\\dfrac{1}{e}"", ""\\dfrac{1}{2}"", ""\\dfrac{1}{2 + \\sqrt{3}}"", ""\\dfrac{4}{11}"", ""\\dfrac{2975}{8192}""]",0.7978828160966202,1.0,1292.0036737918854
9,index_8,32,32,1037,1037,1,238,362106,347932,14110,362344,"[""0"", ""1037"", ""1037"", ""1037"", ""992"", ""0"", ""1037"", ""1037"", ""992"", ""992"", ""0"", ""1037"", ""1037"", ""1037"", ""1013"", ""1037"", ""990"", ""1037"", ""1982"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""991"", ""1037"", ""990"", ""1037"", ""992"", ""0""]",0.5497862555521884,0.9996263916909512,592.00630235672
10,index_9,32,32,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",-3,0,141,668564,626440,9294,668705,"[""-4"", ""-4"", ""-4"", ""-3"", ""\\dfrac{1 - \\sqrt{73}}{2}"", ""-5"", ""\\frac{-1 - \\sqrt{17}}{2}"", ""\\frac{-3 - \\sqrt{21}}{2}"", ""-3"", ""-4"", ""\\frac{-1 - \\sqrt{17}}{2}"", ""-3"", ""\\frac{1 - \\sqrt{73}}{2}"", ""-3"", ""1"", ""-4"", ""-3"", ""-5"", ""-6"", ""-3"", ""-3"", ""-4"", ""-3"", ""2"", ""-6"", ""\\dfrac{-1 + \\sqrt{17}}{2}"", ""-7"", ""-5"", ""-2"", ""-3"", ""-6""]",0.7301907557279254,1.0,1573.348355770111
