iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,1,1,A,A,1,178,2814,2208.0,604.0,2992,"[""A""]",0.006007552884218821,0.011249401627573,54.31253910064697
2,aqua_rat_test_1,1,1,E,E,1,158,2487,2161.0,324.0,2645,"[""E""]",0.00532128174067496,0.009992819530876,47.49341702461243
3,aqua_rat_test_2,1,1,A,A,1,100,1668,1406.0,260.0,1768,"[""A""]",0.0035729538244351133,0.0067017711823839,31.898125886917114
4,aqua_rat_test_3,1,1,B,B,1,146,1492,1267.0,223.0,1638,"[""B""]",0.0034156124143401114,0.006223073240785,28.489391326904297
5,aqua_rat_test_4,1,1,B,B,1,111,769,541.0,226.0,880,"[""B""]",0.001932354385681289,0.003350885591192,14.63725471496582
6,aqua_rat_test_5,1,1,D,D,1,169,1371,1138.0,231.0,1540,"[""D""]",0.0032750859353520034,0.0058640497845858,26.017329216003418
7,aqua_rat_test_6,1,1,D,D,1,127,1728,1528.0,198.0,1855,"[""D""]",0.003786012052999483,0.0070009573958832,32.96103048324585
8,aqua_rat_test_7,1,1,C,C,1,142,853,623.0,228.0,995,"[""C""]",0.0022051495342503987,0.0038295835327908,16.283043146133423
9,aqua_rat_test_8,1,1,E,E,1,133,2568,2343.0,223.0,2701,"[""E""]",0.005379342497476491,0.0101723312589755,49.208144426345825
10,aqua_rat_test_9,1,1,D,D,1,120,1079,743.0,332.0,1199,"[""D""]",0.0025459084623157863,0.0045476304451891,20.607846975326538
11,aqua_rat_test_10,1,1,B,C,0,163,3277,2842.0,433.0,3440,"[""C""]",0.0068173202203003075,0.0129248444231689,63.007721185684204
12,aqua_rat_test_11,1,1,A,A,1,151,1207,890.0,315.0,1358,"[""A""]",0.0029011155881168292,0.0051460028721876,22.99821949005127
13,aqua_rat_test_12,1,1,C,C,1,123,1903,1471.0,430.0,2026,"[""C""]",0.004098348290967848,0.0076591670655816,36.32215404510498
14,aqua_rat_test_13,1,1,D,D,1,86,413,298.0,113.0,499,"[""D""]",0.0011724630743507527,0.0019746290090952,7.859679937362671
15,aqua_rat_test_14,1,1,C,C,1,104,481,371.0,108.0,585,"[""C""]",0.0013670699514746723,0.0022738152225945,9.145997047424316
16,aqua_rat_test_15,1,1,A,A,1,114,568,366.0,200.0,682,"[""A""]",0.0015674413048178014,0.0026328386787937,10.843715906143188
17,aqua_rat_test_16,1,1,A,A,1,148,4563,4352.0,209.0,4711,"[""A""]",0.009166071790426748,0.0177118238391574,88.71599888801575
18,aqua_rat_test_17,1,1,D,D,1,156,1156,961.0,193.0,1312,"[""D""]",0.00282434888598254,0.004966491144088,22.301603078842163
19,aqua_rat_test_18,1,1,D,D,1,188,642,504.0,136.0,830,"[""D""]",0.0019817015292276988,0.0031713738630924,12.376903295516968
20,aqua_rat_test_19,1,1,C,C,1,111,938,688.0,248.0,1049,"[""C""]",0.0022486440715120226,0.0040090952608903,17.994352102279663
21,aqua_rat_test_20,1,1,C,,0,127,32768,,,32895,[],0.06182867120337739,0.1230852082336045,684.3885161876678
22,aqua_rat_test_21,1,1,A,A,1,146,4518,4049.0,467.0,4664,"[""A""]",0.009074458874825683,0.0175323121110578,87.4796621799469
23,aqua_rat_test_22,1,1,E,E,1,147,2593,2360.0,231.0,2740,"[""E""]",0.005478406367679092,0.0103518429870751,50.1704158782959
24,aqua_rat_test_23,1,1,A,A,1,149,2063,1755.0,306.0,2212,"[""A""]",0.004494693039583448,0.0083772139779798,39.88294768333435
25,aqua_rat_test_24,1,1,D,D,1,142,1784,1591.0,191.0,1926,"[""D""]",0.003946777370593952,0.0073001436093824,34.40273928642273
26,aqua_rat_test_25,1,1,D,D,1,128,662,528.0,132.0,790,"[""D""]",0.0017955685422528047,0.0030516993776926,12.779575109481812
