iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,2,0,0.5,C,C,1,148,37513,37661,"[""C"", ""C""]",16,0.04069180264908403,0.1838152880520063,54.87433671951294
2,index_1,64,1,0,0.5,D,B,0,155,42770,42925,"[""B""]",22,0.03270165473471724,0.1799297616378988,134.2158682346344
3,index_2,64,2,0,0.5,C,C,1,179,57903,58082,"[""C"", ""C""]",20,0.054602155690525185,0.2342524097735934,74.95962643623352
4,index_3,64,2,0,0.5,B,B,1,153,46011,46164,"[""B"", ""B""]",21,0.03998454511393454,0.1829186281102891,75.3065836429596
5,index_4,64,1,0,0.5,C,C,1,385,52661,53046,"[""C""]",24,0.04596593505375162,0.2275274602107151,290.67919993400574
6,index_5,64,1,0,0.5,C,C,1,199,41385,41584,"[""C""]",12,0.031042326659979753,0.1945752073526114,150.94150805473328
7,index_6,64,1,0,0.5,C,D,0,191,48148,48339,"[""D""]",20,0.03787770553057735,0.1875513711424942,242.38518857955933
8,index_7,64,1,0,0.5,D,D,1,471,65481,65952,"[""D""]",28,0.05374798537115375,0.30957184487783,180.88088297843933
9,index_8,64,2,0,0.5,A,A,1,9486,48571,58057,"[""C"", ""A""]",23,0.04007801475559694,0.1962938055742359,111.16966366767883
10,index_9,64,1,0,0.5,C,B,0,148,33457,33605,"[""B""]",16,0.024776155759382898,0.1412239408204438,87.30082511901855
11,index_10,64,3,0,0.5,A,A,1,399,44943,45342,"[""D"", ""A"", ""A""]",18,0.07485525863434282,0.231562429948442,49.92154932022095
12,index_11,64,3,0,0.5,D,D,1,174,62808,62982,"[""D"", ""D"", ""D""]",33,0.056168559530981245,0.1843383396846746,115.37928462028503
13,index_12,64,1,0,0.5,A,A,1,340,39851,40191,"[""A""]",24,0.0362280983565581,0.2230441605021296,148.97120022773743
14,index_13,64,1,0,0.5,D,D,1,148,42178,42326,"[""D""]",24,0.03627027466786151,0.182320854815811,79.79043555259705
15,index_14,64,1,0,0.5,C,D,0,302,34963,35265,"[""D""]",14,0.03450625219643396,0.209594261376373,75.93755459785461
16,index_15,64,1,0,0.5,B,D,0,221,38589,38810,"[""D""]",17,0.03237373357841277,0.1757453485765523,174.45522665977478
17,index_16,64,3,0,0.5,C,C,1,158,38764,38922,"[""C"", ""C"", ""C""]",15,0.06132096247702767,0.1732048120750206,34.96704363822937
18,index_17,64,2,0,0.5,B,A,0,245,51018,51263,"[""A"", ""A""]",25,0.053294623216671166,0.2019726518717776,83.98546838760376
19,index_18,64,1,0,0.5,A,B,0,543,47544,48087,"[""B""]",18,0.0435697355493168,0.2951505641485467,169.8471167087555
20,index_19,64,7,0,0.5,A,A,1,198,59065,59263,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",28,0.06787184841727718,0.234327131435403,59.7963764667511
21,index_20,64,1,0,0.5,B,B,1,277,47502,47779,"[""B""]",23,0.03998969641898637,0.2161697676156317,117.61842489242554
22,index_21,64,6,0,0.5,D,C,0,137,35453,35590,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",13,0.06004092246261217,0.1838152880520063,29.25663423538208
23,index_22,64,1,0,0.5,C,B,0,275,41795,42070,"[""B""]",16,0.036119065287290184,0.2131061794814316,216.8771538734436
24,index_23,64,1,0,0.5,B,B,1,225,52651,52876,"[""B""]",29,0.040401060008303555,0.1953224239707091,198.90492510795593
25,index_24,64,1,0,0.5,B,C,0,363,46078,46441,"[""C""]",21,0.039114725132439944,0.2260330269745198,158.8772611618042
