iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,1,0,0.6,C,C,1,148,7341,7489,"[""C""]",8,0.006658412619179078,0.0130762908167078,45.40997838973999
5,index_4,10,1,0,0.6,C,C,1,385,11208,11593,"[""C""]",14,0.014949128954019232,0.030336994694762,78.70364737510681
9,index_8,10,1,0,0.6,A,D,0,262,9190,9452,"[""D""]",10,0.030142588985897615,0.0390794291265037,76.11942028999329
15,index_14,10,1,0,0.6,C,C,1,302,8441,8743,"[""C""]",15,0.029256306818366364,0.0514085033251139,52.46609425544739
17,index_16,10,1,0,0.6,C,C,1,158,6252,6410,"[""C""]",8,0.005293702012634471,0.0076216095045953,30.357027530670166
32,index_31,10,1,0,0.6,C,C,1,156,14117,14273,"[""C""]",8,0.013455243932213356,0.0266756332660837,175.89641284942627
34,index_33,10,1,0,0.6,A,C,0,472,14063,14535,"[""C""]",10,0.04436397164097031,0.060673989389524,158.05378341674805
35,index_34,10,1,0,0.6,C,C,1,318,11412,11730,"[""C""]",11,0.03406324598764335,0.0768138683404319,96.12094259262085
39,index_38,10,1,0,0.6,B,B,1,243,6317,6560,"[""B""]",6,0.02970196292781985,0.0383322125084062,37.08024072647095
41,index_40,10,1,0,0.6,A,B,0,147,5761,5908,"[""B""]",6,0.03462022846834552,0.0464021519838601,44.97657322883606
44,index_43,10,1,0,0.6,A,A,1,313,7800,8113,"[""A""]",8,0.03431148909058011,0.0535007098557871,58.448211669921875
52,index_51,10,1,0,0.6,C,C,1,252,16516,16768,"[""C""]",13,0.01134584889621499,0.0282447881640888,171.64108562469482
58,index_57,10,1,0,0.6,A,D,0,87,6375,6462,"[""D""]",8,0.013966732311401726,0.0242098184263618,19.724408864974976
62,index_61,10,1,0,0.6,C,C,1,252,16124,16376,"[""C""]",10,0.026814400070230213,0.0511843383396847,198.10753965377808
63,index_62,10,1,0,0.6,D,D,1,247,12671,12918,"[""D""]",10,0.00898071350884617,0.0180826421579616,140.03342580795288
66,index_65,10,2,0,0.6,C,C,1,124,5935,6059,"[""C"", ""C""]",8,0.007407210852275594,0.0131510124785175,31.245691299438477
73,index_72,10,2,0,0.6,C,C,1,187,7007,7194,"[""C"", ""C""]",10,0.009480295849805335,0.0232384368228348,31.437466382980347
83,index_82,10,1,0,0.6,A,A,1,193,10549,10742,"[""A""]",9,0.011724612800258927,0.0209220653067324,71.01940894126892
84,index_83,10,7,0,0.6,D,D,1,128,9224,9352,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",13,0.015365620676690554,0.0316819846073376,25.834930181503296
89,index_88,10,1,0,0.6,B,A,0,257,11446,11703,"[""A""]",9,0.02877725320143867,0.0478965852200552,116.90115594863892
101,index_100,10,1,0,0.6,A,A,1,222,9841,10063,"[""A""]",6,0.025519078194153496,0.0375849958903086,87.55781888961792
104,index_103,10,1,0,0.6,A,A,1,220,8291,8511,"[""A""]",9,0.03165432848007023,0.0441605021295673,55.60107898712158
105,index_104,10,1,0,0.6,D,D,1,240,18266,18506,"[""D""]",10,0.034217011954139565,0.0727041769408951,240.2039828300476
110,index_109,10,1,0,0.6,B,D,0,515,11787,12302,"[""D""]",9,0.02308579590370721,0.0359411193304939,120.88185739517212
112,index_111,10,1,0,0.6,A,A,1,248,10693,10941,"[""A""]",10,0.015585426830102864,0.0260778599716057,89.17858600616455
113,index_112,10,1,0,0.6,C,C,1,244,16266,16510,"[""C""]",9,0.030321218552799383,0.0555181947246506,222.0186574459076
114,index_113,10,1,0,0.6,C,A,0,188,9322,9510,"[""A""]",12,0.008045146135023214,0.0215198386012105,72.93503451347351
118,index_117,10,1,0,0.6,B,A,0,172,11288,11460,"[""A""]",6,0.01503719085507369,0.0252559216916984,127.504798412323
120,index_119,10,1,0,0.6,A,A,1,122,8375,8497,"[""A""]",8,0.04140527509158053,0.0551445864156019,55.3616406917572
129,index_128,10,1,0,0.6,A,D,0,278,15063,15341,"[""D""]",12,0.03272056986498295,0.0637375775237241,170.95285153388977
135,index_134,10,2,0,0.6,B,B,1,358,10188,10546,"[""B"", ""B""]",13,0.010167680944038963,0.0229395501755959,53.95154786109924
140,index_139,10,1,0,0.6,A,C,0,231,16447,16678,"[""C""]",6,0.03162521636301798,0.0719569603227975,230.29763627052307
142,index_141,10,3,0,0.6,C,C,1,152,8800,8952,"[""C"", ""C"", ""C""]",9,0.0162318141832749,0.0276470148696107,33.00190854072571
144,index_143,10,1,0,0.6,B,B,1,175,9299,9474,"[""B""]",9,0.0058283681928349524,0.0130762908167078,79.17125082015991
146,index_145,10,1,0,0.6,C,A,0,307,10658,10965,"[""A""]",8,0.008977590205838113,0.0177090338489127,107.3702323436737
150,index_149,10,1,0,0.6,B,D,0,253,15946,16199,"[""D""]",7,0.032209909233987304,0.0626167525965777,189.1122922897339
153,index_152,10,1,0,0.6,B,B,1,536,14069,14605,"[""B""]",10,0.04944782635791785,0.0778599716057685,167.23337984085083
