iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,16,16,0,0.98,fixed,A,A,1,173,42507,42680,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",20,0.08899627471533883,0.1578121497422102,64.72954058647156
2,aqua_rat_test_1,16,16,0,0.98,fixed,E,E,1,153,36030,36183,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",29,0.0526280422194826,0.1176866173503699,82.13590002059937
3,aqua_rat_test_2,16,16,0,0.98,fixed,A,A,1,95,26452,26547,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",19,0.03679216107890736,0.0854815811103638,61.59659957885742
4,aqua_rat_test_3,16,16,0,0.98,fixed,B,B,1,141,26493,26634,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",18,0.04013258031415391,0.0910109840842859,57.78003525733948
5,aqua_rat_test_4,16,16,0,0.98,fixed,B,B,1,106,10141,10247,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",5,0.028108939889745128,0.0448329970858552,13.172193050384521
6,aqua_rat_test_5,16,16,0,0.98,fixed,D,D,1,164,21783,21947,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.04563652072857869,0.08047522976911,35.831069231033325
7,aqua_rat_test_6,16,16,0,0.98,fixed,D,D,1,122,36420,36542,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",26,0.05135792514560355,0.1022192333557497,85.46242022514343
8,aqua_rat_test_7,16,16,0,0.98,fixed,C,C,1,137,14515,14652,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.028993726719923545,0.0621684226257192,25.276366472244263
9,aqua_rat_test_8,16,16,0,0.98,fixed,E,E,1,128,30370,30498,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",20,0.05526982922868367,0.1075991930060524,52.188636302948
10,aqua_rat_test_9,16,16,0,0.98,fixed,D,D,1,115,12679,12794,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",7,0.029288716432696614,0.056041246357319,19.004826545715332
11,aqua_rat_test_10,16,16,0,0.98,fixed,B,C,0,158,60766,60924,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",34,0.11161199464608883,0.2049615183441679,106.07131862640381
12,aqua_rat_test_11,16,16,0,0.98,fixed,A,A,1,146,18657,18803,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.042397022390297405,0.0812971680490174,27.750213623046875
13,aqua_rat_test_12,16,16,0,0.98,fixed,C,C,1,118,23339,23457,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",15,0.04179656404390017,0.0694911454830755,44.19633197784424
14,aqua_rat_test_13,16,16,0,0.98,fixed,D,D,1,81,7826,7907,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",15,0.01685947240147467,0.0322797579018157,13.21177339553833
15,aqua_rat_test_14,16,16,0,0.98,fixed,C,C,1,99,10204,10303,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",12,0.025148531863735075,0.0407980273481282,14.798950433731079
16,aqua_rat_test_15,16,16,0,0.98,fixed,A,A,1,109,10916,11025,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",5,0.029826459888691235,0.0514085033251139,14.458297491073608
17,aqua_rat_test_16,16,16,0,0.98,fixed,A,A,1,143,80714,80857,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""E"", ""B"", ""A"", ""E"", ""A"", ""A"", ""A""]",58,0.09715244795480568,0.1826197414630501,302.48874711990356
18,aqua_rat_test_17,16,16,0,0.98,fixed,D,D,1,151,16043,16194,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",12,0.03607127791177715,0.0706119704102219,24.957086324691772
19,aqua_rat_test_18,16,16,0,0.98,fixed,D,D,1,183,12537,12720,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",5,0.031319483572341635,0.0597773294478068,19.873579025268555
20,aqua_rat_test_19,16,16,0,0.98,fixed,C,C,1,106,16461,16567,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.03672326202871826,0.0694911454830755,24.189989805221558
21,aqua_rat_test_20,16,1,0,0.98,fixed,C,E,0,122,65599,65721,"[""E""]",37,0.07983097097925608,0.267802435926175,177.94222569465637
22,aqua_rat_test_21,16,16,0,0.98,fixed,A,A,1,141,62523,62664,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",35,0.12157870860643179,0.224164985429276,101.1107530593872
23,aqua_rat_test_22,16,16,0,0.98,fixed,E,E,1,142,39203,39345,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",22,0.07415851925419152,0.1446611372636927,65.04288339614868
24,aqua_rat_test_23,16,16,0,0.98,fixed,A,A,1,144,29991,30135,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.06263313076893745,0.1223940820443846,46.00471472740173
25,aqua_rat_test_24,16,16,0,0.98,fixed,D,D,1,137,12370,12507,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",16,0.030243375403366593,0.0558170813718896,18.51373553276062
26,aqua_rat_test_25,16,16,0,0.98,fixed,D,D,1,123,12784,12907,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.030878546081224572,0.0571620712844653,18.66431736946106
27,aqua_rat_test_26,16,16,0,0.98,fixed,C,C,1,109,10745,10854,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.026528174466969624,0.0478218635582455,15.498732328414917
