iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,0,0.92,fixed,103,103,1,79,39296,39375,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",38,0.0673015311830901,0.1399536725696779,129.2414517402649
2,index_1,8,8,0,0.92,fixed,3375,3375,1,148,16137,16285,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",14,0.03963772492429722,0.0717327953373683,39.05559182167053
3,index_2,8,3,0,0.92,fixed,\frac{1}{576},\dfrac{1}{576},1,167,87176,87343,"[""\\dfrac{1}{576}"", ""32"", ""\\dfrac{1}{576}""]",91,0.13275370834094247,0.3093476798924008,443.372789144516
4,index_3,8,1,0,0.92,fixed,-984,-984,1,118,39420,39538,"[""-984""]",37,0.05230187098352956,0.1344989912575656,216.7040286064148
5,index_4,8,6,0,0.92,fixed,890,890,1,138,40285,40423,"[""890"", ""890"", ""9000"", ""890"", ""890"", ""9000""]",37,0.08069207298770883,0.1349473212284241,117.17773795127869
6,index_5,8,1,0,0.92,fixed,\frac{1311}{2017},\dfrac{2016}{2025!},0,108,43961,44069,"[""\\dfrac{2016}{2025!}""]",37,0.0601766533966847,0.1637898826869909,219.1350381374359
7,index_6,8,2,0,0.92,fixed,\frac{9 \sqrt{23}}{23},\dfrac{9\sqrt{23}}{23},1,30337,71724,102061,"[""2"", ""\\dfrac{9\\sqrt{23}}{23}""]",48,0.08847228009919993,0.2510647836807891,504.5694694519043
8,index_7,8,1,0,0.92,fixed,1-\frac{2}{\pi},\dfrac{\sqrt{3} - 1}{2},0,151,53951,54102,"[""\\dfrac{\\sqrt{3} - 1}{2}""]",44,0.07159303916652907,0.2002540536501531,317.2625894546509
9,index_8,8,1,0,0.92,fixed,1037,992,0,238,62791,63029,"[""992""]",66,0.08339143691902749,0.1631921093925129,585.1314463615417
10,index_9,8,1,0,0.92,fixed,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}",-5,0,141,71980,72121,"[""-5""]",76,0.09218748902492548,0.1757453485765523,613.0232045650482
11,index_10,8,1,0,0.92,fixed,56,8,0,111,51387,51498,"[""8""]",41,0.06857652245819039,0.1936785474108944,277.8733608722687
12,index_11,8,1,0,0.92,fixed,29,23,0,142,48368,48510,"[""23""]",34,0.06491684990622482,0.1877008144661137,266.17755246162415
13,index_12,8,1,0,0.92,fixed,105,1,0,149,39211,39360,"[""1""]",30,0.051475430372524895,0.1434655906747366,231.87646389007568
14,index_13,8,1,0,0.92,fixed,2304,20,0,183,35724,35907,"[""20""]",29,0.04924844793536949,0.1368900844354779,182.17020344734192
15,index_14,8,3,0,0.92,fixed,200,120,0,144,30183,30327,"[""120"", ""202"", ""120""]",26,0.058762076213326984,0.1153702458342673,90.15140223503113
16,index_15,8,1,0,0.92,fixed,6300,6525,0,114,36846,36960,"[""6525""]",29,0.049293513124067,0.1368900844354779,194.19299864768982
17,index_16,8,1,0,0.92,fixed,2^{25} \cdot 26!,26!,0,142,32238,32380,"[""26!""]",27,0.059718347796587384,0.1416722707913024,101.08646988868713
18,index_17,8,1,0,0.92,fixed,\frac{2025}{101},3,0,217,40522,40739,"[""3""]",33,0.05595265694719852,0.1554210565642979,221.67040300369263
19,index_18,8,1,0,0.92,fixed,\frac{4}{9},\dfrac{1}{2},0,90,37359,37449,"[""\\dfrac{1}{2}""]",26,0.047359097532161235,0.1356945378465217,243.70632147789001
20,index_19,8,1,0,0.92,fixed,\frac{448}{3},945,0,166,39506,39672,"[""945""]",34,0.0509767358055937,0.1321078980796532,273.2704882621765
21,index_20,8,8,0,0.92,fixed,26,26,1,134,17534,17668,"[""26"", ""26"", ""26"", ""26"", ""26"", ""26"", ""26"", ""26""]",15,0.03946122453121378,0.0771127549876709,45.935394525527954
22,index_21,8,1,0,0.92,fixed,63,63,1,135,44493,44628,"[""63""]",34,0.06092925300284858,0.1731300904132108,226.4404797554016
23,index_22,8,8,0,0.92,fixed,8\sqrt{10},8\sqrt{10},1,130,50474,50604,"[""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}""]",42,0.10488565157638821,0.199656280355675,139.67337226867676
