iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,33,33,1,189,205084,163940,41016,205273,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]",0.2801712030779292,0.7181126331811263,149.309406042099
2,index_1,64,64,23,23,1,221,504639,439990,31755,504860,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""19"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",0.4274225267476438,1.0,865.3886940479279
3,index_2,64,64,116,116,1,167,167771,132727,34916,167938,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",0.2904272798469241,0.5990867579908676,99.86173844337463
4,index_3,64,64,809,809,1,140,265902,240285,25489,266042,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""404"", ""809"", ""809"", ""809"", ""809""]",0.3457782554027731,0.9481735159817352,211.84579348564148
5,index_4,64,64,197,273,0,136,896507,871946,24433,896643,"[""254"", ""2929"", ""35"", ""8603"", ""254"", ""197"", ""36"", ""2929"", ""197"", ""290"", ""287"", ""290"", ""197"", ""35"", ""254"", ""197"", ""273"", ""197"", ""177"", ""287"", ""287"", ""4048"", ""197"", ""8603"", ""8"", ""2026"", ""803"", ""2031"", ""36"", ""389"", ""2025"", ""197"", ""2929"", ""273"", ""2929"", ""35"", ""287"", ""117"", ""287"", ""254"", ""273"", ""287"", ""2025"", ""273"", ""8603"", ""144"", ""144"", ""35"", ""287"", ""239"", ""2025"", ""8603"", ""273"", ""273"", ""254"", ""254"", ""273"", ""8603"", ""541"", ""254"", ""287"", ""35"", ""273"", ""254""]",0.705357950931425,1.0,1482.8502728939056
6,index_5,64,64,385,16,0,123,830786,764300,33594,830909,"[""12"", ""16"", ""16"", ""24"", ""24"", ""36"", ""36"", ""48"", ""16"", ""16"", ""12"", ""24"", ""24"", ""16"", ""24"", ""24"", ""16"", ""100"", ""24"", ""16"", ""9"", ""16"", ""6"", ""16"", ""24"", ""12"", ""16"", ""6"", ""72"", ""12"", ""16"", ""76"", ""24"", ""16"", ""144"", ""16"", ""16"", ""16"", ""24"", ""16"", ""16"", ""16"", ""16"", ""16"", ""16"", ""16"", ""16"", ""76"", ""16"", ""64"", ""16"", ""16"", ""16"", ""16"", ""24"", ""16"", ""16"", ""7"", ""16"", ""72"", ""16"", ""16"", ""16""]",0.6804697932375527,1.0,1317.510073184967
7,index_6,64,64,371,139,0,118,982850,921210,20133,982968,"[""155"", ""289"", ""19"", ""17"", ""141"", ""46"", ""63"", ""139"", ""145"", ""135"", ""5"", ""16"", ""67"", ""69"", ""69"", ""137"", ""495"", ""163"", ""33"", ""33"", ""163"", ""17"", ""177"", ""47"", ""46"", ""17"", ""47"", ""47"", ""139"", ""135"", ""17"", ""163"", ""139"", ""231"", ""69"", ""33"", ""139"", ""131"", ""337"", ""135"", ""171"", ""139"", ""131"", ""39"", ""33"", ""139"", ""133"", ""67"", ""9"", ""139"", ""17"", ""163"", ""133"", ""47"", ""139"", ""69"", ""173"", ""33"", ""33"", ""139"", ""69""]",0.8254225456344868,1.0,1571.717696905136
8,index_7,64,64,601,601,1,114,835753,806088,29535,835867,"[""601"", ""7"", ""601"", ""601"", ""601"", ""601"", ""16"", ""601"", ""7"", ""601"", ""403"", ""601"", ""601"", ""601"", ""205"", ""401"", ""601"", ""1201"", ""601"", ""13"", ""7"", ""401"", ""13"", ""22"", ""601"", ""7"", ""401"", ""601"", ""601"", ""601"", ""7"", ""601"", ""601"", ""601"", ""401"", ""601"", ""601"", ""7"", ""401"", ""84"", ""601"", ""401"", ""601"", ""601"", ""601"", ""601"", ""601"", ""401"", ""601"", ""7"", ""601"", ""601"", ""601"", ""601"", ""601"", ""206"", ""601"", ""401"", ""601"", ""601"", ""615"", ""601"", ""403"", ""203""]",0.739201404086023,1.0,1286.996684551239
9,index_8,64,64,25,25,1,92,385490,358730,26631,385582,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""100"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",0.4919497417780866,1.0,381.3944380283356
10,index_9,64,64,55,55,1,103,293441,235582,24965,293544,"[""55"", ""60"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""66"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""72"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""2047"", ""55"", ""55""]",0.2033588851510251,0.7465753424657534,727.1934552192688
