iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,0,0.98,fixed,C,C,1,148,210047,210195,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",75,0.3504387482183572,0.7375028020623179,131.63494157791138
2,index_1,64,4,0,0.98,fixed,D,D,1,155,285487,285642,"[""D"", ""D"", ""B"", ""C""]",54,0.4239749435281103,0.9998505566763805,211.00822186470032
3,index_2,64,64,0,0.98,fixed,C,C,1,179,211978,212157,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",78,0.3652055106356728,0.7862960472240903,133.77019786834717
4,index_3,64,64,0,0.98,fixed,B,B,1,153,194148,194301,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B""]",77,0.2963567659681494,0.58514533363222,132.20889568328857
5,index_4,64,21,0,0.98,fixed,C,C,1,385,248602,248987,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",63,0.36066710400185087,1.0,198.56668496131897
6,index_5,64,24,0,0.98,fixed,C,C,1,199,248029,248228,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",64,0.23121921881167834,0.8285137861466039,289.8301405906677
7,index_6,64,23,0,0.98,fixed,C,C,1,191,219438,219629,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",70,0.25594377269706947,0.7566315474856161,188.75900173187256
8,index_7,64,8,0,0.98,fixed,D,D,1,471,363944,364415,"[""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D""]",100,0.48708841779710055,0.9999252783381902,381.11542558670044
9,index_8,64,22,0,0.98,fixed,A,C,0,262,226831,227093,"[""C"", ""A"", ""C"", ""C"", ""D"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""B"", ""A"", ""C"", ""D""]",53,0.4222239588116237,0.8589255025031757,143.22686958312988
10,index_9,64,4,0,0.98,fixed,C,C,1,148,290905,291053,"[""D"", ""C"", ""C"", ""C""]",62,0.3693203465488939,0.9998505566763805,242.4677596092224
