timestamp,gpu_cache_usage_perc
1746609149.257569,0.0062766195920197
1746609149.4162416,0.0167376522453859
1746609149.4483733,0.0167376522453859
1746609149.466415,0.0167376522453859
1746609149.4836524,0.0167376522453859
1746609149.5007176,0.0167376522453859
1746609149.5177238,0.0167376522453859
1746609149.534727,0.0167376522453859
1746609149.5517547,0.0167376522453859
1746609149.5687304,0.0167376522453859
1746609149.5857377,0.0169618172308152
1746609149.602968,0.0172607038780542
1746609149.619898,0.017335425539864
1746609149.6368835,0.017335425539864
1746609149.653806,0.017335425539864
1746609149.67086,0.017335425539864
1746609149.6877627,0.017335425539864
1746609149.7049477,0.017335425539864
1746609149.7219548,0.017335425539864
1746609149.738948,0.017335425539864
1746609149.7558882,0.017335425539864
1746609149.7744744,0.017335425539864
1746609149.791493,0.017335425539864
1746609149.8089898,0.017335425539864
1746609149.826137,0.017335425539864
1746609149.8431032,0.017335425539864
1746609149.8600547,0.0175595905252933
1746609149.87719,0.0178584771725323
1746609149.894267,0.017933198834342
1746609149.9113083,0.017933198834342
1746609149.9292758,0.017933198834342
1746609149.9463563,0.017933198834342
1746609149.9633172,0.017933198834342
1746609149.9803512,0.017933198834342
1746609149.9974003,0.017933198834342
1746609150.0157683,0.017933198834342
1746609150.0328548,0.017933198834342
1746609150.0500426,0.017933198834342
1746609150.0670362,0.017933198834342
1746609150.0842092,0.017933198834342
1746609150.1031706,0.017933198834342
1746609150.1203897,0.017933198834342
1746609150.1376529,0.0181573638197714
1746609150.1548052,0.0184562504670103
1746609150.172012,0.0185309721288201
1746609150.1890812,0.0185309721288201
1746609150.211475,0.0185309721288201
1746609150.2319958,0.0185309721288201
1746609150.2492175,0.0185309721288201
1746609150.2664363,0.0185309721288201
1746609150.2860544,0.0185309721288201
1746609150.303147,0.0185309721288201
1746609150.3204305,0.0185309721288201
1746609150.3396215,0.0185309721288201
1746609150.3574064,0.0185309721288201
1746609150.3754723,0.0185309721288201
1746609150.3925097,0.0185309721288201
1746609150.410488,0.0185309721288201
1746609150.4303448,0.0187551371142494
1746609150.4473815,0.0190540237614884
1746609150.4644487,0.0191287454232982
1746609150.4830184,0.0191287454232982
1746609150.5000253,0.0191287454232982
1746609150.5175507,0.0191287454232982
1746609150.534633,0.0191287454232982
1746609150.5516584,0.0191287454232982
1746609150.5703187,0.0191287454232982
1746609150.5883515,0.0191287454232982
1746609150.6057138,0.0191287454232982
1746609150.6230316,0.0191287454232982
1746609150.6407132,0.0191287454232982
1746609150.6578803,0.0191287454232982
1746609150.6751904,0.0191287454232982
1746609150.693268,0.0191287454232982
1746609150.7103958,0.0193529104087274
1746609150.727523,0.0196517970559665
1746609150.7446213,0.0197265187177763
1746609150.7617133,0.0197265187177763
1746609150.779225,0.0197265187177763
1746609150.7965412,0.0197265187177763
1746609150.8137596,0.0197265187177763
1746609150.8311431,0.0197265187177763
1746609150.8485134,0.0197265187177763
1746609150.865737,0.0197265187177763
1746609150.8834925,0.0197265187177763
1746609150.900583,0.0197265187177763
1746609150.921039,0.0197265187177763
1746609150.9382627,0.0197265187177763
1746609150.9553812,0.0197265187177763
1746609150.9729428,0.0197265187177763
1746609150.990327,0.0199506837032055
1746609151.0074494,0.0202495703504446
1746609151.0267632,0.0203242920122543
1746609151.0440836,0.0203242920122543
1746609151.063756,0.0203242920122543
1746609151.0822227,0.0203242920122543
1746609151.1006613,0.0203242920122543
1746609151.1179938,0.0203242920122543
1746609151.1352258,0.0203242920122543
1746609151.1522567,0.0203242920122543
1746609151.1692932,0.0203242920122543
1746609151.1863856,0.0203242920122543
1746609151.2035382,0.0203242920122543
1746609151.2209525,0.0203242920122543
1746609151.2387407,0.0203242920122543
1746609151.256066,0.0203242920122543
1746609151.2733016,0.0205484569976835
1746609151.2925007,0.0208473436449226
1746609151.3107705,0.0209220653067324
1746609151.3278873,0.0209220653067324
1746609151.3453715,0.0209220653067324
1746609151.3625069,0.0209220653067324
1746609151.3801258,0.0209220653067324
1746609151.3973007,0.0209220653067324
1746609151.41466,0.0209220653067324
1746609151.432623,0.0209220653067324
1746609151.450762,0.0209220653067324
1746609151.4681578,0.0209220653067324
1746609151.48552,0.0209220653067324
1746609151.5025632,0.0209220653067324
1746609151.521073,0.0209220653067324
1746609151.538468,0.0209220653067324
1746609151.5558789,0.0211462302921616
1746609151.5759706,0.0214451169394007
1746609151.5930417,0.0215198386012105
1746609151.6107862,0.0215198386012105
1746609151.628035,0.0215198386012105
1746609151.6454237,0.0215198386012105
1746609151.6629496,0.0215198386012105
1746609151.6800168,0.0215198386012105
1746609151.697578,0.0215198386012105
1746609151.7146423,0.0215198386012105
1746609151.732416,0.0215198386012105
1746609151.7494695,0.0215198386012105
1746609151.7667117,0.0215198386012105
1746609151.7839928,0.0215198386012105
1746609151.8011234,0.0215198386012105
1746609151.8182807,0.0215198386012105
1746609151.8356142,0.0217440035866397
1746609151.8535197,0.0220428902338788
1746609151.871101,0.0221176118956885
1746609151.888265,0.0221176118956885
1746609151.905561,0.0221176118956885
1746609151.9227335,0.0221176118956885
1746609151.9398167,0.0221176118956885
1746609151.9570072,0.0221176118956885
1746609151.9766393,0.0221176118956885
1746609151.9940002,0.0221176118956885
1746609152.0111957,0.0221176118956885
1746609152.0284898,0.0221176118956885
1746609152.0479,0.0221176118956885
1746609152.06568,0.0221176118956885
1746609152.0832517,0.0221176118956885
1746609152.101597,0.0221176118956885
1746609152.1187582,0.0223417768811178
1746609152.1361203,0.0226406635283569
1746609152.1532564,0.0227153851901665
1746609152.172913,0.0227153851901665
1746609152.1900363,0.0227153851901665
1746609152.2071524,0.0227153851901665
1746609152.224541,0.0227153851901665
1746609152.2416694,0.0227153851901665
1746609152.2591856,0.0227153851901665
1746609152.2787244,0.0227153851901665
1746609152.296203,0.0227153851901665
1746609152.3132584,0.0227153851901665
1746609152.3305008,0.0227153851901665
1746609152.3476229,0.0227153851901665
1746609152.3650737,0.0227153851901665
1746609152.3821476,0.0227153851901665
1746609152.3993266,0.0229395501755959
1746609152.416467,0.0232384368228348
1746609152.4337394,0.0233131584846446
1746609152.450879,0.0233131584846446
1746609152.4700458,0.0233131584846446
1746609152.487422,0.0233131584846446
1746609152.504844,0.0233131584846446
1746609152.5221436,0.0233131584846446
1746609152.5391798,0.0233131584846446
1746609152.5572054,0.0233131584846446
1746609152.574282,0.0233131584846446
1746609152.591436,0.0233131584846446
1746609152.608491,0.0233131584846446
1746609152.6255114,0.0233131584846446
1746609152.6428554,0.0233131584846446
1746609152.660016,0.0233131584846446
1746609152.6801436,0.0235373234700739
1746609152.697233,0.0238362101173129
1746609152.7143695,0.0239109317791227
1746609152.7344737,0.0239109317791227
1746609152.7518938,0.0239109317791227
1746609152.7712538,0.0239109317791227
1746609152.7883563,0.0239109317791227
1746609152.8054304,0.0239109317791227
1746609152.8227978,0.0239109317791227
1746609152.8406372,0.0239109317791227
1746609152.8622248,0.0239109317791227
1746609152.8795533,0.0239109317791227
1746609152.8995488,0.0239109317791227
1746609152.9170794,0.0239109317791227
1746609152.9342396,0.0239109317791227
1746609152.9513612,0.0239109317791227
1746609152.9712417,0.024135096764552
1746609152.9883354,0.024433983411791
1746609153.00589,0.0245087050736008
1746609153.0258884,0.0245087050736008
1746609153.0430927,0.0245087050736008
1746609153.0601237,0.0245087050736008
1746609153.0782502,0.0245087050736008
1746609153.0959256,0.0245087050736008
1746609153.1130595,0.0245087050736008
1746609153.1301155,0.0245087050736008
1746609153.1471744,0.0245087050736008
1746609153.1643882,0.0245087050736008
1746609153.1815965,0.0245087050736008
1746609153.1986537,0.0245087050736008
1746609153.2158265,0.0245087050736008
1746609153.233103,0.0245087050736008
1746609153.2502089,0.0247328700590301
1746609153.26944,0.0250317567062691
1746609153.2869208,0.0251064783680788
1746609153.3044057,0.0251064783680788
1746609153.3217869,0.0251064783680788
1746609153.3389068,0.0251064783680788
1746609153.3561697,0.0251064783680788
1746609153.3733928,0.0251064783680788
1746609153.3906903,0.0251064783680788
1746609153.4080508,0.0251064783680788
1746609153.4255855,0.0251064783680788
1746609153.442701,0.0251064783680788
1746609153.4608002,0.0251064783680788
1746609153.4778311,0.0251064783680788
1746609153.4952338,0.0251064783680788
1746609153.5125926,0.0251064783680788
1746609153.533702,0.0253306433535082
1746609153.5509665,0.0256295300007471
1746609153.5687685,0.0257042516625569
1746609153.585878,0.0257042516625569
1746609153.6029892,0.0257042516625569
1746609153.6201715,0.0257042516625569
1746609153.6373467,0.0257042516625569
1746609153.6546106,0.0257042516625569
1746609153.672035,0.0257042516625569
1746609153.689423,0.0257042516625569
1746609153.7065496,0.0257042516625569
1746609153.7241223,0.0257042516625569
1746609153.741492,0.0257042516625569
1746609153.7586057,0.0257042516625569
1746609153.7759378,0.0257042516625569
1746609153.793113,0.0257042516625569
1746609153.8102598,0.0259284166479862
1746609153.8273704,0.0262273032952252
1746609153.8445654,0.026302024957035
1746609153.8617396,0.026302024957035
1746609153.878914,0.026302024957035
1746609153.896175,0.026302024957035
1746609153.9134626,0.026302024957035
1746609153.9308934,0.026302024957035
1746609153.9488776,0.026302024957035
1746609153.966158,0.026302024957035
1746609153.98345,0.026302024957035
1746609154.0006385,0.026302024957035
1746609154.0185058,0.026302024957035
1746609154.0358534,0.026302024957035
1746609154.0535002,0.026302024957035
1746609154.0711386,0.026302024957035
1746609154.0886354,0.0265261899424643
1746609154.1060047,0.0268250765897033
1746609154.123396,0.0268997982515131
1746609154.140634,0.0268997982515131
1746609154.1583257,0.0268997982515131
1746609154.1756144,0.0268997982515131
1746609154.1929832,0.0268997982515131
1746609154.2101953,0.0268997982515131
1746609154.2274818,0.0268997982515131
1746609154.2445867,0.0268997982515131
1746609154.2621255,0.0268997982515131
1746609154.2792954,0.0268997982515131
1746609154.296972,0.0268997982515131
1746609154.314162,0.0268997982515131
1746609154.3315086,0.0268997982515131
1746609154.3486717,0.0268997982515131
1746609154.3661785,0.0271239632369424
1746609154.3834226,0.0274228498841814
1746609154.400942,0.0274975715459911
1746609154.4183204,0.0274975715459911
1746609154.4359078,0.0274975715459911
1746609154.4533596,0.0274975715459911
1746609154.4706717,0.0274975715459911
1746609154.487958,0.0274975715459911
1746609154.5057983,0.0274975715459911
1746609154.52317,0.0274975715459911
1746609154.5406222,0.0274975715459911
1746609154.55874,0.0274975715459911
1746609154.5759585,0.0274975715459911
1746609154.5931704,0.0274975715459911
1746609154.6113188,0.0274975715459911
1746609154.6284606,0.0274975715459911
1746609154.6456532,0.0277217365314204
1746609154.6632297,0.0280206231786595
1746609154.6805074,0.0280953448404692
1746609154.6979644,0.0280953448404692
1746609154.7156675,0.0280953448404692
1746609154.733652,0.0280953448404692
1746609154.7509725,0.0280953448404692
1746609154.7685225,0.0280953448404692
1746609154.787696,0.0280953448404692
1746609154.805394,0.0280953448404692
1746609154.823696,0.0280953448404692
1746609154.8409336,0.0280953448404692
1746609154.8582428,0.0280953448404692
1746609154.875471,0.0280953448404692
1746609154.893055,0.0280953448404692
1746609154.9103825,0.0280953448404692
1746609154.9277766,0.0283195098258984
1746609154.9453485,0.0286183964731375
1746609154.9628491,0.0286931181349473
1746609154.9806678,0.0286931181349473
1746609154.9988885,0.0286931181349473
