iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,aqua_rat_test_0,2,2,A,A,1,178,11084,9736,1344,11262,"[""A"", ""A""]",0.019466080932589457,0.036784820441185,121.85310935974121
2,aqua_rat_test_1,2,2,E,E,1,158,8237,7799,434,8395,"[""E"", ""E""]",0.013506849118470783,0.0223502706478085,105.62401247024536
3,aqua_rat_test_2,2,2,A,A,1,100,2083,1530,549,2183,"[""A"", ""A""]",0.0038795423731844293,0.0066352365985682,25.137065649032593
4,aqua_rat_test_3,2,2,B,B,1,146,5285,4603,678,5431,"[""B"", ""B""]",0.0100149048858381,0.0188580408590884,56.29129600524902
5,aqua_rat_test_4,2,2,B,B,1,111,1307,889,414,1418,"[""B"", ""B""]",0.003043717923698154,0.0052383446830801,13.81800627708435
6,aqua_rat_test_5,2,2,D,D,1,169,3165,2770,391,3334,"[""D"", ""D""]",0.006995317955237988,0.0126884348990163,31.31330919265747
7,aqua_rat_test_6,2,2,D,D,1,127,3324,2874,446,3451,"[""D"", ""D""]",0.006694306655956046,0.0124556195797683,34.30796241760254
8,aqua_rat_test_7,2,2,C,C,1,142,1723,1196,523,1865,"[""C"", ""C""]",0.003925128596042214,0.0068680519178161,18.380063772201538
9,aqua_rat_test_8,2,2,E,E,1,133,5992,5455,533,6125,"[""E"", ""E""]",0.011858155623664234,0.0226994936266806,59.55749440193176
10,aqua_rat_test_9,2,2,D,D,1,120,1631,1287,338,1751,"[""D"", ""D""]",0.003869206057173146,0.0068680519178161,16.230714797973633
11,aqua_rat_test_10,2,2,B,C,0,163,7548,6746,798,7711,"[""C"", ""C""]",0.01297954462762471,0.0233979395844247,88.78448867797852
12,aqua_rat_test_11,2,2,A,A,1,151,3183,2584,595,3334,"[""A"", ""A""]",0.006380728338163133,0.0116407659624003,34.67399787902832
13,aqua_rat_test_12,2,2,C,C,1,123,2623,1876,743,2746,"[""C"", ""C""]",0.005557560354137918,0.0102438740469122,26.634357690811157
14,aqua_rat_test_13,2,2,D,D,1,86,854,581,269,940,"[""D"", ""D""]",0.0021699819647676742,0.0037250451079681,8.53308367729187
15,aqua_rat_test_14,2,2,C,C,1,104,816,643,167,920,"[""C"", ""C""]",0.002096115652694976,0.0034922297887201,8.910512447357178
