iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,3,0,0.6,C,C,1,148,41998,42146,"[""C"", ""C"", ""C""]",19,0.05012593847704953,0.1837405663901965,58.62133288383484
2,index_1,64,1,0,0.6,D,D,1,155,40333,40488,"[""D""]",26,0.0342790122377333,0.199357393708436,110.92082071304321
3,index_2,64,2,0,0.6,C,C,1,179,58600,58779,"[""C"", ""C""]",24,0.06096475325980639,0.2184861391317343,70.60701727867126
4,index_3,64,2,0,0.6,B,B,1,153,44353,44506,"[""B"", ""B""]",20,0.03917688248989631,0.1791078233579914,71.92972040176392
5,index_4,64,1,0,0.6,C,C,1,385,43589,43974,"[""C""]",22,0.054496558400765185,0.2382873795113202,66.4012200832367
6,index_5,64,1,0,0.6,C,C,1,199,44656,44855,"[""C""]",14,0.03355953618226647,0.1888963610550699,179.1109266281128
7,index_6,64,2,0,0.6,C,C,1,191,52592,52783,"[""C"", ""C""]",20,0.04071446649440953,0.2019726518717776,249.98848009109497
8,index_7,64,1,0,0.6,D,B,0,471,73231,73702,"[""B""]",31,0.05958992314357969,0.3408054995143091,185.62183213233948
9,index_8,64,2,0,0.6,A,C,0,6389,42734,49123,"[""D"", ""C""]",19,0.04419583809078448,0.1938279907345139,68.48216032981873
10,index_9,64,1,0,0.6,C,C,1,148,38732,38880,"[""C""]",12,0.028508058992350222,0.1757453485765523,103.94512176513672
11,index_10,64,2,0,0.6,A,A,1,399,44086,44485,"[""A"", ""A""]",17,0.0661054115575298,0.234327131435403,53.97873568534851
12,index_11,64,2,0,0.6,D,D,1,174,57569,57743,"[""D"", ""D""]",29,0.0594629750998854,0.1719345438242546,82.81845736503601
13,index_12,64,1,0,0.6,A,A,1,340,40616,40956,"[""A""]",14,0.03507274060858558,0.2365687812896958,139.26201820373535
14,index_13,64,2,0,0.6,D,A,0,6752,39677,46429,"[""A"", ""D""]",19,0.034398281964660396,0.1764178435328401,71.74059557914734
15,index_14,64,1,0,0.6,C,C,1,302,40055,40357,"[""C""]",20,0.045274688409563765,0.221026675633266,74.01359748840332
16,index_15,64,1,0,0.6,B,B,1,221,44708,44929,"[""B""]",24,0.03817061672245999,0.1896435776731674,224.6100878715515
17,index_16,64,3,0,0.6,C,C,1,158,41390,41548,"[""C"", ""C"", ""C""]",13,0.04969206708577726,0.1865052678771576,47.3393874168396
18,index_17,64,1,0,0.6,B,A,0,245,45632,45877,"[""A""]",15,0.037295583009533485,0.2287230067996712,93.44151592254639
19,index_18,64,1,0,0.6,A,B,0,543,45438,45981,"[""B""]",21,0.043127621474495684,0.2970933273556003,153.08595180511475
20,index_19,64,16,0,0.6,A,A,1,198,61570,61768,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",25,0.12241836015034577,0.2490472988119255,37.62229371070862
21,index_20,64,1,0,0.6,B,A,0,277,42575,42852,"[""A""]",17,0.0346751649304914,0.2104909213180901,118.70022535324097
22,index_21,64,3,0,0.6,D,C,0,137,35049,35186,"[""C"", ""B"", ""C""]",17,0.058326599396628966,0.1833669580811477,28.44651985168457
23,index_22,64,1,0,0.6,C,C,1,275,43191,43466,"[""C""]",15,0.03542781435234085,0.2196069640588807,171.99156260490417
24,index_23,64,1,0,0.6,B,D,0,225,51329,51554,"[""D""]",21,0.03803902192083177,0.2057834566240752,178.57580518722534
25,index_24,64,1,0,0.6,B,B,1,363,47535,47898,"[""B""]",16,0.03906676702374707,0.2457595456922962,187.20516347885132
26,index_25,64,1,0,0.6,D,A,0,372,46187,46559,"[""A""]",24,0.03953984904696086,0.2478517522229694,161.95193696022034
27,index_26,64,1,0,0.6,A,A,1,164,43964,44128,"[""A""]",25,0.03316072465128654,0.1777628334454158,112.12933492660522
28,index_27,64,1,0,0.6,A,A,1,327,53639,53966,"[""A""]",19,0.042130003887263866,0.2576402899200478,151.69966220855713
29,index_28,64,1,0,0.6,A,D,0,403,51147,51550,"[""D""]",18,0.056060632220506626,0.2726593439438093,86.69913649559021
30,index_29,64,1,0,0.6,A,C,0,101,37704,37805,"[""C""]",24,0.028382867415283022,0.1387581259807218,123.10652327537537
31,index_30,64,1,0,0.6,C,A,0,135,43915,44050,"[""A""]",12,0.032076917222530206,0.1895688560113576,113.21087193489075
32,index_31,64,1,0,0.6,C,C,1,156,55028,55184,"[""C""]",24,0.04217072504068275,0.1643876559814689,271.89378118515015
33,index_32,64,1,0,0.6,C,A,0,322,40579,40901,"[""A""]",16,0.03403870117532958,0.2259583053127101,129.58553218841553
34,index_33,64,1,0,0.6,A,C,0,472,47988,48460,"[""C""]",16,0.04230264306665142,0.2818501083464096,202.51151204109192
35,index_34,64,1,0,0.6,C,C,1,318,44048,44366,"[""C""]",17,0.03894780881309284,0.2177389225136367,96.59194421768188
36,index_35,64,1,0,0.6,B,C,0,154,42761,42915,"[""C""]",15,0.03364440109524202,0.1643876559814689,202.7696042060852
37,index_36,64,1,0,0.6,D,B,0,162,38107,38269,"[""B""]",13,0.030401449768324602,0.1838152880520063,135.83768153190613
38,index_37,64,1,0,0.6,C,C,1,303,39692,39995,"[""C""]",16,0.03404685485244347,0.2165433759246805,105.939138174057
39,index_38,64,5,0,0.6,B,B,1,243,41992,42235,"[""B"", ""B"", ""B"", ""B"", ""B""]",15,0.05303730642240998,0.2104161996562803,56.58736491203308
40,index_39,64,7,0,0.6,A,B,0,173,43638,43811,"[""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B""]",25,0.05405900755534686,0.1830680714339086,42.97728490829468
41,index_40,64,1,0,0.6,A,A,1,147,29564,29711,"[""A""]",12,0.03215513305573314,0.1434655906747366,45.54555344581604
42,index_41,64,3,0,0.6,D,D,1,234,51142,51376,"[""D"", ""D"", ""D""]",26,0.06960771224245649,0.209594261376373,58.9370276927948
43,index_42,64,1,0,0.6,A,D,0,270,37290,37560,"[""D""]",18,0.0425895851386421,0.2062317865949339,61.15616846084595
44,index_43,64,2,0,0.6,A,A,1,313,40849,41162,"[""A"", ""A""]",14,0.11619383373385483,0.2205036240005977,26.65266227722168
45,index_44,64,1,0,0.6,D,D,1,180,41020,41200,"[""D""]",12,0.03015428862040995,0.1838152880520063,114.3578450679779
46,index_45,64,1,0,0.6,C,A,0,98,35291,35389,"[""A""]",8,0.027734130247525864,0.1479488903833221,150.01469779014587
47,index_46,64,1,0,0.6,D,D,1,217,60470,60687,"[""D""]",27,0.04349824094189233,0.2181125308226854,212.0328028202057
48,index_47,64,1,0,0.6,A,D,0,154,43845,43999,"[""D""]",24,0.036901096048797134,0.1879997011133527,207.14793300628662
