iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.1,C,C,1,153,11035,11188,"[""C""]",10,0.010563024460860004,0.0288355328178594,78.57660007476807
2,index_1,16,1,0,0.1,D,D,1,160,19724,19884,"[""D""]",8,0.02663771381254462,0.0515086332189989,331.58030700683594
3,index_2,16,1,0,0.1,C,C,1,184,14849,15033,"[""C""]",16,0.014039379486748048,0.0369745945003197,80.33407068252563
4,index_3,16,1,0,0.1,B,D,0,158,12359,12517,"[""D""]",10,0.011768574972754754,0.0390674960758095,61.38451957702637
5,index_4,16,1,0,0.1,C,C,1,390,14841,15231,"[""C""]",15,0.016418642917522767,0.0444741584791581,92.56394076347351
6,index_5,16,1,0,0.1,C,C,1,204,29850,30054,"[""C""]",15,0.037609772132619075,0.0722051043543979,495.29689168930054
7,index_6,16,1,0,0.1,C,C,1,196,9511,9707,"[""C""]",8,0.009975432849356505,0.0333701528980873,53.44443321228027
8,index_7,16,1,0,0.1,D,D,1,476,23655,24131,"[""D""]",16,0.024617692206227358,0.0672053950351724,217.03408455848694
9,index_8,16,1,0,0.1,A,C,0,267,17355,17622,"[""C""]",10,0.021587910389892478,0.0396488576245567,235.5821943283081
10,index_9,16,1,0,0.1,C,C,1,153,11713,11866,"[""C""]",7,0.011187888725619143,0.0363350967966978,83.41052770614624
11,index_10,16,1,0,0.1,A,A,1,404,11249,11653,"[""A""]",12,0.016342255285115286,0.0492994593337596,46.10617661476135
12,index_11,16,1,0,0.1,D,D,1,179,25536,25715,"[""D""]",21,0.023448598641150245,0.0654031742340561,102.67299580574036
13,index_12,16,1,0,0.1,A,A,1,345,14323,14668,"[""A""]",8,0.017806018178089522,0.0372071391198186,165.9661316871643
14,index_13,16,1,0,0.1,D,A,0,153,14964,15117,"[""A""]",8,0.016291768018302077,0.0317423405615953,156.3053503036499
15,index_14,16,1,0,0.1,C,C,1,307,14076,14383,"[""C""]",16,0.014965770484125746,0.0355211906284518,85.8474235534668
16,index_15,16,1,0,0.1,B,D,0,226,14693,14919,"[""D""]",11,0.016874342584827548,0.0298238474507296,156.87421536445618
