iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,8,103,103,1,84,46824,42455,4353,46908,"[""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103"", ""103""]",0.0683764232976487,0.1290041276669961,161.09005784988403
2,index_1,8,8,3375,3375,1,153,24823,19807,5000,24976,"[""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375"", ""3375""]",0.0401711222124116,0.074879367478635,81.12514138221741
3,index_2,8,8,\frac{1}{576},576,0,172,228497,191409,4305,228669,"[""2^{\\sqrt{20 + 40 \\log_2 3}}"", ""576"", ""2^{11} \\cdot 3^{10}"", ""2^{\\sqrt{11 + 10 \\log_2 3}}"", ""2^{11} \\cdot 3^{10}"", ""3888"", ""576""]",0.3706671091748998,0.6759490727283297,969.7936108112336
4,index_3,8,8,-984,-984,1,123,144597,138164,6417,144720,"[""-984"", ""-984"", ""-984"", ""-984"", ""2"", ""-984"", ""-984"", ""-984""]",0.1991965441530749,0.3325388058833789,737.3541505336761
5,index_4,8,8,890,890,1,143,56588,51471,5101,56731,"[""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890"", ""890""]",0.0832788040561712,0.173943375385152,208.68631410598755
6,index_5,8,8,\frac{1311}{2017},\dfrac{1311}{2017},1,113,98259,92429,5813,98372,"[""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{2016}{2025!}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}"", ""\\dfrac{1311}{2017}""]",0.1067960153440429,0.2232428347189117,651.6502256393433
7,index_6,8,8,\frac{9 \sqrt{23}}{23},\dfrac{9\sqrt{23}}{23},1,143,168584,131736,4066,168727,"[""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{9\\sqrt{23}}{23}"", ""\\dfrac{15}{8}"", ""\\dfrac{\\sqrt{14}}{2}""]",0.2190867968960062,0.4057322248706471,929.0349678993224
8,index_7,8,8,1-\frac{2}{\pi},1 - \dfrac{2}{\pi},1,156,139754,135748,3990,139910,"[""\\dfrac{3 - \\sqrt{5}}{2}"", ""\\dfrac{23813}{65536}"", ""\\dfrac{4}{11}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{1}{e}"", ""1 - \\dfrac{2}{\\pi}"", ""1 - \\dfrac{2}{\\pi}"", ""\\dfrac{4}{11}""]",0.1860858086998909,0.3655601418522178,766.9705102443695
9,index_8,8,8,1037,1037,1,243,111127,106379,4732,111370,"[""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037"", ""1037""]",0.1582790367563978,0.2693448055345619,541.8334126472473
10,index_9,8,8,"\frac{-1+\sqrt{17}}{2}, \frac{-1-\sqrt{17}}{2}","-6, 9",0,146,192608,187742,4850,192754,"[""-6, 9"", ""2, -3"", ""0, 6"", ""0, -6"", ""-6, 9"", ""\\dfrac{1 + \\sqrt{97}}{2}, \\dfrac{1 - \\sqrt{97}}{2}"", ""-3, 2"", ""9, -6""]",0.3164779630790288,0.5689204116039766,822.170211315155
11,index_10,8,8,56,56,1,116,138301,133850,4435,138417,"[""8"", ""56"", ""8"", ""56"", ""56"", ""8"", ""56"", ""56""]",0.1669430998389538,0.3930004069530841,773.5754375457764
12,index_11,8,8,29,29,1,147,141355,137934,3405,141502,"[""20"", ""29"", ""29"", ""29"", ""29"", ""20"", ""29"", ""29""]",0.1797339537381035,0.3730015696761816,747.7962045669556
13,index_12,8,8,105,5,0,154,184643,180935,3691,184797,"[""132, 132"", ""21"", ""266"", ""6545"", ""5"", ""1"", ""5"", ""16""]",0.2646831974933138,0.5302598686122899,882.5940873622894
14,index_13,8,8,2304,200,0,188,139079,136851,2212,139267,"[""264"", ""200"", ""200"", ""72"", ""14"", ""200"", ""70"", ""76""]",0.2003246050190913,0.380094180570897,631.2329385280609
15,index_14,8,8,200,202,0,149,51954,48551,3387,52103,"[""202"", ""202"", ""202"", ""202"", ""120"", ""202"", ""202"", ""202""]",0.0721858067848603,0.1228998314051508,220.4713945388794
16,index_15,8,8,6300,6300,1,119,140196,136256,3924,140315,"[""6300"", ""6525"", ""6525"", ""6525"", ""6300"", ""6300"", ""450"", ""6300""]",0.1735638840166171,0.3176559502354514,790.9144277572632
17,index_16,8,8,2^{25} \cdot 26!,2 \times 26!,0,147,92280,89451,2813,92427,"[""2 \\times 26!"", ""26!"", ""2 \\times 26!"", ""4 \\times 26!"", ""2 \\times 26!"", ""2 \\times 26!"", ""26!"", ""26!""]",0.1169974717436268,0.1900470902854485,509.9913883209229
18,index_17,8,8,\frac{2025}{101},\dfrac{675}{67},0,222,144246,141026,3204,144468,"[""\\dfrac{675}{67}"", ""\\dfrac{2025}{101}"", ""\\dfrac{675}{67}"", ""1825"", ""\\dfrac{2025 \\times 601}{201 \\times 401}"", ""2025 \\left(1 - \\dfrac{1}{e}\\right)"", ""1825"", ""\\dfrac{2025}{401}""]",0.2190228065141037,0.38050113365502,632.246559381485
