iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,10,2,0,0.7,C,C,1,148,10383,10531,"[""C"", ""C""]",12,0.01541079515071088,0.0302622730329522,54.83834886550903
5,index_4,10,1,0,0.7,C,C,1,385,12603,12988,"[""C""]",19,0.021396663516580802,0.0419188522752745,72.3311653137207
9,index_8,10,1,0,0.7,A,A,1,262,9861,10123,"[""A""]",11,0.01537451636492762,0.0283942314877082,74.24715495109558
15,index_14,10,1,0,0.7,C,C,1,302,7741,8043,"[""C""]",8,0.012994754016983034,0.030635881342001,61.17067766189575
17,index_16,10,2,0,0.7,C,C,1,158,9214,9372,"[""C"", ""C""]",10,0.013189167241461911,0.026302024957035,54.22763204574585
32,index_31,10,1,0,0.7,C,C,1,156,16909,17065,"[""C""]",10,0.028248281816898674,0.0532765448703579,207.64040565490723
34,index_33,10,1,0,0.7,A,C,0,472,12773,13245,"[""C""]",7,0.022013219810448036,0.0463274303220503,120.83931136131287
35,index_34,10,1,0,0.7,C,C,1,318,10586,10904,"[""C""]",13,0.01689791965970085,0.0316819846073376,77.59265756607056
39,index_38,10,1,0,0.7,B,B,1,243,7177,7420,"[""B""]",11,0.012174410552193652,0.0283942314877082,40.382121562957764
41,index_40,10,1,0,0.7,A,A,1,147,8967,9114,"[""A""]",6,0.013551494091011567,0.0239109317791227,78.7679238319397
44,index_43,10,1,0,0.7,A,A,1,313,9531,9844,"[""A""]",10,0.015223009656729588,0.0316819846073376,68.18332505226135
52,index_51,10,1,0,0.7,C,C,1,252,10967,11219,"[""C""]",12,0.016428001391537786,0.0329522528581035,81.44746947288513
58,index_57,10,1,0,0.7,A,D,0,87,7042,7129,"[""D""]",10,0.013845184367412234,0.0268997982515131,20.008142471313477
62,index_61,10,1,0,0.7,C,D,0,252,15664,15916,"[""D""]",13,0.025548807133219286,0.045804378689382,169.37923884391785
63,index_62,10,1,0,0.7,D,D,1,247,12904,13151,"[""D""]",11,0.02188398247036192,0.0394530374355526,138.86538887023926
66,index_65,10,2,0,0.7,C,C,1,124,5936,6060,"[""C"", ""C""]",7,0.011317591969912031,0.0251064783680788,20.36608862876892
73,index_72,10,1,0,0.7,C,C,1,187,7347,7534,"[""C""]",11,0.012803059675669458,0.0274975715459911,31.425174951553345
83,index_82,10,1,0,0.7,A,A,1,193,19991,20184,"[""A""]",18,0.028519638574930145,0.048569080176343,184.79527354240417
84,index_83,10,2,0,0.7,D,D,1,128,9668,9796,"[""D"", ""D""]",12,0.014857564292356974,0.0388552641410745,37.34817814826965
89,index_88,10,1,0,0.7,B,A,0,257,11575,11832,"[""A""]",11,0.01813565901423336,0.0336247478143914,102.04566836357117
101,index_100,10,1,0,0.7,A,A,1,222,12680,12902,"[""A""]",9,0.020820986577093005,0.0373608309048792,129.50292825698853
104,index_103,10,1,0,0.7,A,A,1,220,8210,8430,"[""A""]",10,0.013460514972846609,0.0322797579018157,39.645002126693726
105,index_104,10,1,0,0.7,D,D,1,240,20422,20662,"[""D""]",9,0.03550055813249758,0.0672494956287828,271.8903052806854
110,index_109,10,1,0,0.7,B,D,0,515,16705,17220,"[""D""]",12,0.030663097752938854,0.0546962564447432,208.9592409133911
112,index_111,10,1,0,0.7,A,A,1,248,10127,10375,"[""A""]",8,0.015730837877203377,0.0329522528581035,86.05272126197815
113,index_112,10,1,0,0.7,C,C,1,244,12481,12725,"[""C""]",9,0.019797653571028136,0.0366136142867817,119.0884964466095
