iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains,time_taken,max_kv_cache_usage
1,aqua_rat_test_0,A,A,1,2,5311,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
2,aqua_rat_test_1,E,E,1,2,5998,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,45.4888115614418,2.071143259076471
3,aqua_rat_test_2,A,A,1,2,3933,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
4,aqua_rat_test_3,B,B,1,2,3691,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,45.4888115614418,2.071143259076471
5,aqua_rat_test_4,B,B,1,2,1449,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,45.4888115614418,2.071143259076471
6,aqua_rat_test_5,D,D,1,2,2748,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
7,aqua_rat_test_6,D,D,1,2,4032,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
8,aqua_rat_test_7,C,C,1,2,1868,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,45.4888115614418,2.071143259076471
9,aqua_rat_test_8,E,E,1,2,4277,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,45.4888115614418,2.071143259076471
10,aqua_rat_test_9,D,D,1,2,1609,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
11,aqua_rat_test_10,B,C,0,2,7809,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,45.4888115614418,2.071143259076471
12,aqua_rat_test_11,A,A,1,2,2583,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
13,aqua_rat_test_12,C,C,1,2,2781,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,45.4888115614418,2.071143259076471
14,aqua_rat_test_13,D,D,1,2,826,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
15,aqua_rat_test_14,C,C,1,2,1408,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,45.4888115614418,2.071143259076471
16,aqua_rat_test_15,A,A,1,2,1359,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
17,aqua_rat_test_16,A,A,1,2,13370,2,"['A', 'A', 'E', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
18,aqua_rat_test_17,D,D,1,2,2083,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
19,aqua_rat_test_18,D,D,1,2,1659,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
20,aqua_rat_test_19,C,C,1,2,2335,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,45.4888115614418,2.071143259076471
21,aqua_rat_test_20,C,E,0,2,17651,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False,45.4888115614418,2.071143259076471
22,aqua_rat_test_21,A,A,1,2,5643,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
23,aqua_rat_test_22,E,E,1,2,5334,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,45.4888115614418,2.071143259076471
24,aqua_rat_test_23,A,A,1,2,3559,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
25,aqua_rat_test_24,D,D,1,2,1628,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
26,aqua_rat_test_25,D,D,1,2,1590,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
27,aqua_rat_test_26,C,C,1,2,1458,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,45.4888115614418,2.071143259076471
28,aqua_rat_test_27,A,A,1,2,2362,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
29,aqua_rat_test_28,B,B,1,2,1556,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,45.4888115614418,2.071143259076471
30,aqua_rat_test_29,A,A,1,2,1508,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
31,aqua_rat_test_30,B,B,1,2,1377,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,45.4888115614418,2.071143259076471
32,aqua_rat_test_31,A,A,1,2,2037,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
33,aqua_rat_test_32,B,C,0,2,25380,2,"['C', 'C', 'A', 'D', 'A', 'C', 'E', 'C']",False,45.4888115614418,2.071143259076471
34,aqua_rat_test_33,B,B,1,2,1427,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,45.4888115614418,2.071143259076471
35,aqua_rat_test_34,B,B,1,2,1882,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,45.4888115614418,2.071143259076471
36,aqua_rat_test_35,A,A,1,2,1190,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
37,aqua_rat_test_36,D,D,1,2,2386,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
38,aqua_rat_test_37,A,A,1,2,3713,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
39,aqua_rat_test_38,D,D,1,2,1609,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,45.4888115614418,2.071143259076471
40,aqua_rat_test_39,A,A,1,2,3281,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
41,aqua_rat_test_40,A,A,1,2,4734,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
42,aqua_rat_test_41,A,A,1,2,6918,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,45.4888115614418,2.071143259076471
