iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
1,aqua_rat_test_0,A,A,1,1,2892,2,['A'],True
2,aqua_rat_test_1,E,E,1,1,2216,2,['E'],True
3,aqua_rat_test_2,A,A,1,1,2473,2,['A'],True
4,aqua_rat_test_3,B,B,1,1,1363,2,['B'],True
5,aqua_rat_test_4,B,B,1,1,623,2,['B'],True
6,aqua_rat_test_5,D,D,1,1,1439,2,['D'],True
7,aqua_rat_test_6,D,D,1,1,1194,2,['D'],True
8,aqua_rat_test_7,C,C,1,1,1359,2,['C'],True
9,aqua_rat_test_8,E,E,1,1,1992,2,['E'],True
10,aqua_rat_test_9,D,D,1,1,671,2,['D'],True
11,aqua_rat_test_10,B,C,0,1,4180,2,['C'],False
12,aqua_rat_test_11,A,A,1,1,1165,2,['A'],True
13,aqua_rat_test_12,C,C,1,1,2237,2,['C'],True
14,aqua_rat_test_13,D,D,1,1,484,2,['D'],True
15,aqua_rat_test_14,C,C,1,1,672,2,['C'],True
16,aqua_rat_test_15,A,A,1,1,713,2,['A'],True
17,aqua_rat_test_16,A,A,1,1,7235,2,['A'],True
18,aqua_rat_test_17,D,D,1,1,1540,2,['D'],True
19,aqua_rat_test_18,D,D,1,1,1093,2,['D'],True
20,aqua_rat_test_19,C,C,1,1,925,2,['C'],True
21,aqua_rat_test_20,C,E,0,1,10534,2,['E'],False
22,aqua_rat_test_21,A,A,1,1,3101,2,['A'],True
23,aqua_rat_test_22,E,E,1,1,2830,2,['E'],True
24,aqua_rat_test_23,A,A,1,1,1600,2,['A'],True
25,aqua_rat_test_24,D,D,1,1,970,2,['D'],True
26,aqua_rat_test_25,D,D,1,1,825,2,['D'],True
27,aqua_rat_test_26,C,C,1,1,765,2,['C'],True
28,aqua_rat_test_27,A,A,1,1,1275,2,['A'],True
29,aqua_rat_test_28,B,B,1,1,704,2,['B'],True
30,aqua_rat_test_29,A,A,1,1,863,2,['A'],True
31,aqua_rat_test_30,B,B,1,1,829,2,['B'],True
32,aqua_rat_test_31,A,A,1,1,1023,2,['A'],True
33,aqua_rat_test_32,B,C,0,1,12352,2,['C'],False
34,aqua_rat_test_33,B,B,1,1,486,2,['B'],True
35,aqua_rat_test_34,B,B,1,1,1511,2,['B'],True
36,aqua_rat_test_35,A,A,1,1,911,2,['A'],True
37,aqua_rat_test_36,D,D,1,1,1124,2,['D'],True
38,aqua_rat_test_37,A,A,1,1,1062,2,['A'],True
39,aqua_rat_test_38,D,D,1,1,627,2,['D'],True
40,aqua_rat_test_39,A,A,1,1,1534,2,['A'],True
41,aqua_rat_test_40,A,A,1,1,1391,2,['A'],True
42,aqua_rat_test_41,A,A,1,1,3117,2,['A'],True
43,aqua_rat_test_42,C,C,1,1,928,2,['C'],True
44,aqua_rat_test_43,A,A,1,1,1539,2,['A'],True
45,aqua_rat_test_44,B,B,1,1,922,2,['B'],True
46,aqua_rat_test_45,B,B,1,1,2008,2,['B'],True
47,aqua_rat_test_46,E,E,1,1,803,2,['E'],True
48,aqua_rat_test_47,A,A,1,1,737,2,['A'],True
49,aqua_rat_test_48,D,D,1,1,3372,2,['D'],True
50,aqua_rat_test_49,B,B,1,1,887,2,['B'],True
51,aqua_rat_test_50,C,C,1,1,1173,2,['C'],True
