iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,64,64,0,0.95,fixed,33,33,1,189,210368,210557,"[""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""89"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""53"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""37"", ""33"", ""33"", ""33"", ""33""]",59,0.3209471288955367,0.7582754240454308,141.22707843780518
2,index_1,64,39,0,0.95,fixed,23,23,1,221,358337,358558,"[""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""3356"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23"", ""23""]",100,0.3344781292244736,0.9999252783381902,468.2603335380554
3,index_2,64,64,0,0.95,fixed,116,116,1,167,166899,167066,"[""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116"", ""116""]",69,0.2980551026955721,0.626018082642158,98.69697785377502
4,index_3,64,9,0,0.95,fixed,809,809,1,140,215931,216071,"[""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809"", ""809""]",62,0.2187019297846304,0.8520511096166778,207.4200434684753
5,index_4,64,1,0,0.95,fixed,197,197,1,136,214440,214576,"[""197""]",51,0.2107166588945287,0.9172831203765972,217.1293420791626
6,index_5,64,15,0,0.95,fixed,385,16,0,123,482384,482507,"[""24"", ""16"", ""16"", ""16"", ""24"", ""24"", ""16"", ""16"", ""16"", ""16"", ""24"", ""16"", ""24"", ""16"", ""16""]",100,0.5325300691485856,0.9999252783381902,564.1086194515228
7,index_6,64,1,0,0.95,fixed,371,17,0,118,243376,243494,"[""17""]",86,0.206455000908603,0.9697377269670476,312.23321413993835
8,index_7,64,5,0,0.95,fixed,601,601,1,114,356794,356908,"[""595"", ""7"", ""301"", ""601"", ""601""]",100,0.3106262160142322,0.9998505566763805,479.22121572494507
9,index_8,64,18,0,0.95,fixed,25,25,1,92,301678,301770,"[""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25""]",91,0.4555708703338829,0.996338638571322,223.4175817966461
10,index_9,64,42,0,0.95,fixed,55,55,1,103,195583,195686,"[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]",75,0.3421887582467682,0.7110513337816633,114.5466558933258
