iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,16,1,0,0.6,C,C,1,153,11515,11668,"[""C""]",8,0.01107120911990352,0.0325562467298412,86.32491660118103
2,index_1,16,1,0,0.6,D,D,1,160,20158,20318,"[""D""]",10,0.0262407256926919,0.0503459101215045,327.3236904144287
3,index_2,16,2,0,0.6,C,C,1,184,20510,20694,"[""C"", ""C""]",18,0.022825100347862944,0.0545898494273588,65.3039698600769
4,index_3,16,1,0,0.6,B,B,1,158,16542,16700,"[""B""]",9,0.01624339082042803,0.0353467821638276,144.7169976234436
5,index_4,16,1,0,0.6,C,C,1,390,18531,18921,"[""C""]",25,0.023322240488192935,0.0496482762630079,79.09308409690857
6,index_5,16,1,0,0.6,C,C,1,204,11118,11322,"[""C""]",15,0.014163659286128416,0.0390674960758095,40.970027685165405
7,index_6,16,1,0,0.6,C,C,1,196,23367,23563,"[""C""]",15,0.028622930781232014,0.0540666240334863,353.1448714733124
8,index_7,16,1,0,0.6,D,D,1,476,24130,24606,"[""D""]",22,0.024651240729728786,0.0688332073716644,146.04867672920227
9,index_8,16,1,0,0.6,A,A,1,267,11351,11618,"[""A""]",13,0.012258557293845165,0.0340096506017092,76.38709449768066
10,index_9,16,2,0,0.6,C,C,1,153,10771,10924,"[""C"", ""C""]",12,0.01105174396280395,0.0325562467298412,52.927321672439575
11,index_10,16,1,0,0.6,A,A,1,404,12753,13157,"[""A""]",15,0.021754708674056055,0.0490087785593861,40.10332131385803
12,index_11,16,1,0,0.6,D,D,1,179,28567,28746,"[""D""]",27,0.024463796737211028,0.05435730480786,180.05701565742493
13,index_12,16,1,0,0.6,A,D,0,345,15621,15966,"[""D""]",7,0.01875452267183121,0.0465089238997732,175.81070375442505
14,index_13,16,1,0,0.6,D,A,0,153,10445,10598,"[""A""]",8,0.010237583441641128,0.0279053543398639,74.93451690673828
15,index_14,16,1,0,0.6,C,C,1,307,14182,14489,"[""C""]",20,0.019679526753243352,0.0409859891866751,50.77084469795227
16,index_15,16,1,0,0.6,B,B,1,226,19774,20000,"[""B""]",11,0.025047471390092953,0.0470902854485204,298.11727476119995
17,index_16,16,1,0,0.6,C,C,1,163,9895,10058,"[""C""]",10,0.010019537355531951,0.0340096506017092,49.90828847885132
18,index_17,16,1,0,0.6,B,A,0,250,15582,15832,"[""A""]",13,0.015961239004503257,0.0468577408290216,71.22348976135254
19,index_18,16,1,0,0.6,A,A,1,548,21499,22047,"[""A""]",13,0.027131715557830005,0.0567408871577234,296.1945290565491
20,index_19,16,12,0,0.6,A,A,1,203,16516,16719,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",21,0.034043145970940825,0.0584268356490901,27.46370267868042
21,index_20,16,1,0,0.6,B,B,1,282,17254,17536,"[""B""]",9,0.02003682267747208,0.0427882099877914,203.1143777370453
22,index_21,16,1,0,0.6,D,D,1,142,10540,10682,"[""D""]",9,0.011601762077656036,0.0353467821638276,40.220375776290894
23,index_22,16,1,0,0.6,C,B,0,280,16549,16829,"[""B""]",9,0.01859703794448133,0.0437183884657869,174.21860527992249
24,index_23,16,1,0,0.6,B,A,0,230,23683,23913,"[""A""]",16,0.023894767613513543,0.0439509330852857,247.1798539161682
25,index_24,16,1,0,0.6,B,A,0,368,17103,17471,"[""A""]",13,0.018777857112213376,0.0474391023777687,152.23167610168457
26,index_25,16,1,0,0.6,D,D,1,377,15550,15927,"[""D""]",10,0.01765323879360488,0.0483692808557641,145.38900589942932
27,index_26,16,1,0,0.6,A,A,1,169,10951,11120,"[""A""]",10,0.01227304903639875,0.0370327306551944,41.85533022880554
28,index_27,16,1,0,0.6,A,A,1,332,18795,19127,"[""A""]",11,0.02057030438951559,0.0514504970641241,194.11369633674622
29,index_28,16,1,0,0.6,A,D,0,408,18129,18537,"[""D""]",9,0.02174811338286145,0.0492994593337596,216.93898391723633
30,index_29,16,1,0,0.6,A,C,0,106,16217,16323,"[""C""]",15,0.01692118578696768,0.0301726643799778,162.6309950351715
31,index_30,16,1,0,0.6,C,A,0,140,16149,16289,"[""A""]",7,0.017948587729989033,0.0372071391198186,181.13808917999268
32,index_31,16,1,0,0.6,C,D,0,161,29437,29598,"[""D""]",12,0.03937011567361895,0.0766815882797511,539.3650290966034
33,index_32,16,1,0,0.6,C,A,0,327,10483,10810,"[""A""]",11,0.01232011557700354,0.0397069937794314,61.38704705238342
34,index_33,16,1,0,0.6,A,C,0,477,22959,23436,"[""C""]",13,0.027317863508364404,0.0619150049415732,297.30247044563293
35,index_34,16,1,0,0.6,C,C,1,323,18097,18420,"[""C""]",17,0.018241244025577828,0.0497064124178826,135.8772783279419
36,index_35,16,1,0,0.6,B,C,0,159,18491,18650,"[""C""]",15,0.017506688878280642,0.0370327306551944,150.64017152786255
