iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
1,index_0,8,2,0,0.7,fixed,33,33,1,189,15626,15815,"[""33"", ""33""]",20,0.02583827070590093,0.0434880071732795,71.64461493492126
2,index_1,8,1,0,0.7,fixed,23,23,1,221,12767,12988,"[""23""]",13,0.01857620625875633,0.0402749757154599,89.8505129814148
3,index_2,8,1,0,0.7,fixed,116,116,1,167,12452,12619,"[""116""]",18,0.019669524218347483,0.0387058208174549,58.37428641319275
4,index_3,8,1,0,0.7,fixed,809,404,0,140,7927,8067,"[""404""]",7,0.011799662834814678,0.0251064783680788,61.07520079612732
5,index_4,8,1,0,0.7,fixed,197,8603,0,136,20504,20640,"[""8603""]",7,0.0397792787989188,0.0778599716057685,342.80191683769226
6,index_5,8,1,0,0.7,fixed,385,16,0,123,23075,23198,"[""16""]",29,0.03189319966469487,0.0490174101472016,197.8294541835785
7,index_6,8,1,0,0.7,fixed,371,17,0,118,18883,19001,"[""17""]",7,0.035809474784190914,0.069939475453934,297.744601726532
8,index_7,8,1,0,0.7,fixed,601,601,1,114,24163,24277,"[""601""]",22,0.03243855686585273,0.0604498244040947,206.37801003456116
9,index_8,8,1,0,0.7,fixed,25,25,1,92,12173,12265,"[""25""]",16,0.018000296760145158,0.0366136142867817,57.05722784996033
10,index_9,8,1,0,0.7,fixed,55,55,1,103,11586,11689,"[""55""]",8,0.019107451891988998,0.0354927893596354,126.48514556884766
11,index_10,8,1,0,0.7,fixed,540,540,1,91,14340,14431,"[""540""]",19,0.023915534370484978,0.0418441306134648,55.74861288070679
12,index_11,8,1,0,0.7,fixed,45,45,1,181,13180,13361,"[""45""]",16,0.020674027383589307,0.0449824404094747,61.02908253669739
13,index_12,8,1,0,0.7,fixed,204,204,1,176,10930,11106,"[""204""]",16,0.017845393971574215,0.0321303145781962,56.07959270477295
14,index_13,8,1,0,0.7,fixed,699,699,1,113,26709,26822,"[""699""]",26,0.03475960249569102,0.0742733318389,176.90538239479065
15,index_14,8,1,0,0.7,fixed,294,294,1,96,7687,7783,"[""294""]",7,0.010868124835796831,0.0233131584846446,54.00569176673889
16,index_15,8,1,0,0.7,fixed,110,110,1,107,17431,17538,"[""110""]",17,0.026534749941907878,0.0475229769110064,184.13907432556152
17,index_16,8,1,0,0.7,fixed,721,721,1,140,17689,17829,"[""721""]",22,0.026164187845148706,0.0431891205260405,162.8410680294037
18,index_17,8,1,0,0.7,fixed,315,660,0,95,19962,20057,"[""660""]",11,0.036671839277514974,0.0714339086901292,308.69761967658997
19,index_18,8,1,0,0.7,fixed,468,468,1,95,13097,13192,"[""468""]",9,0.02118021260705523,0.0393783157737428,145.61358380317688
20,index_19,8,1,0,0.7,fixed,902,1922,0,142,17615,17757,"[""1922""]",7,0.03329801769994162,0.0647089591272509,277.78031969070435
21,index_20,8,0,0,0.7,fixed,211,,0,165,40001,40166,[],14,0.07807114826120083,0.153851901666293,743.0361194610596
22,index_21,8,1,0,0.7,fixed,80,80,1,104,17884,17988,"[""80""]",8,0.03374105268419496,0.0659045057162071,283.69842195510864
23,index_22,8,1,0,0.7,fixed,480,480,1,126,8869,8995,"[""480""]",10,0.013532486225651508,0.0224164985429276,80.85231018066406
24,index_23,8,1,0,0.7,fixed,236,236,1,113,12037,12150,"[""236""]",11,0.018034879475405094,0.0314578196219084,115.06810784339905
25,index_24,8,1,0,0.7,fixed,73,73,1,154,7803,7957,"[""73""]",10,0.012353556013232425,0.0201748486886348,72.75770473480225
26,index_25,8,1,0,0.7,fixed,113,113,1,397,14148,14545,"[""113""]",14,0.02321977879701344,0.0400508107300305,131.9560821056366
27,index_26,8,1,0,0.7,fixed,127,1,0,203,31298,31501,"[""1""]",11,0.06304589401973755,0.1240379586041993,589.7701761722565
28,index_27,8,1,0,0.7,fixed,104,104,1,194,20341,20535,"[""104""]",14,0.035155555333715574,0.0663528356870656,284.19777607917786
29,index_28,8,1,0,0.7,fixed,104,104,1,119,16481,16600,"[""104""]",7,0.02965453232986612,0.0571620712844653,234.562415599823
30,index_29,8,1,0,0.7,fixed,321,321,1,104,10611,10715,"[""321""]",9,0.01615242619737713,0.028468953149518,100.8181881904602
