iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
1,aqua_rat_test_0,A,A,1,2,8201,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
2,aqua_rat_test_1,E,E,1,2,6578,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
3,aqua_rat_test_2,A,A,1,2,1984,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
4,aqua_rat_test_3,B,B,1,2,3524,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
5,aqua_rat_test_4,B,B,1,2,1543,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
6,aqua_rat_test_5,D,D,1,2,3631,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
7,aqua_rat_test_6,D,D,1,2,4224,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
8,aqua_rat_test_7,C,C,1,2,1845,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
9,aqua_rat_test_8,E,E,1,2,5410,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
10,aqua_rat_test_9,D,D,1,2,2167,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
11,aqua_rat_test_10,B,C,0,2,7085,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
12,aqua_rat_test_11,A,A,1,2,3068,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
13,aqua_rat_test_12,C,C,1,2,5615,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
14,aqua_rat_test_13,D,D,1,2,593,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
15,aqua_rat_test_14,C,C,1,2,1160,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
16,aqua_rat_test_15,A,A,1,2,1150,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
17,aqua_rat_test_16,A,A,1,2,10061,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
18,aqua_rat_test_17,D,D,1,2,2812,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
19,aqua_rat_test_18,D,D,1,2,1434,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
20,aqua_rat_test_19,C,C,1,2,2022,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
21,aqua_rat_test_20,C,E,0,2,22602,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'A']",False
22,aqua_rat_test_21,A,A,1,2,7454,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
23,aqua_rat_test_22,E,E,1,2,4894,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
24,aqua_rat_test_23,A,A,1,2,3465,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
25,aqua_rat_test_24,D,D,1,2,3820,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
26,aqua_rat_test_25,D,D,1,2,1906,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
27,aqua_rat_test_26,C,C,1,2,1723,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
28,aqua_rat_test_27,A,A,1,2,1865,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
29,aqua_rat_test_28,B,B,1,2,1411,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
30,aqua_rat_test_29,A,A,1,2,2136,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
31,aqua_rat_test_30,B,B,1,2,2183,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
32,aqua_rat_test_31,A,A,1,2,1249,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
33,aqua_rat_test_32,B,C,0,6,111112,2,"['B', 'C', 'B', 'C', 'C', 'C', 'B', 'C']",True
34,aqua_rat_test_33,B,B,1,2,1421,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
35,aqua_rat_test_34,B,B,1,2,2428,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
36,aqua_rat_test_35,A,A,1,2,1599,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
37,aqua_rat_test_36,D,D,1,2,2769,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
38,aqua_rat_test_37,A,A,1,2,4738,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
39,aqua_rat_test_38,D,D,1,2,2303,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
40,aqua_rat_test_39,A,A,1,2,4217,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
41,aqua_rat_test_40,A,A,1,2,4904,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
42,aqua_rat_test_41,A,A,1,2,14894,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
43,aqua_rat_test_42,C,C,1,2,1574,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
44,aqua_rat_test_43,A,A,1,2,3212,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
45,aqua_rat_test_44,B,B,1,2,1879,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
46,aqua_rat_test_45,B,B,1,2,3419,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
47,aqua_rat_test_46,E,E,1,2,2522,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
48,aqua_rat_test_47,A,A,1,2,2646,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
49,aqua_rat_test_48,D,D,1,2,5366,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
50,aqua_rat_test_49,B,B,1,2,1666,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
51,aqua_rat_test_50,C,C,1,2,2846,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
52,aqua_rat_test_51,C,C,1,2,2279,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
53,aqua_rat_test_52,B,B,1,2,1670,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
